EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ARTEMIS_MAG_AVG_nt,ARTEMIS_DENSITY_Ncc,ARTEMIS_SPEED_kms,ARTEMIS_DIST_AU,ARTEMIS_LAT_DEG,ARTEMIS_LONG_DEG,new_time,Time_offset_hours,LAT_DIFF_deg,LONG_DIFF_deg,SCALED_ARTEMIS_DENSITY,SCALED_ARTEMIS_MAG_AVG
2017-03-23 12:00:00+00:00,-7,106,4.6,553,4.4,2017-03-23 13:00:00+00:00,3.997142857,3.797142857,536.6,1,-6.9,106.8,2017-03-23 12:00:00+00:00,1,0.1,0.8,3.797142857,3.997142857
2017-03-23 13:00:00+00:00,-7,106.1,4.2,551,4.1,2017-03-23 14:00:00+00:00,4.931666667,3.533333333,543.25,1,-6.9,106.8,2017-03-23 13:00:00+00:00,1,0.1,0.7,3.533333333,4.931666667
2017-03-23 14:00:00+00:00,-7,106.1,4.9,559,3.6,2017-03-23 15:00:00+00:00,5.638571429,4.528571429,528.2714286,1,-6.9,106.8,2017-03-23 14:00:00+00:00,1,0.1,0.7,4.528571429,5.638571429
2017-03-23 15:00:00+00:00,-7,106.2,6,564,4.1,2017-03-23 16:00:00+00:00,7.616666667,2.176666667,591.8166667,1,-6.9,106.8,2017-03-23 15:00:00+00:00,1,0.1,0.6,2.176666667,7.616666667
2017-03-23 16:00:00+00:00,-7,106.2,7.3,605,3,2017-03-23 17:00:00+00:00,8.124285714,2.237142857,613.0285714,1,-6.9,106.8,2017-03-23 16:00:00+00:00,1,0.1,0.6,2.237142857,8.124285714
2017-03-23 17:00:00+00:00,-7,106.2,8.1,610,2.4,2017-03-23 18:00:00+00:00,8.731666667,2.591666667,617.35,1,-6.9,106.8,2017-03-23 17:00:00+00:00,1,0.1,0.6,2.591666667,8.731666667
2017-03-23 18:00:00+00:00,-7,106.3,8.7,620,2.8,2017-03-23 19:00:00+00:00,8.735714286,3,619.6857143,1,-6.9,106.8,2017-03-23 18:00:00+00:00,1,0.1,0.5,3,8.735714286
2017-03-23 19:00:00+00:00,-7,106.3,8.7,630,3.4,2017-03-23 20:00:00+00:00,9.175,2.825,627.0166667,1,-6.9,106.8,2017-03-23 19:00:00+00:00,1,0.1,0.5,2.825,9.175
2017-03-23 20:00:00+00:00,-7,106.4,9.2,635,3.6,2017-03-23 21:00:00+00:00,9.045714286,3.202857143,621.0714286,1,-6.9,106.8,2017-03-23 20:00:00+00:00,1,0.1,0.4,3.202857143,9.045714286
2017-03-23 21:00:00+00:00,-7,106.4,8.9,639,4,2017-03-23 22:00:00+00:00,8.525,3.433333333,633.9666667,1,-6.9,106.8,2017-03-23 21:00:00+00:00,1,0.1,0.4,3.433333333,8.525
2017-03-23 22:00:00+00:00,-7,106.4,8.6,645,4.2,2017-03-23 23:00:00+00:00,8.6,3.297142857,614.9142857,1,-6.9,106.8,2017-03-23 22:00:00+00:00,1,0.1,0.4,3.297142857,8.6
2017-03-23 23:00:00+00:00,-7,106.5,8.7,618,4.1,2017-03-24 00:00:00+00:00,7.021428571,3.922857143,588.5857143,1,-6.9,107.8,2017-03-23 23:00:00+00:00,1,0.1,1.3,3.922857143,7.021428571
2017-03-24 00:00:00+00:00,-7,106.5,6.5,606,4.9,2017-03-24 01:00:00+00:00,4.632352941,4.401764706,582.8470588,1,-6.9,107.8,2017-03-24 00:00:00+00:00,1,0.1,1.3,4.401764706,4.632352941
2017-03-24 01:00:00+00:00,-7,106.6,4.6,597,5.4,2017-03-24 02:00:00+00:00,5.123461538,4.291923077,564.0615385,1,-6.9,107.8,2017-03-24 01:00:00+00:00,1,0.1,1.2,4.291923077,5.123461538
2017-03-24 02:00:00+00:00,-7,106.6,5,578,4.9,2017-03-24 03:00:00+00:00,6.187333333,3.98,547.8666667,1,-6.9,107.8,2017-03-24 02:00:00+00:00,1,0.1,1.2,3.98,6.187333333
2017-03-24 05:00:00+00:00,-6.9,106.7,6.1,521,3.5,2017-03-24 06:00:00+00:00,6.296153846,2.536153846,529.1769231,1,-6.9,107.8,2017-03-24 05:00:00+00:00,1,3.55E-15,1.1,2.536153846,6.296153846
2017-03-24 06:00:00+00:00,-6.9,106.8,6.6,535,2.7,2017-03-24 07:00:00+00:00,4.242692308,1.668076923,544.2576923,1,-6.9,107.8,2017-03-24 06:00:00+00:00,1,3.55E-15,1,1.668076923,4.242692308
2017-03-24 07:00:00+00:00,-6.9,106.8,4.1,552,1.5,2017-03-24 08:00:00+00:00,3.526153846,1.328846154,553.2115385,1,-6.9,107.8,2017-03-24 07:00:00+00:00,1,3.55E-15,1,1.328846154,3.526153846
2017-03-24 08:00:00+00:00,-6.9,106.9,3.5,554,1.2,2017-03-24 09:00:00+00:00,3.279259259,1.461851852,551.0888889,1,-6.9,107.8,2017-03-24 08:00:00+00:00,1,4.44E-15,0.9,1.461851852,3.279259259
2017-03-24 09:00:00+00:00,-6.9,106.9,3.3,558,1.6,2017-03-24 10:00:00+00:00,3.101111111,1.382777778,543.4277778,1,-6.9,107.8,2017-03-24 09:00:00+00:00,1,3.55E-15,0.9,1.382777778,3.101111111
2017-03-24 12:00:00+00:00,-6.9,107,3.1,553,1.9,2017-03-24 13:00:00+00:00,2.885,2.065,543.9,1,-6.9,107.8,2017-03-24 12:00:00+00:00,1,0,0.8,2.065,2.885
2017-03-24 13:00:00+00:00,-6.9,107.1,2.9,557,2.3,2017-03-24 14:00:00+00:00,3.6175,2.1575,541.6,1,-6.9,107.8,2017-03-24 13:00:00+00:00,1,8.88E-16,0.7,2.1575,3.6175
2017-03-24 14:00:00+00:00,-6.9,107.1,3.9,552,2.6,2017-03-24 15:00:00+00:00,4.198333333,2.511666667,551.45,1,-6.9,107.8,2017-03-24 14:00:00+00:00,1,8.88E-16,0.7,2.511666667,4.198333333
2017-03-24 15:00:00+00:00,-6.9,107.2,4.2,557,3,2017-03-24 16:00:00+00:00,3.93,2.2075,541.675,1,-6.9,107.8,2017-03-24 15:00:00+00:00,1,8.88E-16,0.6,2.2075,3.93
2017-03-24 16:00:00+00:00,-6.9,107.2,3.6,550,2.8,2017-03-24 17:00:00+00:00,3.218333333,2.208333333,541.6333333,1,-6.9,107.8,2017-03-24 16:00:00+00:00,1,8.88E-16,0.6,2.208333333,3.218333333
2017-03-24 17:00:00+00:00,-6.9,107.2,3.1,550,2.7,2017-03-24 18:00:00+00:00,3.488,2.21,542.72,1,-6.9,107.8,2017-03-24 17:00:00+00:00,1,0,0.6,2.21,3.488
2017-03-24 18:00:00+00:00,-6.9,107.3,3.2,547,2.6,2017-03-24 19:00:00+00:00,2.85,2.1275,530.05,1,-6.9,107.8,2017-03-24 18:00:00+00:00,1,8.88E-16,0.5,2.1275,2.85
2017-03-24 19:00:00+00:00,-6.9,107.3,3.1,544,2.4,2017-03-24 20:00:00+00:00,1.861666667,2.381666667,517.2833333,1,-6.9,107.8,2017-03-24 19:00:00+00:00,1,8.88E-16,0.5,2.381666667,1.861666667
2017-03-24 20:00:00+00:00,-6.9,107.4,2.1,529,2.8,2017-03-24 21:00:00+00:00,2.768333333,2.4,514.3666667,1,-6.9,107.8,2017-03-24 20:00:00+00:00,1,8.88E-16,0.4,2.4,2.768333333
2017-03-24 21:00:00+00:00,-6.9,107.4,2.7,520,2.9,2017-03-24 22:00:00+00:00,2.753333333,2.3,511.7,1,-6.9,107.8,2017-03-24 21:00:00+00:00,1,8.88E-16,0.4,2.3,2.753333333
2017-03-24 22:00:00+00:00,-6.9,107.4,2.9,522,2.7,2017-03-24 23:00:00+00:00,3.02,2.246666667,509.9166667,1,-6.9,107.8,2017-03-24 22:00:00+00:00,1,8.88E-16,0.4,2.246666667,3.02
2017-03-24 23:00:00+00:00,-6.9,107.5,3.1,523,2.6,2017-03-25 00:00:00+00:00,3.192857143,2.28,502.2428571,1,-6.9,108.8,2017-03-24 23:00:00+00:00,1,8.88E-16,1.3,2.28,3.192857143
2017-03-25 00:00:00+00:00,-6.9,107.5,3.2,511,2.7,2017-03-25 01:00:00+00:00,3.326,2.314,502.72,1,-6.9,108.8,2017-03-25 00:00:00+00:00,1,0,1.3,2.314,3.326
2017-03-25 01:00:00+00:00,-6.9,107.6,3.4,509,2.7,2017-03-25 02:00:00+00:00,3.0405,2.293,495.545,1,-6.9,108.8,2017-03-25 01:00:00+00:00,1,2.66E-15,1.2,2.293,3.0405
2017-03-25 02:00:00+00:00,-6.9,107.6,3.3,507,2.7,2017-03-25 03:00:00+00:00,2.762222222,2.328148148,490.962963,1,-6.9,108.8,2017-03-25 02:00:00+00:00,1,4.44E-15,1.2,2.328148148,2.762222222
2017-03-25 03:00:00+00:00,-6.9,107.7,2.8,501,2.8,2017-03-25 04:00:00+00:00,2.91,2.055,483.68,1,-6.9,108.8,2017-03-25 03:00:00+00:00,1,2.66E-15,1.1,2.055,2.91
2017-03-25 06:00:00+00:00,-6.9,107.8,3,505,2.3,2017-03-25 07:00:00+00:00,2.975555556,1.943333333,489.2111111,1,-6.9,108.8,2017-03-25 06:00:00+00:00,1,1.78E-15,1,1.943333333,2.975555556
2017-03-25 07:00:00+00:00,-6.9,107.8,2.9,499,2.3,2017-03-25 08:00:00+00:00,2.702777778,2.086666667,475.7888889,1,-6.9,108.8,2017-03-25 07:00:00+00:00,1,3.55E-15,1,2.086666667,2.702777778
2017-03-25 08:00:00+00:00,-6.9,107.9,2.8,481,2.5,2017-03-25 09:00:00+00:00,2.564230769,2.082692308,470.2653846,1,-6.9,108.8,2017-03-25 08:00:00+00:00,1,3.55E-15,0.9,2.082692308,2.564230769
2017-03-25 09:00:00+00:00,-6.9,107.9,2.9,477,2.4,2017-03-25 10:00:00+00:00,2.702222222,1.992592593,475.5962963,1,-6.9,108.8,2017-03-25 09:00:00+00:00,1,4.44E-15,0.9,1.992592593,2.702222222
2017-03-25 10:00:00+00:00,-6.9,107.9,2.9,479,2.3,2017-03-25 11:00:00+00:00,2.648076923,1.968846154,469.3153846,1,-6.9,108.8,2017-03-25 10:00:00+00:00,1,3.55E-15,0.9,1.968846154,2.648076923
2017-03-25 11:00:00+00:00,-6.9,108,2.8,476,2.2,2017-03-25 12:00:00+00:00,2.621923077,1.895,468.1769231,1,-6.9,108.8,2017-03-25 11:00:00+00:00,1,3.55E-15,0.8,1.895,2.621923077
2017-03-25 12:00:00+00:00,-6.9,108,2.8,474,2.2,2017-03-25 13:00:00+00:00,2.49125,1.833125,472.625,1,-6.9,108.8,2017-03-25 12:00:00+00:00,1,3.55E-15,0.8,1.833125,2.49125
2017-03-25 14:00:00+00:00,-6.9,108.1,2.8,458,2.3,2017-03-25 15:00:00+00:00,2.8,2.05,448.5,1,-6.9,108.8,2017-03-25 14:00:00+00:00,1,0,0.7,2.05,2.8
2017-03-25 15:00:00+00:00,-6.9,108.2,2.7,462,2.3,2017-03-25 16:00:00+00:00,2.913333333,2.145,456.55,1,-6.9,108.8,2017-03-25 15:00:00+00:00,1,8.88E-16,0.6,2.145,2.913333333
2017-03-25 16:00:00+00:00,-6.9,108.2,3,463,2.6,2017-03-25 17:00:00+00:00,2.903333333,2.423333333,450.6,1,-6.9,108.8,2017-03-25 16:00:00+00:00,1,8.88E-16,0.6,2.423333333,2.903333333
2017-03-25 17:00:00+00:00,-6.9,108.2,2.9,464,2.9,2017-03-25 18:00:00+00:00,2.96,2.75,447.6142857,1,-6.9,108.8,2017-03-25 17:00:00+00:00,1,8.88E-16,0.6,2.75,2.96
2017-03-25 18:00:00+00:00,-6.9,108.3,2.9,456,3.2,2017-03-25 19:00:00+00:00,2.702857143,2.737142857,443.9,1,-6.9,108.8,2017-03-25 18:00:00+00:00,1,8.88E-16,0.5,2.737142857,2.702857143
2017-03-25 19:00:00+00:00,-6.9,108.3,2.7,452,3.3,2017-03-25 20:00:00+00:00,2.585,2.74,445.7333333,1,-6.9,108.8,2017-03-25 19:00:00+00:00,1,8.88E-16,0.5,2.74,2.585
2017-03-25 20:00:00+00:00,-6.9,108.4,2.8,448,3.3,2017-03-25 21:00:00+00:00,2.905714286,2.542857143,436.4571429,1,-6.9,108.8,2017-03-25 20:00:00+00:00,1,8.88E-16,0.4,2.542857143,2.905714286
2017-03-25 21:00:00+00:00,-6.9,108.4,2.9,445,3.2,2017-03-25 22:00:00+00:00,3.103333333,2.58,426.25,1,-6.9,108.8,2017-03-25 21:00:00+00:00,1,8.88E-16,0.4,2.58,3.103333333
2017-03-25 22:00:00+00:00,-6.9,108.4,3,440,3.4,2017-03-25 23:00:00+00:00,3.032857143,2.787142857,429.2285714,1,-6.9,108.8,2017-03-25 22:00:00+00:00,1,8.88E-16,0.4,2.787142857,3.032857143
2017-03-25 23:00:00+00:00,-6.9,108.5,2.9,437,3.9,2017-03-26 00:00:00+00:00,2.613333333,3.121666667,419.7666667,1,-6.8,109.7,2017-03-25 23:00:00+00:00,1,0.1,1.2,3.121666667,2.613333333
2017-03-26 00:00:00+00:00,-6.9,108.5,2.8,427,3.7,2017-03-26 01:00:00+00:00,2.557142857,3.152857143,412.5571429,1,-6.8,109.7,2017-03-26 00:00:00+00:00,1,0.1,1.2,3.152857143,2.557142857
2017-03-26 01:00:00+00:00,-6.9,108.6,2.7,419,3.6,2017-03-26 02:00:00+00:00,1.968,3.382,412.08,1,-6.8,109.7,2017-03-26 01:00:00+00:00,1,0.1,1.1,3.382,1.968
2017-03-26 02:00:00+00:00,-6.9,108.6,2,420,4,2017-03-26 03:00:00+00:00,3.087826087,3.461304348,409.1478261,1,-6.8,109.7,2017-03-26 02:00:00+00:00,1,0.1,1.1,3.461304348,3.087826087
2017-03-26 03:00:00+00:00,-6.9,108.7,3,417,3.9,2017-03-26 04:00:00+00:00,2.554814815,3.48037037,402.1592593,1,-6.8,109.7,2017-03-26 03:00:00+00:00,1,0.1,1,3.48037037,2.554814815
2017-03-26 04:00:00+00:00,-6.9,108.7,2.7,412,4.1,2017-03-26 05:00:00+00:00,2.736666667,3.293333333,400.6666667,1,-6.8,109.7,2017-03-26 04:00:00+00:00,1,0.1,1,3.293333333,2.736666667
2017-03-26 07:00:00+00:00,-6.9,108.8,2.6,386,3.5,2017-03-26 08:00:00+00:00,2.954444444,3.003333333,381.0222222,1,-6.8,109.7,2017-03-26 07:00:00+00:00,1,0.1,0.9,3.003333333,2.954444444
2017-03-26 08:00:00+00:00,-6.9,108.9,2.5,384,3.8,2017-03-26 09:00:00+00:00,2.948571429,2.905714286,379.7571429,1,-6.8,109.7,2017-03-26 08:00:00+00:00,1,0.1,0.8,2.905714286,2.948571429
2017-03-26 09:00:00+00:00,-6.9,108.9,3.1,385,3.3,2017-03-26 10:00:00+00:00,2.801666667,3.06,375.9333333,1,-6.8,109.7,2017-03-26 09:00:00+00:00,1,0.1,0.8,3.06,2.801666667
2017-03-26 10:00:00+00:00,-6.9,108.9,3.2,382,3.4,2017-03-26 11:00:00+00:00,2.545,3.816666667,377.0111111,1,-6.8,109.7,2017-03-26 10:00:00+00:00,1,0.1,0.8,3.816666667,2.545
2017-03-26 11:00:00+00:00,-6.9,109,2.9,381,4,2017-03-26 12:00:00+00:00,3.069615385,3.921923077,379.4692308,1,-6.8,109.7,2017-03-26 11:00:00+00:00,1,0.1,0.7,3.921923077,3.069615385
2017-03-26 12:00:00+00:00,-6.9,109,2.9,388,4.6,2017-03-26 13:00:00+00:00,3.174074074,4.093333333,377.1148148,1,-6.8,109.7,2017-03-26 12:00:00+00:00,1,0.1,0.7,4.093333333,3.174074074
2017-03-26 13:00:00+00:00,-6.9,109.1,3.2,387,4.8,2017-03-26 14:00:00+00:00,2.756153846,3.863461538,372.8538462,1,-6.8,109.7,2017-03-26 13:00:00+00:00,1,0.1,0.6,3.863461538,2.756153846
2017-03-26 14:00:00+00:00,-6.9,109.1,3,380,5.3,2017-03-26 15:00:00+00:00,2.388461538,4.538461538,361.8884615,1,-6.8,109.7,2017-03-26 14:00:00+00:00,1,0.1,0.6,4.538461538,2.388461538
2017-03-26 15:00:00+00:00,-6.9,109.1,2.5,370,5.5,2017-03-26 16:00:00+00:00,2.57,4.551875,361.1125,1,-6.8,109.7,2017-03-26 15:00:00+00:00,1,0.1,0.6,4.551875,2.57
2017-03-26 16:00:00+00:00,-6.9,109.2,2.5,369,5.7,2017-03-26 17:00:00+00:00,2.102857143,5.191428571,359.7285714,1,-6.8,109.7,2017-03-26 16:00:00+00:00,1,0.1,0.5,5.191428571,2.102857143
2017-03-26 17:00:00+00:00,-6.8,109.2,2.2,370,6.3,2017-03-26 18:00:00+00:00,3.235,5.501666667,352.8166667,1,-6.8,109.7,2017-03-26 17:00:00+00:00,1,1.78E-15,0.5,5.501666667,3.235
2017-03-26 18:00:00+00:00,-6.8,109.3,3.1,364,6.7,2017-03-26 19:00:00+00:00,3.111428571,6.087142857,358.7428571,1,-6.8,109.7,2017-03-26 18:00:00+00:00,1,1.78E-15,0.4,6.087142857,3.111428571
2017-03-26 19:00:00+00:00,-6.8,109.3,3,366,7.6,2017-03-26 20:00:00+00:00,2.811428571,8.234285714,363.1142857,1,-6.8,109.7,2017-03-26 19:00:00+00:00,1,1.78E-15,0.4,8.234285714,2.811428571
2017-03-26 20:00:00+00:00,-6.8,109.4,3.1,367,9.6,2017-03-26 21:00:00+00:00,3.348333333,10.87333333,368.05,1,-6.8,109.7,2017-03-26 20:00:00+00:00,1,1.78E-15,0.3,10.87333333,3.348333333
2017-03-26 21:00:00+00:00,-6.8,109.4,2.6,375,14.2,2017-03-26 22:00:00+00:00,4.21,10.37142857,364.8142857,1,-6.8,109.7,2017-03-26 21:00:00+00:00,1,1.78E-15,0.3,10.37142857,4.21
2017-03-26 22:00:00+00:00,-6.8,109.4,3.7,374,16.8,2017-03-26 23:00:00+00:00,4.768333333,10.15,359.85,1,-6.8,109.7,2017-03-26 22:00:00+00:00,1,1.78E-15,0.3,10.15,4.768333333
2017-03-26 23:00:00+00:00,-6.8,109.5,5.6,372,14.1,2017-03-27 00:00:00+00:00,3.881428571,13.91714286,367.0428571,1,-6.8,110.7,2017-03-26 23:00:00+00:00,1,1.78E-15,1.2,13.91714286,3.881428571
2017-03-27 00:00:00+00:00,-6.8,109.5,3.5,371,18.7,2017-03-27 01:00:00+00:00,5.155,16.78,375.15,1,-6.8,110.7,2017-03-27 00:00:00+00:00,1,1.78E-15,1.2,16.78,5.155
2017-03-27 01:00:00+00:00,-6.8,109.6,4.4,378,21.7,2017-03-27 02:00:00+00:00,7.585714286,16.81285714,376.1714286,1,-6.8,110.7,2017-03-27 01:00:00+00:00,1,1.78E-15,1.1,16.81285714,7.585714286
2017-03-27 02:00:00+00:00,-6.8,109.6,6.8,383,19.3,2017-03-27 03:00:00+00:00,7.928,20.578,386.52,1,-6.8,110.7,2017-03-27 02:00:00+00:00,1,8.88E-16,1.1,20.578,7.928
2017-03-27 03:00:00+00:00,-6.8,109.6,6.3,395,26.6,2017-03-27 04:00:00+00:00,10.73217391,20.96217391,399.4347826,1,-6.8,110.7,2017-03-27 03:00:00+00:00,1,5.33E-15,1.1,20.96217391,10.73217391
2017-03-27 04:00:00+00:00,-6.8,109.7,10.1,400,23.3,2017-03-27 05:00:00+00:00,10.81807692,19.15923077,430.4153846,1,-6.8,110.7,2017-03-27 04:00:00+00:00,1,6.22E-15,1,19.15923077,10.81807692
2017-03-27 05:00:00+00:00,-6.8,109.7,10.1,432,24.9,2017-03-27 06:00:00+00:00,13.0925,13.97,435.975,1,-6.8,110.7,2017-03-27 05:00:00+00:00,1,8.88E-16,1,13.97,13.0925
2017-03-27 08:00:00+00:00,-6.8,109.9,15.3,497,13,2017-03-27 09:00:00+00:00,14.8225,11.00375,515.9875,1,-6.8,110.7,2017-03-27 08:00:00+00:00,1,1.78E-15,0.8,11.00375,14.8225
2017-03-27 09:00:00+00:00,-6.8,109.9,14.6,523,11.5,2017-03-27 10:00:00+00:00,12.63,11.11,524.4428571,1,-6.8,110.7,2017-03-27 09:00:00+00:00,1,1.78E-15,0.8,11.11,12.63
2017-03-27 10:00:00+00:00,-6.8,109.9,12.2,524,12.2,2017-03-27 11:00:00+00:00,13.53333333,10.32,533.5666667,1,-6.8,110.7,2017-03-27 10:00:00+00:00,1,1.78E-15,0.8,10.32,13.53333333
2017-03-27 11:00:00+00:00,-6.8,110,13.3,544,11.8,2017-03-27 12:00:00+00:00,13.04571429,9.071428571,537.0857143,1,-6.8,110.7,2017-03-27 11:00:00+00:00,1,1.78E-15,0.7,9.071428571,13.04571429
2017-03-27 12:00:00+00:00,-6.8,110,13.4,542,10.3,2017-03-27 13:00:00+00:00,13.42666667,8.715,525.45,1,-6.8,110.7,2017-03-27 12:00:00+00:00,1,1.78E-15,0.7,8.715,13.42666667
2017-03-27 13:00:00+00:00,-6.8,110.1,13,537,10.4,2017-03-27 14:00:00+00:00,12.39916667,6.452916667,569.0416667,1,-6.8,110.7,2017-03-27 13:00:00+00:00,1,5.33E-15,0.6,6.452916667,12.39916667
2017-03-27 14:00:00+00:00,-6.8,110.1,12.6,573,7.5,2017-03-27 15:00:00+00:00,12.43807692,5.220769231,591.5884615,1,-6.8,110.7,2017-03-27 14:00:00+00:00,1,6.22E-15,0.6,5.220769231,12.43807692
2017-03-27 15:00:00+00:00,-6.8,110.1,12.1,594,5.7,2017-03-27 16:00:00+00:00,10.59423077,4.241923077,617.8807692,1,-6.8,110.7,2017-03-27 15:00:00+00:00,1,6.22E-15,0.6,4.241923077,10.59423077
2017-03-27 16:00:00+00:00,-6.8,110.2,10.1,617,4.5,2017-03-27 17:00:00+00:00,9.874230769,4.171923077,604.4115385,1,-6.8,110.7,2017-03-27 16:00:00+00:00,1,6.22E-15,0.5,4.171923077,9.874230769
2017-03-27 17:00:00+00:00,-6.8,110.2,9.8,605,4.3,2017-03-27 18:00:00+00:00,9.649230769,4.152307692,616.6307692,1,-6.8,110.7,2017-03-27 17:00:00+00:00,1,6.22E-15,0.5,4.152307692,9.649230769
2017-03-27 18:00:00+00:00,-6.8,110.3,9.4,628,4.7,2017-03-27 19:00:00+00:00,8.931538462,4.355384615,643.8,1,-6.8,110.7,2017-03-27 18:00:00+00:00,1,1.78E-15,0.4,4.355384615,8.931538462
2017-03-27 19:00:00+00:00,-6.8,110.3,8.9,642,5.1,2017-03-27 20:00:00+00:00,7.814285714,4.581428571,647.2571429,1,-6.8,110.7,2017-03-27 19:00:00+00:00,1,1.78E-15,0.4,4.581428571,7.814285714
2017-03-27 20:00:00+00:00,-6.8,110.4,8,656,5.3,2017-03-27 21:00:00+00:00,8.242857143,4.997142857,638.5714286,1,-6.8,110.7,2017-03-27 20:00:00+00:00,1,1.78E-15,0.3,4.997142857,8.242857143
2017-03-27 21:00:00+00:00,-6.8,110.4,7.8,654,5.7,2017-03-27 22:00:00+00:00,8.588333333,5.258333333,652.35,1,-6.8,110.7,2017-03-27 21:00:00+00:00,1,1.78E-15,0.3,5.258333333,8.588333333
2017-03-27 22:00:00+00:00,-6.8,110.4,8.3,660,6.1,2017-03-27 23:00:00+00:00,8.082857143,4.404285714,647.6,1,-6.8,110.7,2017-03-27 22:00:00+00:00,1,1.78E-15,0.3,4.404285714,8.082857143
2017-03-27 23:00:00+00:00,-6.8,110.5,7.9,661,5.2,2017-03-28 00:00:00+00:00,7.2,3.703333333,646.8833333,1,-6.7,111.7,2017-03-27 23:00:00+00:00,1,0.1,1.2,3.703333333,7.2
2017-03-28 00:00:00+00:00,-6.8,110.5,7.5,660,4.2,2017-03-28 01:00:00+00:00,6.954285714,3.292857143,658.0428571,1,-6.7,111.7,2017-03-28 00:00:00+00:00,1,0.1,1.2,3.292857143,6.954285714
2017-03-28 01:00:00+00:00,-6.8,110.6,7.2,659,4,2017-03-28 02:00:00+00:00,5.951666667,3.385,658.9166667,1,-6.7,111.7,2017-03-28 01:00:00+00:00,1,0.1,1.1,3.385,5.951666667
2017-03-28 02:00:00+00:00,-6.8,110.6,6.2,674,3.9,2017-03-28 03:00:00+00:00,5.888571429,3.281428571,672.4714286,1,-6.7,111.7,2017-03-28 02:00:00+00:00,1,0.1,1.1,3.281428571,5.888571429
2017-03-28 03:00:00+00:00,-6.8,110.6,6.1,683,3.9,2017-03-28 04:00:00+00:00,5.256666667,3.913333333,604.1833333,1,-6.7,111.7,2017-03-28 03:00:00+00:00,1,0.1,1.1,3.913333333,5.256666667
2017-03-28 04:00:00+00:00,-6.8,110.7,5.6,703,3.8,2017-03-28 05:00:00+00:00,5.19625,2.44125,658.5416667,1,-6.7,111.7,2017-03-28 04:00:00+00:00,1,0.1,1,2.44125,5.19625
2017-03-28 05:00:00+00:00,-6.8,110.7,5.3,681,3.2,2017-03-28 06:00:00+00:00,5.081481481,2.446296296,661.0666667,1,-6.7,111.7,2017-03-28 05:00:00+00:00,1,0.1,1,2.446296296,5.081481481
2017-03-28 06:00:00+00:00,-6.8,110.8,5.1,690,2.9,2017-03-28 07:00:00+00:00,4.475,2.15,648.95,1,-6.7,111.7,2017-03-28 06:00:00+00:00,1,0.1,0.9,2.15,4.475
2017-03-28 09:00:00+00:00,-6.8,110.9,4.7,674,2.9,2017-03-28 10:00:00+00:00,4.568,2.112,673.36,1,-6.7,111.7,2017-03-28 09:00:00+00:00,1,0.1,0.8,2.112,4.568
2017-03-28 10:00:00+00:00,-6.8,110.9,4.5,667,2.6,2017-03-28 11:00:00+00:00,4.942,2.042,668.78,1,-6.7,111.7,2017-03-28 10:00:00+00:00,1,0.1,0.8,2.042,4.942
2017-03-28 11:00:00+00:00,-6.8,111,4.7,688,2.4,2017-03-28 12:00:00+00:00,4.827142857,2.13,654.4857143,1,-6.7,111.7,2017-03-28 11:00:00+00:00,1,0.1,0.7,2.13,4.827142857
2017-03-28 12:00:00+00:00,-6.8,111,4.7,669,2.6,2017-03-28 13:00:00+00:00,5.486666667,2.025,667.4,1,-6.7,111.7,2017-03-28 12:00:00+00:00,1,0.1,0.7,2.025,5.486666667
2017-03-28 13:00:00+00:00,-6.8,111.1,5.1,674,2.4,2017-03-28 14:00:00+00:00,5.504285714,2.121428571,652.9857143,1,-6.7,111.7,2017-03-28 13:00:00+00:00,1,0.1,0.6,2.121428571,5.504285714
2017-03-28 14:00:00+00:00,-6.8,111.1,5.5,674,2.6,2017-03-28 15:00:00+00:00,5.03,2.036666667,655.9666667,1,-6.7,111.7,2017-03-28 14:00:00+00:00,1,0.1,0.6,2.036666667,5.03
2017-03-28 15:00:00+00:00,-6.8,111.1,5,663,2.4,2017-03-28 16:00:00+00:00,4.8675,2.2475,651.825,1,-6.7,111.7,2017-03-28 15:00:00+00:00,1,0.1,0.6,2.2475,4.8675
2017-03-28 16:00:00+00:00,-6.8,111.2,4.6,660,2.6,2017-03-28 17:00:00+00:00,4.636923077,2.221923077,657.5653846,1,-6.7,111.7,2017-03-28 16:00:00+00:00,1,0.1,0.5,2.221923077,4.636923077
2017-03-28 17:00:00+00:00,-6.8,111.2,4.6,671,2.7,2017-03-28 18:00:00+00:00,4.674615385,2.209230769,652.4423077,1,-6.7,111.7,2017-03-28 17:00:00+00:00,1,0.1,0.5,2.209230769,4.674615385
2017-03-28 18:00:00+00:00,-6.8,111.3,4.6,658,2.5,2017-03-28 19:00:00+00:00,4.671111111,2.14,652.6555556,1,-6.7,111.7,2017-03-28 18:00:00+00:00,1,0.1,0.4,2.14,4.671111111
2017-03-28 19:00:00+00:00,-6.8,111.3,4.7,662,2.7,2017-03-28 20:00:00+00:00,4.670769231,2.134230769,655.2730769,1,-6.7,111.7,2017-03-28 19:00:00+00:00,1,0.1,0.4,2.134230769,4.670769231
