EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,Dist2Sun_AU,HGI_LAT_deg,HGI_LONG_deg,SW_FLOW_SPEED_km_s,SW_PROTON_DENS_protons_cm3
 1973-02-06T10:00:00.000Z,3.59,3.4,222.3,-1.00E+31,-1.00E+31
 1973-02-06T11:00:00.000Z,3.59,3.4,222.3,449.6,0.1598
 1973-02-06T12:00:00.000Z,3.59,3.4,222.3,449.4,0.1942
 1973-02-06T13:00:00.000Z,3.59,3.4,222.3,-1.00E+31,-1.00E+31
 1973-02-06T14:00:00.000Z,3.59,3.4,222.3,441.5,0.1903
 1973-02-06T15:00:00.000Z,3.59,3.4,222.3,-1.00E+31,-1.00E+31
 1973-02-06T16:00:00.000Z,3.59,3.4,222.3,439.6,0.178
 1973-02-06T17:00:00.000Z,3.59,3.4,222.3,439.6,0.0293
 1973-02-06T18:00:00.000Z,3.59,3.4,222.3,440.1,0.0957
 1973-02-06T19:00:00.000Z,3.59,3.4,222.3,431.9,0.1865
 1973-02-06T20:00:00.000Z,3.59,3.4,222.3,440.9,0.1838
 1973-02-06T21:00:00.000Z,3.59,3.4,222.3,-1.00E+31,-1.00E+31
 1973-02-06T22:00:00.000Z,3.59,3.4,222.4,432.5,0.1572
 1973-02-06T23:00:00.000Z,3.59,3.4,222.4,434.1,0.1855
 1973-02-07T00:00:00.000Z,3.59,3.4,222.4,-1.00E+31,-1.00E+31
 1973-02-07T01:00:00.000Z,3.59,3.4,222.4,436,0.1846
 1973-02-07T02:00:00.000Z,3.59,3.4,222.4,437.4,0.1651
 1973-02-07T03:00:00.000Z,3.59,3.4,222.3,-1.00E+31,-1.00E+31
 1973-02-07T04:00:00.000Z,3.59,3.4,222.3,437.4,0.1954
 1973-02-07T05:00:00.000Z,3.6,3.4,222.3,434.6,0.1769
