EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,IonDensityN_cc,VTH_ION_FULL_ESA-B__km/s,X_(@_x_)_Re,Y_(@_y_)_Re,Z_(@_z_)_Re,X_(@_x_)_Rm,Y_(@_y_)_Rm,Z_(@_z_)_Rm
2019-09-23T08:05:49.861Z,5.05,303.1,18.236,-55.835,0.107,9.979,3.082,0.088
2019-09-23T08:08:07.814Z,4.9,303.2,18.258,-55.833,0.109,9.984,3.065,0.092
2019-09-23T08:10:25.767Z,5.09,301.4,18.28,-55.831,0.111,9.992,3.048,0.092
2019-09-23T08:12:43.720Z,5.09,301,18.302,-55.828,0.114,10.001,3.031,0.092
2019-09-23T08:15:01.673Z,5.17,303.4,18.323,-55.826,0.116,10.005,3.015,0.095
2019-09-23T08:17:19.626Z,5.42,301.6,18.345,-55.823,0.118,10.014,3.001,0.095
2019-09-23T08:19:37.579Z,5.44,303,18.366,-55.82,0.121,10.019,2.984,0.095
2019-09-23T08:21:55.532Z,5.24,301.3,18.387,-55.818,0.123,10.024,2.968,0.095
2019-09-23T08:24:13.485Z,5.27,301.7,18.409,-55.816,0.125,10.031,2.947,0.099
2019-09-23T08:26:31.438Z,5.38,301.6,18.431,-55.813,0.128,10.038,2.93,0.099
2019-09-23T08:28:49.391Z,5.6,300,18.452,-55.811,0.13,10.045,2.913,0.099
2019-09-23T08:31:07.345Z,5.54,300.3,18.473,-55.809,0.132,10.049,2.897,0.103
2019-09-23T08:33:25.298Z,5.47,300.6,18.494,-55.807,0.134,10.054,2.88,0.103
2019-09-23T08:35:43.251Z,5.6,298.9,18.515,-55.804,0.136,10.06,2.863,0.099
2019-09-23T08:38:01.204Z,5.53,299.4,18.536,-55.802,0.138,10.064,2.846,0.103
2019-09-23T08:40:19.157Z,5.63,300.2,18.558,-55.799,0.14,10.071,2.833,0.103
2019-09-23T08:42:37.110Z,5.91,301.3,18.579,-55.796,0.143,10.073,2.816,0.103
2019-09-23T08:44:55.063Z,5.66,301.6,18.6,-55.794,0.145,10.082,2.799,0.106
2019-09-23T08:47:13.016Z,5.8,301.8,18.621,-55.792,0.147,10.086,2.782,0.106
2019-09-23T08:49:30.969Z,5.77,302.4,18.642,-55.789,0.15,10.088,2.765,0.106
2019-09-23T08:51:48.922Z,5.53,301.4,18.662,-55.787,0.152,10.093,2.748,0.109
2019-09-23T08:54:06.875Z,5.45,301.5,18.683,-55.785,0.154,10.094,2.728,0.11
2019-09-23T08:56:24.828Z,5.7,301.1,18.704,-55.783,0.156,10.098,2.711,0.11
2019-09-23T08:58:42.781Z,4.82,305.5,18.725,-55.78,0.159,10.106,2.694,0.113
2019-09-23T09:01:00.734Z,4.32,307.3,18.745,-55.778,0.161,10.104,2.677,0.114
2019-09-23T09:03:18.687Z,3.93,306.6,18.766,-55.776,0.163,10.109,2.66,0.114
2019-09-23T09:05:36.640Z,4.13,306.2,18.786,-55.773,0.166,10.114,2.644,0.116
2019-09-23T09:07:54.593Z,3.89,308.3,18.807,-55.771,0.168,10.115,2.627,0.117
2019-09-23T09:10:12.546Z,3.98,308.9,18.828,-55.769,0.17,10.12,2.606,0.117
2019-09-23T09:12:30.499Z,3.99,306.7,18.849,-55.766,0.173,10.123,2.589,0.117
2019-09-23T09:14:48.452Z,3.88,309.8,18.868,-55.764,0.175,10.123,2.572,0.121
2019-09-23T09:17:06.405Z,3.95,307.5,18.889,-55.762,0.177,10.127,2.556,0.121
2019-09-23T09:19:24.358Z,4.11,307.7,18.91,-55.76,0.179,10.13,2.539,0.119
2019-09-23T09:21:42.311Z,4.03,307.6,18.93,-55.757,0.181,10.131,2.518,0.121
2019-09-23T09:24:00.264Z,3.95,309.1,18.95,-55.755,0.183,10.134,2.501,0.121
2019-09-23T09:26:18.217Z,4.3,304.8,18.97,-55.753,0.185,10.135,2.484,0.121
2019-09-23T09:28:36.170Z,4.51,304.4,18.99,-55.75,0.188,10.137,2.468,0.125
2019-09-23T09:30:54.123Z,4.26,307.1,19.01,-55.748,0.19,10.137,2.447,0.125
2019-09-23T09:33:12.076Z,4.23,304.9,19.031,-55.746,0.192,10.141,2.43,0.125
2019-09-23T09:35:30.029Z,4.25,304.8,19.051,-55.743,0.195,10.141,2.413,0.127
2019-09-23T09:37:47.982Z,4.54,307.8,19.07,-55.741,0.197,10.141,2.396,0.128
2019-09-23T09:40:05.935Z,4.58,302.6,19.09,-55.739,0.199,10.141,2.376,0.128
2019-09-23T09:42:23.889Z,3.92,303.6,19.11,-55.737,0.201,10.143,2.359,0.13
2019-09-23T09:44:41.842Z,4.34,303,19.13,-55.734,0.204,10.145,2.342,0.132
2019-09-23T09:46:59.795Z,4.07,304.8,19.15,-55.732,0.206,10.145,2.325,0.132
2019-09-23T09:49:17.748Z,4.36,301.5,19.17,-55.73,0.208,10.146,2.305,0.133
2019-09-23T09:51:35.701Z,4.42,301.3,19.189,-55.727,0.211,10.145,2.288,0.136
2019-09-23T09:53:53.654Z,4.38,302.1,19.209,-55.725,0.213,10.145,2.271,0.135
2019-09-23T09:56:11.607Z,4.8,303.5,19.229,-55.723,0.214,10.145,2.25,0.133
2019-09-23T09:58:29.560Z,4.76,303.1,19.248,-55.721,0.216,10.145,2.234,0.136
2019-09-23T10:00:47.513Z,4.72,302.7,19.267,-55.718,0.219,10.142,2.217,0.136
2019-09-23T10:03:05.466Z,4.63,302.4,19.287,-55.716,0.221,10.141,2.196,0.136
2019-09-23T10:05:23.419Z,4.63,302.8,19.306,-55.714,0.223,10.141,2.179,0.139
2019-09-23T10:07:41.372Z,4.78,303,19.326,-55.711,0.226,10.141,2.162,0.139
2019-09-23T10:09:59.325Z,4.83,302.5,19.345,-55.709,0.228,10.137,2.142,0.139
2019-09-23T10:12:17.278Z,4.82,302.3,19.364,-55.707,0.23,10.137,2.125,0.143
2019-09-23T10:14:35.231Z,4.83,302.7,19.384,-55.704,0.233,10.137,2.108,0.143
2019-09-23T10:16:53.184Z,4.75,302.7,19.403,-55.702,0.235,10.137,2.088,0.143
2019-09-23T10:19:11.137Z,4.66,302,19.421,-55.701,0.237,10.13,2.067,0.147
2019-09-23T10:21:29.091Z,4.6,301,19.441,-55.699,0.239,10.13,2.049,0.147
2019-09-23T10:23:47.044Z,4.48,301.3,19.46,-55.696,0.242,10.129,2.03,0.147
2019-09-23T10:26:04.997Z,4.8,300.8,19.479,-55.694,0.244,10.126,2.013,0.147
2019-09-23T10:28:22.950Z,4.79,301.8,19.498,-55.692,0.246,10.125,1.992,0.149
2019-09-23T10:30:40.903Z,4.67,301.5,19.516,-55.689,0.248,10.119,1.976,0.147
2019-09-23T10:32:58.856Z,4.7,300.2,19.536,-55.687,0.25,10.119,1.955,0.147
2019-09-23T10:35:16.809Z,4.73,300.7,19.554,-55.685,0.252,10.114,1.938,0.15
2019-09-23T10:37:34.762Z,4.68,300.4,19.573,-55.682,0.255,10.109,1.919,0.15
2019-09-23T10:39:52.715Z,4.65,300.1,19.592,-55.68,0.257,10.108,1.901,0.15
2019-09-23T10:42:10.668Z,4.69,300.4,19.61,-55.678,0.259,10.104,1.883,0.154
2019-09-23T10:44:28.621Z,4.89,298.9,19.629,-55.676,0.261,10.099,1.863,0.154
2019-09-23T10:46:46.574Z,5.47,297.3,19.647,-55.673,0.264,10.094,1.846,0.154
2019-09-23T10:49:04.527Z,5.1,298.4,19.666,-55.672,0.266,10.09,1.822,0.158
2019-09-23T10:51:22.480Z,4.61,299.4,19.684,-55.67,0.268,10.086,1.805,0.158
2019-09-23T10:53:40.433Z,4.92,298.6,19.703,-55.667,0.271,10.083,1.785,0.158
2019-09-23T10:55:58.387Z,4.35,301.2,19.721,-55.665,0.273,10.075,1.768,0.161
2019-09-23T10:58:16.340Z,4.18,301,19.739,-55.663,0.275,10.071,1.747,0.16
2019-09-23T11:00:34.293Z,4.31,299.5,19.758,-55.66,0.277,10.068,1.731,0.158
2019-09-23T11:02:52.246Z,4.34,299.9,19.776,-55.658,0.279,10.064,1.71,0.161
2019-09-23T11:05:10.199Z,4.39,298.2,19.794,-55.656,0.281,10.06,1.693,0.161
2019-09-23T11:07:28.152Z,4.1,300.4,19.813,-55.654,0.283,10.055,1.673,0.161
2019-09-23T11:09:46.105Z,3.59,303.1,19.83,-55.651,0.286,10.046,1.653,0.164
2019-09-23T11:12:04.059Z,3.89,302.9,19.849,-55.65,0.288,10.042,1.632,0.165
2019-09-23T11:14:22.012Z,3.88,302.1,19.867,-55.648,0.29,10.036,1.611,0.165
2019-09-23T11:16:39.965Z,3.38,302.1,19.884,-55.645,0.293,10.028,1.594,0.167
2019-09-23T11:18:57.918Z,4.18,299.3,19.902,-55.643,0.295,10.02,1.574,0.169
2019-09-23T11:21:15.871Z,3.63,304.4,19.92,-55.641,0.297,10.016,1.556,0.169
2019-09-23T11:23:33.824Z,4.31,300.3,19.938,-55.638,0.299,10.01,1.536,0.165
2019-09-23T11:25:51.777Z,4.32,299.5,19.956,-55.636,0.301,10.005,1.516,0.169
2019-09-23T11:28:09.731Z,4.2,299.8,19.973,-55.634,0.303,9.997,1.499,0.169
2019-09-23T11:30:27.684Z,3.75,298.9,19.991,-55.632,0.305,9.989,1.478,0.169
2019-09-23T11:32:45.637Z,3.78,299.7,20.008,-55.629,0.308,9.981,1.461,0.172
2019-09-23T11:35:03.590Z,3.73,303.4,20.026,-55.628,0.31,9.975,1.437,0.172
2019-09-23T11:37:21.543Z,3.84,300.5,20.044,-55.626,0.312,9.966,1.419,0.172
2019-09-23T11:39:39.496Z,3.79,301.3,20.061,-55.623,0.315,9.956,1.4,0.176
2019-09-23T11:41:57.450Z,3.87,300.1,20.079,-55.621,0.317,9.95,1.379,0.176
2019-09-23T11:44:15.403Z,3.81,301.7,20.096,-55.619,0.319,9.942,1.362,0.176
2019-09-23T11:46:33.356Z,3.91,300.4,20.113,-55.616,0.321,9.933,1.342,0.176
2019-09-23T11:48:51.309Z,3.53,304.1,20.13,-55.614,0.323,9.925,1.321,0.176
2019-09-23T11:51:09.262Z,3.55,304.8,20.147,-55.612,0.325,9.917,1.304,0.176
2019-09-23T11:53:27.216Z,3.99,302.5,20.164,-55.61,0.327,9.907,1.284,0.178
2019-09-23T11:55:45.169Z,3.2,305.3,20.181,-55.607,0.33,9.897,1.263,0.18
2019-09-23T11:58:03.122Z,3.79,302.7,20.198,-55.606,0.332,9.888,1.239,0.18
2019-09-23T12:00:21.075Z,4.28,300.1,20.215,-55.604,0.334,9.879,1.221,0.181
2019-09-23T12:02:39.028Z,4.22,301.2,20.233,-55.601,0.337,9.871,1.202,0.183
2019-09-23T12:04:56.982Z,4.51,300.8,20.25,-55.599,0.339,9.862,1.182,0.183
2019-09-23T12:07:14.935Z,4.14,300.4,20.266,-55.597,0.34,9.85,1.164,0.182
2019-09-23T12:09:32.888Z,4.2,300.8,20.283,-55.594,0.343,9.84,1.144,0.183
2019-09-23T12:11:50.841Z,5.13,303.3,20.3,-55.592,0.345,9.83,1.123,0.183
2019-09-23T12:14:08.794Z,5.15,301.9,20.316,-55.59,0.347,9.818,1.103,0.183
2019-09-23T12:16:26.748Z,4.94,300.5,20.333,-55.588,0.349,9.809,1.084,0.187
2019-09-23T12:18:44.701Z,5.21,301.2,20.349,-55.585,0.352,9.797,1.065,0.187
2019-09-23T12:21:02.654Z,5.23,302.1,20.366,-55.583,0.354,9.788,1.045,0.187
2019-09-23T12:23:20.607Z,5.17,302.8,20.382,-55.581,0.356,9.775,1.024,0.191
2019-09-23T12:25:38.561Z,5.36,303.2,20.398,-55.579,0.359,9.762,1.003,0.191
2019-09-23T12:27:56.514Z,5.45,302.8,20.416,-55.577,0.36,9.752,0.983,0.187
2019-09-23T12:30:14.467Z,5.86,302.8,20.432,-55.575,0.362,9.74,0.963,0.191
2019-09-23T12:32:32.420Z,5.77,303.9,20.448,-55.572,0.365,9.728,0.942,0.191
2019-09-23T12:34:50.373Z,6.43,303.9,20.464,-55.57,0.367,9.716,0.922,0.191
2019-09-23T12:37:08.327Z,6.35,304.4,20.48,-55.568,0.369,9.703,0.904,0.194
2019-09-23T12:39:26.280Z,6.15,304.7,20.496,-55.566,0.371,9.69,0.883,0.194
2019-09-23T12:41:44.233Z,6.58,304.3,20.512,-55.563,0.374,9.677,0.864,0.194
2019-09-23T12:44:02.186Z,6.66,305.5,20.528,-55.561,0.376,9.664,0.843,0.198
2019-09-23T12:46:20.139Z,6.68,304.6,20.544,-55.559,0.378,9.652,0.823,0.196
2019-09-23T12:48:38.093Z,6.73,303.4,20.56,-55.556,0.38,9.637,0.804,0.194
2019-09-23T12:50:56.046Z,6.58,304.8,20.576,-55.554,0.382,9.624,0.782,0.194
2019-09-23T12:53:13.999Z,6.53,303.6,20.592,-55.552,0.384,9.611,0.764,0.198
2019-09-23T12:55:31.952Z,6.18,304.2,20.608,-55.549,0.387,9.598,0.742,0.198
2019-09-23T12:57:49.905Z,6.34,304,20.623,-55.547,0.389,9.581,0.724,0.198
2019-09-23T13:00:07.858Z,6.53,302.4,20.639,-55.545,0.391,9.568,0.703,0.202
2019-09-23T13:02:25.812Z,6.72,300.3,20.654,-55.543,0.393,9.553,0.683,0.202
2019-09-23T13:04:43.765Z,6.83,301.4,20.669,-55.541,0.395,9.538,0.658,0.198
2019-09-23T13:07:01.718Z,7.35,303.9,20.685,-55.538,0.397,9.525,0.642,0.202
2019-09-23T13:09:19.671Z,7.58,311.2,20.7,-55.537,0.399,9.508,0.617,0.202
2019-09-23T13:11:37.624Z,7.28,307.3,20.716,-55.534,0.402,9.494,0.598,0.202
2019-09-23T13:13:55.577Z,6.95,305.4,20.731,-55.532,0.404,9.478,0.577,0.205
2019-09-23T13:16:13.531Z,6.32,304.6,20.746,-55.53,0.406,9.464,0.559,0.205
2019-09-23T13:18:31.484Z,6.47,303.7,20.762,-55.527,0.409,9.448,0.537,0.205
2019-09-23T13:20:49.437Z,6.09,304.2,20.777,-55.525,0.41,9.431,0.515,0.205
2019-09-23T13:23:07.390Z,5.87,305.1,20.792,-55.523,0.412,9.414,0.497,0.205
2019-09-23T13:25:25.343Z,5.55,304.4,20.807,-55.521,0.414,9.397,0.476,0.205
2019-09-23T13:27:43.297Z,5.25,303.6,20.821,-55.518,0.417,9.38,0.457,0.208
2019-09-23T13:30:01.250Z,5.31,304.2,20.836,-55.516,0.419,9.363,0.436,0.209
2019-09-23T13:32:19.203Z,5.57,303,20.851,-55.514,0.421,9.346,0.415,0.209
2019-09-23T13:34:37.156Z,4.67,306.9,20.866,-55.511,0.424,9.329,0.395,0.211
2019-09-23T13:36:55.109Z,4.64,308.4,20.881,-55.509,0.425,9.313,0.375,0.209
2019-09-23T13:39:13.063Z,4.71,309.1,20.895,-55.506,0.427,9.295,0.357,0.209
2019-09-23T13:41:31.016Z,4.61,308.6,20.91,-55.504,0.43,9.275,0.334,0.211
2019-09-23T13:43:48.969Z,4.7,309.2,20.924,-55.501,0.432,9.255,0.316,0.213
2019-09-23T13:46:06.922Z,4.53,310.6,20.939,-55.499,0.434,9.238,0.296,0.213
2019-09-23T13:48:24.876Z,4.47,309.9,20.953,-55.497,0.436,9.223,0.274,0.214
2019-09-23T13:50:42.829Z,5.61,308.7,20.967,-55.494,0.438,9.201,0.253,0.214
2019-09-23T13:53:00.782Z,5.12,308.7,20.982,-55.492,0.44,9.184,0.231,0.213
2019-09-23T13:55:18.735Z,5.08,308.6,20.996,-55.49,0.442,9.163,0.213,0.213
2019-09-23T13:57:36.689Z,5,310.1,21.01,-55.487,0.445,9.145,0.191,0.216
2019-09-23T13:59:54.642Z,5.08,308.7,21.024,-55.485,0.447,9.126,0.17,0.216
2019-09-23T14:02:12.595Z,5.06,308.7,21.038,-55.483,0.449,9.105,0.149,0.216
2019-09-23T14:04:30.548Z,5.03,308.9,21.052,-55.48,0.451,9.085,0.128,0.218
2019-09-23T14:06:48.502Z,5.22,306.3,21.066,-55.478,0.453,9.064,0.108,0.216
2019-09-23T14:09:06.455Z,5.12,306.9,21.08,-55.476,0.455,9.043,0.087,0.216
2019-09-23T14:11:24.409Z,5.14,308.2,21.093,-55.474,0.457,9.023,0.067,0.22
2019-09-23T14:13:42.362Z,5.42,304.7,21.107,-55.471,0.46,9.002,0.049,0.22
2019-09-23T14:16:00.315Z,5.25,306.4,21.121,-55.468,0.462,8.982,0.029,0.22
2019-09-23T14:18:18.269Z,5.33,309.7,21.135,-55.466,0.463,8.96,0.008,0.22
2019-09-23T14:20:36.222Z,5.31,304.7,21.149,-55.463,0.466,8.939,-0.014,0.22
2019-09-23T14:22:54.176Z,5.3,305.3,21.162,-55.461,0.468,8.917,-0.036,0.22
2019-09-23T14:25:12.129Z,5.32,305,21.175,-55.459,0.47,8.895,-0.056,0.224
2019-09-23T14:27:30.083Z,4.96,307.5,21.189,-55.456,0.473,8.874,-0.077,0.224
2019-09-23T14:29:48.036Z,5.27,307.4,21.202,-55.453,0.474,8.848,-0.094,0.221
2019-09-23T14:32:05.990Z,5.36,307.8,21.215,-55.451,0.476,8.83,-0.115,0.224
2019-09-23T14:34:23.943Z,5.48,304.1,21.228,-55.449,0.478,8.805,-0.136,0.224
2019-09-23T14:36:41.897Z,5.45,306.4,21.241,-55.446,0.481,8.781,-0.159,0.224
2019-09-23T14:38:59.850Z,5.49,307.4,21.255,-55.444,0.483,8.758,-0.18,0.224
2019-09-23T14:41:17.804Z,5.63,306.5,21.267,-55.441,0.485,8.736,-0.2,0.226
2019-09-23T14:43:35.757Z,5.34,305.1,21.281,-55.438,0.487,8.711,-0.219,0.224
2019-09-23T14:45:53.711Z,5.48,305.5,21.293,-55.436,0.489,8.686,-0.241,0.224
2019-09-23T14:48:11.664Z,5.43,305,21.306,-55.434,0.491,8.661,-0.262,0.227
2019-09-23T14:50:29.617Z,5.48,304.2,21.318,-55.431,0.493,8.637,-0.281,0.227
2019-09-23T14:52:47.571Z,5.57,304.9,21.331,-55.428,0.495,8.611,-0.302,0.224
2019-09-23T14:55:05.524Z,5.52,304.4,21.344,-55.426,0.497,8.585,-0.323,0.227
2019-09-23T14:57:23.478Z,5.48,305.3,21.356,-55.424,0.499,8.563,-0.344,0.227
2019-09-23T14:59:41.431Z,5.39,306,21.368,-55.421,0.502,8.535,-0.364,0.227
2019-09-23T15:01:59.385Z,5.53,305,21.381,-55.418,0.504,8.509,-0.381,0.231
2019-09-23T15:04:17.338Z,5.5,305.6,21.393,-55.416,0.505,8.486,-0.406,0.227
2019-09-23T15:06:35.291Z,5.57,304.9,21.406,-55.413,0.508,8.458,-0.426,0.227
2019-09-23T15:08:53.245Z,5.59,304.6,21.417,-55.41,0.51,8.43,-0.443,0.231
2019-09-23T15:11:11.198Z,5.5,305.3,21.43,-55.408,0.512,8.407,-0.464,0.231
2019-09-23T15:13:29.152Z,5.59,305.4,21.442,-55.406,0.514,8.379,-0.488,0.231
2019-09-23T15:15:47.105Z,5.53,305.2,21.454,-55.402,0.516,8.351,-0.505,0.232
2019-09-23T15:18:05.059Z,5.51,304.8,21.465,-55.4,0.518,8.324,-0.525,0.231
2019-09-23T15:20:23.012Z,5.45,305.3,21.477,-55.397,0.52,8.296,-0.548,0.231
2019-09-23T15:22:40.965Z,5.56,305.3,21.489,-55.394,0.523,8.268,-0.566,0.234
2019-09-23T15:24:58.919Z,5.35,306,21.501,-55.392,0.525,8.241,-0.59,0.235
2019-09-23T15:27:16.872Z,5.4,305.5,21.512,-55.389,0.526,8.211,-0.607,0.231
2019-09-23T15:29:34.826Z,5.2,306.4,21.524,-55.386,0.529,8.181,-0.628,0.233
2019-09-23T15:31:52.779Z,5.22,306.1,21.535,-55.383,0.531,8.154,-0.648,0.235
2019-09-23T15:34:10.732Z,5.32,305,21.547,-55.381,0.533,8.125,-0.669,0.235
2019-09-23T15:36:28.686Z,5.26,305.4,21.558,-55.378,0.534,8.095,-0.689,0.233
2019-09-23T15:38:46.639Z,5.74,303.6,21.569,-55.375,0.537,8.064,-0.709,0.235
2019-09-23T15:41:04.593Z,5.72,302.6,21.58,-55.373,0.539,8.035,-0.73,0.235
2019-09-23T15:43:22.546Z,6.1,302.6,21.591,-55.37,0.541,8.002,-0.749,0.236
2019-09-23T15:45:40.500Z,5.58,304.1,21.602,-55.367,0.543,7.973,-0.768,0.235
2019-09-23T15:47:58.453Z,5.69,304.7,21.613,-55.364,0.545,7.941,-0.788,0.235
2019-09-23T15:50:16.407Z,5.36,306.4,21.624,-55.361,0.547,7.911,-0.812,0.236
2019-09-23T15:52:34.360Z,5.62,305.2,21.635,-55.358,0.55,7.879,-0.829,0.238
2019-09-23T15:54:52.313Z,5.69,305.6,21.645,-55.355,0.551,7.847,-0.85,0.235
2019-09-23T15:57:10.267Z,5.33,306.4,21.656,-55.353,0.553,7.814,-0.87,0.235
2019-09-23T15:59:28.220Z,5.26,307.4,21.666,-55.35,0.555,7.781,-0.889,0.238
2019-09-23T16:01:46.174Z,5.17,307.8,21.677,-55.347,0.557,7.749,-0.911,0.236
2019-09-23T16:04:04.127Z,5.33,306.8,21.687,-55.344,0.559,7.716,-0.929,0.235
2019-09-23T16:06:22.081Z,5.11,309.4,21.697,-55.341,0.561,7.684,-0.949,0.238
2019-09-23T16:08:40.034Z,5.09,309.7,21.707,-55.338,0.564,7.648,-0.967,0.238
2019-09-23T16:10:57.988Z,5.24,307.3,21.718,-55.335,0.565,7.618,-0.99,0.235
2019-09-23T16:13:15.941Z,5.18,307.5,21.727,-55.332,0.567,7.581,-1.008,0.238
2019-09-23T16:15:33.895Z,5.11,308.3,21.737,-55.329,0.57,7.547,-1.027,0.238
2019-09-23T16:17:51.848Z,5.24,305.9,21.747,-55.326,0.572,7.513,-1.048,0.238
2019-09-23T16:20:09.802Z,5.17,306.5,21.757,-55.323,0.573,7.476,-1.068,0.238
2019-09-23T16:22:27.755Z,5.15,306.1,21.767,-55.32,0.575,7.442,-1.087,0.238
2019-09-23T16:24:45.709Z,5.25,306.4,21.776,-55.316,0.578,7.405,-1.106,0.238
2019-09-23T16:27:03.662Z,5.31,306.5,21.785,-55.313,0.579,7.367,-1.123,0.238
2019-09-23T16:29:21.616Z,5.59,307,21.795,-55.31,0.581,7.334,-1.146,0.238
2019-09-23T16:31:39.569Z,5.56,306.8,21.805,-55.307,0.584,7.297,-1.166,0.238
2019-09-23T16:33:57.523Z,5.35,306.5,21.814,-55.304,0.585,7.262,-1.184,0.238
2019-09-23T16:36:15.476Z,4.97,307.6,21.823,-55.301,0.587,7.224,-1.202,0.238
2019-09-23T16:38:33.430Z,5.1,305.8,21.832,-55.297,0.59,7.188,-1.222,0.238
2019-09-23T16:41:47.427Z,5.05,307.6,21.844,-55.293,0.592,7.13,-1.249,0.239
2019-09-23T16:52:51.328Z,4.82,306.5,21.886,-55.277,0.602,6.942,-1.341,0.238
2019-09-23T17:02:03.143Z,5,306.9,21.918,-55.263,0.609,6.78,-1.413,0.238
2019-09-23T17:11:14.957Z,5.23,307.3,21.95,-55.249,0.617,6.612,-1.488,0.238
2019-09-23T17:20:26.772Z,5.62,307,21.979,-55.234,0.625,6.439,-1.558,0.238
2019-09-23T17:29:38.587Z,5.41,308.5,22.007,-55.219,0.633,6.257,-1.629,0.237
2019-09-23T17:38:50.403Z,5.75,311.2,22.033,-55.203,0.64,6.069,-1.701,0.235
2019-09-23T17:48:02.218Z,5.71,309.9,22.056,-55.187,0.648,5.875,-1.768,0.235
2019-09-23T17:57:14.034Z,5.91,310.3,22.078,-55.17,0.655,5.675,-1.831,0.232
2019-09-23T18:06:25.850Z,6.33,308.2,22.099,-55.151,0.662,5.468,-1.892,0.231
2019-09-23T18:15:37.666Z,5.67,304.7,22.116,-55.133,0.67,5.249,-1.952,0.227
2019-09-23T18:24:49.483Z,6.42,304.7,22.132,-55.113,0.677,5.025,-2.006,0.224
2019-09-23T18:34:01.299Z,6.76,308.7,22.144,-55.092,0.684,4.789,-2.061,0.224
2019-09-23T18:43:13.116Z,7.19,307.7,22.154,-55.07,0.691,4.546,-2.107,0.22
2019-09-23T18:52:24.933Z,6.39,307.6,22.161,-55.046,0.697,4.291,-2.152,0.213
2019-09-23T19:01:36.751Z,6.48,307.8,22.166,-55.021,0.705,4.026,-2.192,0.213
2019-09-23T19:10:48.569Z,6.47,313.8,22.167,-54.994,0.711,3.75,-2.222,0.205
2019-09-23T19:20:00.388Z,6.97,306.4,22.164,-54.964,0.717,3.458,-2.245,0.198
2019-09-23T19:29:12.207Z,6.91,305.3,22.158,-54.932,0.723,3.155,-2.26,0.194
2019-09-23T19:38:24.027Z,6.96,308.9,22.147,-54.897,0.729,2.835,-2.263,0.186
2019-09-23T19:47:35.847Z,6.59,308,22.132,-54.859,0.735,2.501,-2.252,0.176
2019-09-23T19:56:47.669Z,7.02,307.8,22.111,-54.815,0.74,2.146,-2.227,0.168
2019-09-23T20:05:59.491Z,7.1,308.4,22.085,-54.766,0.744,1.768,-2.179,0.154
2019-09-23T20:15:11.315Z,7.32,311.3,22.053,-54.708,0.748,1.374,-2.1,0.139
2019-09-23T20:24:23.140Z,6.9,309,22.014,-54.64,0.752,0.95,-1.986,0.127
2019-09-23T20:33:34.966Z,7.34,309.4,21.968,-54.558,0.754,0.504,-1.821,0.104
2019-09-23T20:42:46.791Z,7.56,305.2,21.917,-54.454,0.756,0.037,-1.573,0.081
2019-09-23T20:51:58.613Z,7.59,300.3,21.866,-54.318,0.755,-0.428,-1.211,0.051
2019-09-23T21:01:10.050Z,0.02,247.4,21.833,-54.14,0.754,-0.831,-0.693,0.017
2019-09-23T21:10:21.185Z,0.01,57.3,21.848,-53.924,0.751,-1.052,-0.039,-0.025
2019-09-23T21:19:36.626Z,-1.00E+31,-1.00E+31,21.929,-53.702,0.749,-1.035,0.64,-0.057
2019-09-23T21:28:39.015Z,7.48,312.1,22.053,-53.509,0.75,-0.855,1.212,-0.083
2019-09-23T21:37:50.135Z,8.46,310.9,22.2,-53.342,0.753,-0.592,1.69,-0.102
2019-09-23T21:47:01.564Z,8.08,310,22.355,-53.196,0.757,-0.3,2.088,-0.114
2019-09-23T21:56:13.166Z,8.2,313.3,22.513,-53.068,0.762,0,2.418,-0.125
2019-09-23T22:05:24.861Z,8.68,314.1,22.671,-52.953,0.768,0.303,2.701,-0.132
2019-09-23T22:14:36.607Z,8.65,315.7,22.827,-52.848,0.775,0.6,2.948,-0.136
2019-09-23T22:23:48.382Z,8.95,318.4,22.983,-52.751,0.782,0.892,3.161,-0.139
2019-09-23T22:33:00.174Z,9.9,320.3,23.136,-52.662,0.789,1.177,3.349,-0.143
2019-09-23T22:42:11.976Z,10.79,314.5,23.287,-52.577,0.796,1.455,3.52,-0.143
2019-09-23T22:51:23.784Z,10.75,313.8,23.436,-52.498,0.803,1.724,3.668,-0.147
2019-09-23T23:00:35.596Z,12.49,316.9,23.583,-52.423,0.812,1.987,3.801,-0.145
2019-09-23T23:09:47.410Z,11.75,322.8,23.729,-52.352,0.819,2.242,3.922,-0.147
2019-09-23T23:18:59.224Z,11.75,322.4,23.872,-52.284,0.827,2.494,4.031,-0.147
2019-09-23T23:28:11.040Z,12.21,321.4,24.013,-52.219,0.835,2.733,4.127,-0.143
2019-09-23T23:37:22.856Z,12.33,320.8,24.152,-52.156,0.843,2.967,4.215,-0.143
2019-09-23T23:46:34.672Z,12.17,319.4,24.29,-52.096,0.852,3.198,4.292,-0.143
2019-09-23T23:55:46.489Z,9.75,316.4,24.426,-52.037,0.86,3.421,4.363,-0.139
2019-09-24T00:04:58.305Z,9.24,319.2,24.561,-51.98,0.868,3.641,4.427,-0.139
2019-09-24T00:14:10.121Z,11.13,316.9,24.694,-51.926,0.876,3.852,4.482,-0.139
2019-09-24T00:23:21.937Z,10.21,317.4,24.825,-51.873,0.885,4.061,4.532,-0.132
