,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_BR_nT,OMNI_BT_nT,OMNI_BN_nT,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncm3,OMNI_TEMP_DegK,EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,PIONEER_DIST_Au,PIONEER_LAT_deg,PIONEER_LONG_deg,PIONEER_BR_nT,PIONEER_BT_nT,PIONEER_BN_nT,PIONEER_MAG_AVG_nT,PIONEER_SPEED_kms,PIONEER_DENSITY_Ncm3,PIONEER_TEMP_DegK,new_time,Time_offset_hours
8,1972-11-28 08:00:00+00:00,1.2,350.5,3.2,0.6,4.1,5.5,438,9.7,63641,1972-12-01 16:00:00+00:00,3.14,2.5,214.8,-0.3611,-0.3906,-0.1666,0.5753,354.5,0.367,5415,1972-11-28 08:00:00+00:00,80
9,1972-11-28 09:00:00+00:00,1.2,350.6,2.1,-0.4,5.3,5.9,433,9.5,45329,1972-12-01 17:00:00+00:00,3.14,2.5,214.8,-0.3822,-0.4145,-0.1151,0.5922,350.5,0.4523,8719,1972-11-28 09:00:00+00:00,80
10,1972-11-28 10:00:00+00:00,1.2,350.6,2.5,-1,5.1,5.9,436,10.7,50641,1972-12-01 18:00:00+00:00,3.14,2.5,214.8,-0.331,-0.463,-0.1544,0.5974,360.8,0.2814,4414,1972-11-28 10:00:00+00:00,80
11,1972-11-28 11:00:00+00:00,1.2,350.6,-3.4,-0.7,-1.7,7.2,441,11.2,39929,1972-12-01 19:00:00+00:00,3.14,2.5,214.8,-0.4466,-0.3273,0.1402,0.6163,361.8,0.2885,3622,1972-11-28 11:00:00+00:00,80
12,1972-11-28 12:00:00+00:00,1.2,350.7,-6.2,-1.5,-5.3,8.5,425,9.8,22170,1972-12-01 20:00:00+00:00,3.14,2.5,214.8,-0.5105,-0.217,0.227,0.6037,360.6,0.1271,1927,1972-11-28 12:00:00+00:00,80
13,1972-11-28 14:00:00+00:00,1.2,350.8,-7.2,-1.5,-4.9,9,419,3.9,23712,1972-12-01 22:00:00+00:00,3.14,2.5,214.8,-0.5111,-0.2931,0.0937,0.6006,361.7,0.2503,2673,1972-11-28 14:00:00+00:00,80
14,1972-11-28 15:00:00+00:00,1.2,350.8,-7.8,-1.2,-4.1,9.1,419,4.5,24849,1972-12-01 23:00:00+00:00,3.14,2.5,214.8,-0.328,-0.4184,0.0307,0.5578,357.6,0.2629,4114,1972-11-28 15:00:00+00:00,80
15,1972-11-28 16:00:00+00:00,1.2,350.9,-7.7,-1.7,-3.8,8.8,415,5.6,21907,1972-12-02 00:00:00+00:00,3.14,2.5,214.8,-0.1559,-0.4974,-0.04,0.5345,354.9,0.5406,6452,1972-11-28 16:00:00+00:00,80
16,1972-11-28 17:00:00+00:00,1.2,350.9,-7.5,0.3,-4.1,8.6,417,5.8,18404,1972-12-02 01:00:00+00:00,3.14,2.5,214.8,-0.2271,-0.5601,0.3491,0.7668,364,0.2941,1448,1972-11-28 17:00:00+00:00,80
17,1972-11-28 18:00:00+00:00,1.1,350.9,-7,-1.1,-4.5,8.4,408,5.6,30793,1972-12-02 02:00:00+00:00,3.14,2.5,214.8,-0.2261,-0.7486,0.4173,0.8946,366.5,0.4341,5214,1972-11-28 18:00:00+00:00,80
18,1972-11-28 19:00:00+00:00,1.1,351,-6.3,-1.4,-3.3,7.4,403,6.5,40627,1972-12-02 03:00:00+00:00,3.15,2.5,214.8,-0.1635,-0.8068,0.2493,0.8729,363.8,0.5527,6731,1972-11-28 19:00:00+00:00,80
19,1972-11-28 20:00:00+00:00,1.1,351,-5.8,-1.5,-2.2,6.4,398,7.6,39329,1972-12-02 04:00:00+00:00,3.15,2.5,214.9,-0.2908,-0.755,0.5349,0.9841,360.4,0.1594,448,1972-11-28 20:00:00+00:00,80
20,1972-11-28 21:00:00+00:00,1.1,351.1,-5.8,-3.4,-1.2,6.9,392,6.9,37824,1972-12-02 05:00:00+00:00,3.15,2.5,214.9,-0.2157,-0.7682,0.5317,0.9641,361,0.2881,1615,1972-11-28 21:00:00+00:00,80
21,1972-11-28 22:00:00+00:00,1.1,351.1,-4.5,-0.8,-2.9,5.8,395,10.2,32162,1972-12-02 06:00:00+00:00,3.15,2.5,214.9,-0.3539,-0.8181,0.3583,0.9818,355.8,0.3268,6993,1972-11-28 22:00:00+00:00,80
22,1972-11-28 23:00:00+00:00,1.1,351.1,-4.2,1.7,-3.5,5.8,400,11.5,33002,1972-12-02 07:00:00+00:00,3.15,2.5,214.9,-0.3059,-0.9462,0.3077,1.1326,355.7,0.3368,6417,1972-11-28 23:00:00+00:00,80
23,1972-11-29 00:00:00+00:00,1.1,351.2,-3.9,0.3,-2.2,4.8,396,11.7,41309,1972-12-02 08:00:00+00:00,3.15,2.5,214.8,0.1999,-1.0965,0.1002,1.1451,360,0.2797,1899,1972-11-29 00:00:00+00:00,80
24,1972-11-29 01:00:00+00:00,1.1,351.2,-3.3,-0.7,-1.7,4.4,396,12.4,46504,1972-12-02 09:00:00+00:00,3.15,2.5,214.8,0.342,-0.9802,-0.2454,1.1413,369.4,0.204,674,1972-11-29 01:00:00+00:00,80
25,1972-11-29 03:00:00+00:00,1.1,351.3,-3.3,-2.6,-0.2,4.4,414,12.4,39654,1972-12-02 11:00:00+00:00,3.15,2.5,214.9,0.2867,-0.8167,0.3076,1.035,386.1,0.5996,28021,1972-11-29 03:00:00+00:00,80
26,1972-11-29 04:00:00+00:00,1.1,351.4,-2.2,-2,0.8,3.4,418,14.7,40628,1972-12-02 12:00:00+00:00,3.15,2.5,214.9,0.3392,-1.0186,-0.0113,1.1373,385.2,0.5883,21822,1972-11-29 04:00:00+00:00,80
27,1972-11-29 05:00:00+00:00,1.1,351.4,-3.7,-3,2.2,5.3,416,12.5,33701,1972-12-02 13:00:00+00:00,3.15,2.5,214.9,-0.3748,-0.5535,0.8986,1.1512,380.6,0.4739,20147,1972-11-29 05:00:00+00:00,80
28,1972-11-29 06:00:00+00:00,1.1,351.4,-5.4,-3.7,1.7,6.9,394,10.1,25930,1972-12-02 14:00:00+00:00,3.15,2.5,214.9,-0.338,-0.5521,0.9974,1.1944,381.8,0.4226,17831,1972-11-29 06:00:00+00:00,80
29,1972-11-29 07:00:00+00:00,1.1,351.5,-5.8,-4.1,2.6,7.8,397,5.3,30970,1972-12-02 15:00:00+00:00,3.15,2.5,214.9,-0.4512,-0.1877,0.8144,1.2093,382.1,0.8553,23878,1972-11-29 07:00:00+00:00,80
30,1972-11-29 08:00:00+00:00,1.1,351.5,-6.2,-4.4,0.6,7.7,389,6.4,38896,1972-12-02 16:00:00+00:00,3.15,2.5,214.9,0.169,-0.9809,0.5708,1.1996,384.5,0.548,14374,1972-11-29 08:00:00+00:00,80
31,1972-11-29 09:00:00+00:00,1.1,351.6,-6.5,-4.1,0.4,7.8,389,5.9,33037,1972-12-02 17:00:00+00:00,3.15,2.5,214.9,0.7521,-0.4154,-0.1079,1.1163,385.2,1.0887,16835,1972-11-29 09:00:00+00:00,80
32,1972-11-29 10:00:00+00:00,1.1,351.6,-6.7,-3.6,0.4,7.6,383,5.4,35058,1972-12-02 18:00:00+00:00,3.15,2.5,215,0.0251,1.0117,-0.3936,1.128,384.6,0.5669,9460,1972-11-29 10:00:00+00:00,80
33,1972-11-29 11:00:00+00:00,1.1,351.6,-6.5,-3.7,0.5,7.6,385,4.5,36030,1972-12-02 19:00:00+00:00,3.15,2.5,214.9,-0.3313,1.3225,-0.4629,1.4719,396.2,0.7124,14858,1972-11-29 11:00:00+00:00,80
34,1972-11-29 12:00:00+00:00,1.1,351.7,-7.2,-2.8,0.7,7.9,371,5.1,29365,1972-12-02 20:00:00+00:00,3.15,2.5,214.9,-0.275,1.2509,-0.3798,1.5617,389.7,0.6269,12700,1972-11-29 12:00:00+00:00,80
35,1972-11-29 13:00:00+00:00,1,351.7,-7,-3.4,0,8,362,5.9,23994,1972-12-02 21:00:00+00:00,3.15,2.5,214.9,-0.3484,1.4393,-0.6498,1.6383,391.4,0.7255,20323,1972-11-29 13:00:00+00:00,80
36,1972-11-29 14:00:00+00:00,1,351.8,-6.6,-3.1,0.3,7.4,368,3.9,31620,1972-12-02 22:00:00+00:00,3.15,2.5,214.9,-0.6504,1.5104,-0.5152,1.7309,393.5,0.7268,8540,1972-11-29 14:00:00+00:00,80
37,1972-11-29 16:00:00+00:00,1,351.9,-7.4,-2.7,-0.4,7.9,357,5,31895,1972-12-03 00:00:00+00:00,3.15,2.5,214.9,-0.7876,1.4166,0.3236,1.6696,388,0.5225,7968,1972-11-29 16:00:00+00:00,80
38,1972-11-29 17:00:00+00:00,1,351.9,-4.6,-5.4,-0.4,7.2,366,4.3,28615,1972-12-03 01:00:00+00:00,3.15,2.5,215,-0.8048,1.3121,0.5776,1.6484,386.9,0.6737,17268,1972-11-29 17:00:00+00:00,80
39,1972-11-29 18:00:00+00:00,1,351.9,-4.6,-3.8,-1.1,6.5,360,4.8,28181,1972-12-03 02:00:00+00:00,3.15,2.5,215,-0.6875,1.1335,0.7336,1.5519,384,1.0094,30789,1972-11-29 18:00:00+00:00,80
40,1972-11-29 20:00:00+00:00,1,352,-3.7,4.1,-1.8,6.1,367,4.4,46138,1972-12-03 04:00:00+00:00,3.15,2.5,215,-0.0977,1.1841,-0.5607,1.347,395.1,0.7198,27175,1972-11-29 20:00:00+00:00,80
41,1972-11-29 21:00:00+00:00,1,352.1,-5.4,2.3,-1.9,6.2,355,4.8,36906,1972-12-03 05:00:00+00:00,3.15,2.5,215,-0.3841,1.3129,-0.362,1.453,391.3,0.7678,30158,1972-11-29 21:00:00+00:00,80
42,1972-11-29 22:00:00+00:00,1,352.1,-5.6,1.5,-1.9,6.1,349,5.2,35457,1972-12-03 06:00:00+00:00,3.15,2.5,214.9,-0.4133,1.1975,-0.6451,1.4689,393.9,0.6673,20046,1972-11-29 22:00:00+00:00,80
43,1972-11-29 23:00:00+00:00,1,352.2,-5.7,1.7,-1.4,6.1,345,6.2,31552,1972-12-03 07:00:00+00:00,3.15,2.5,214.9,-0.453,1.1537,-0.6371,1.4541,398.2,0.7451,31119,1972-11-29 23:00:00+00:00,80
44,1972-11-30 00:00:00+00:00,1,352.2,-5.4,0.9,-1.6,5.8,341,5.6,33901,1972-12-03 08:00:00+00:00,3.15,2.5,215,-0.2131,0.9696,-0.6601,1.2453,398.1,0.8079,30192,1972-11-30 00:00:00+00:00,80
45,1972-11-30 01:00:00+00:00,1,352.2,-5.5,2,-1.4,6,342,6.4,34053,1972-12-03 09:00:00+00:00,3.15,2.5,215,-0.5144,1.0208,-0.0541,1.2378,393.2,0.8329,31967,1972-11-30 01:00:00+00:00,80
46,1972-11-30 03:00:00+00:00,1,352.3,-5,2.7,-1,5.9,341,5.6,41547,1972-12-03 11:00:00+00:00,3.15,2.5,215,-0.6671,1.0879,0.6578,1.4662,407.5,0.4996,41830,1972-11-30 03:00:00+00:00,80
47,1972-11-30 04:00:00+00:00,1,352.4,-4.3,3.1,-1.4,5.7,339,6.5,40916,1972-12-03 12:00:00+00:00,3.15,2.5,215,-0.7366,1.0124,0.8545,1.5414,397.4,0.4748,51955,1972-11-30 04:00:00+00:00,80
48,1972-11-30 05:00:00+00:00,1,352.4,-3.6,3.1,1.6,5.2,348,7.7,42754,1972-12-03 13:00:00+00:00,3.16,2.5,215,-0.5526,0.9516,0.9522,1.5755,406.9,0.3652,33105,1972-11-30 05:00:00+00:00,80
49,1972-11-30 06:00:00+00:00,1,352.4,-2,4.7,0.5,5.3,353,7.6,47006,1972-12-03 14:00:00+00:00,3.16,2.5,215,-0.6018,1.2107,0.4817,1.5784,400.4,0.4046,42525,1972-11-30 06:00:00+00:00,80
50,1972-11-30 07:00:00+00:00,1,352.5,-1.5,4.5,0.4,5.1,352,8,43476,1972-12-03 15:00:00+00:00,3.16,2.5,215.1,-0.8385,1.3194,0.2184,1.6376,390.8,0.446,37844,1972-11-30 07:00:00+00:00,80
51,1972-11-30 08:00:00+00:00,0.9,352.5,-2.4,4.7,0.3,5.3,345,7.5,38885,1972-12-03 16:00:00+00:00,3.16,2.5,215.1,-0.6,1.2942,-0.3806,1.5688,397.8,0.4195,42429,1972-11-30 08:00:00+00:00,80
52,1972-11-30 09:00:00+00:00,0.9,352.6,-3.1,3,0.4,4.8,337,7.9,39836,1972-12-03 17:00:00+00:00,3.16,2.5,215,-0.2597,1.1464,-0.759,1.5349,398,0.5495,13623,1972-11-30 09:00:00+00:00,80
53,1972-11-30 15:00:00+00:00,0.9,352.8,-5.4,0.3,1.5,5.7,319,9.2,30595,1972-12-03 23:00:00+00:00,3.16,2.5,215.1,0.0417,-1.1229,0.6509,1.3138,403.9,0.4731,10950,1972-11-30 15:00:00+00:00,80
54,1972-11-30 16:00:00+00:00,0.9,352.9,-5,-4.1,1,6.6,323,9.7,30270,1972-12-04 00:00:00+00:00,3.16,2.5,215.1,-0.0154,-1.2439,0.2013,1.2979,403,0.4686,27510,1972-11-30 16:00:00+00:00,80
55,1972-11-30 17:00:00+00:00,0.9,352.9,-4.7,-3.9,-0.5,6.3,322,8.6,31933,1972-12-04 01:00:00+00:00,3.16,2.5,215.1,0.1185,-1.3003,0.2383,1.3484,405.1,0.374,33587,1972-11-30 17:00:00+00:00,80
56,1972-11-30 18:00:00+00:00,0.9,352.9,-3,-4.3,-2.5,6,324,9.4,34039,1972-12-04 02:00:00+00:00,3.16,2.5,215.1,0.1888,-1.2981,0.022,1.3607,410,0.3706,29607,1972-11-30 18:00:00+00:00,80
57,1972-11-30 19:00:00+00:00,0.9,353,-3,-3.8,-2.9,6,326,10.9,31463,1972-12-04 03:00:00+00:00,3.16,2.5,215.1,0.2241,-1.3557,-0.2031,1.4035,405.3,0.3188,33731,1972-11-30 19:00:00+00:00,80
58,1972-11-30 20:00:00+00:00,0.9,353,-2.8,-3.7,-2.1,5.6,326,12.9,32743,1972-12-04 04:00:00+00:00,3.16,2.5,215,-0.2035,-1.3882,-0.233,1.4616,410.3,0.2871,31089,1972-11-30 20:00:00+00:00,80
59,1972-11-30 21:00:00+00:00,0.9,353.1,-3.2,-3.7,0.5,5.6,321,12.7,36451,1972-12-04 05:00:00+00:00,3.16,2.5,215.1,-0.055,-1.2161,-0.7124,1.4422,408.1,0.3219,25314,1972-11-30 21:00:00+00:00,80
60,1972-11-30 22:00:00+00:00,0.9,353.1,-5,-2.4,-0.7,5.9,315,12.5,34454,1972-12-04 06:00:00+00:00,3.16,2.5,215.1,0.1997,-1.3332,-0.3995,1.4315,404.7,0.5911,7893,1972-11-30 22:00:00+00:00,80
61,1972-11-30 23:00:00+00:00,0.9,353.2,-5.5,0.1,-1.7,6,314,13.9,36632,1972-12-04 07:00:00+00:00,3.16,2.5,215.1,0.2905,-1.3782,-0.222,1.4418,402.8,0.2875,12424,1972-11-30 23:00:00+00:00,80
62,1972-12-01 00:00:00+00:00,0.9,353.2,-5.4,-0.1,-1.9,6.1,308,12.4,31376,1972-12-04 08:00:00+00:00,3.16,2.5,215.1,0.2574,-1.3476,-0.3924,1.4337,400.2,0.2617,17098,1972-12-01 00:00:00+00:00,80
63,1972-12-01 01:00:00+00:00,0.9,353.2,-3.2,-4.3,-2,5.9,315,13.8,34458,1972-12-04 09:00:00+00:00,3.16,2.5,215.1,0.2033,-1.345,-0.0632,1.3798,395.8,0.3055,26161,1972-12-01 01:00:00+00:00,80
64,1972-12-01 02:00:00+00:00,0.9,353.3,-2,-4.9,-2.7,6,314,13.4,29697,1972-12-04 10:00:00+00:00,3.16,2.5,215.1,0.3298,-1.4142,-0.1281,1.4614,392.5,0.2585,21632,1972-12-01 02:00:00+00:00,80
65,1972-12-01 03:00:00+00:00,0.8,353.3,-0.9,-5.3,-2,5.9,316,13.6,31610,1972-12-04 11:00:00+00:00,3.16,2.5,215.1,0.352,-1.3932,-0.1875,1.4517,390.2,0.2297,19406,1972-12-01 03:00:00+00:00,80
66,1972-12-01 04:00:00+00:00,0.8,353.4,-0.9,-4.7,-1.9,5.6,311,13,30767,1972-12-04 12:00:00+00:00,3.16,2.5,215.2,0.3408,-1.3206,-0.187,1.3874,389.4,0.2231,19545,1972-12-01 04:00:00+00:00,80
67,1972-12-01 05:00:00+00:00,0.8,353.4,-1.1,-3.9,-2.9,5.1,310,14.4,31788,1972-12-04 13:00:00+00:00,3.16,2.5,215.2,0.2127,-1.0813,-0.7008,1.3357,390.9,0.2166,10275,1972-12-01 05:00:00+00:00,80
68,1972-12-01 06:00:00+00:00,0.8,353.5,1.2,-2.7,-1.2,4.3,306,15.5,26957,1972-12-04 14:00:00+00:00,3.16,2.5,215.2,0.2791,-1.1265,-0.6359,1.3265,387.8,0.2971,19909,1972-12-01 06:00:00+00:00,80
69,1972-12-01 07:00:00+00:00,0.8,353.5,5.5,-0.5,1.2,5.7,298,9.1,29835,1972-12-04 15:00:00+00:00,3.16,2.5,215.1,0.2765,-1.1003,-0.6771,1.3241,386.6,0.2833,18222,1972-12-01 07:00:00+00:00,80
70,1972-12-01 09:00:00+00:00,0.8,353.6,5.2,-1.3,0.8,5.5,293,9.3,32841,1972-12-04 17:00:00+00:00,3.16,2.5,215.1,0.0759,-1.0034,-0.6206,1.1906,379.5,0.2723,20624,1972-12-01 09:00:00+00:00,80
71,1972-12-01 10:00:00+00:00,0.8,353.6,6,-1.7,-0.6,6.3,291,7.1,34440,1972-12-04 18:00:00+00:00,3.16,2.5,215.1,-0.0988,-0.9392,-0.3592,1.0351,388.3,0.3982,36640,1972-12-01 10:00:00+00:00,80
72,1972-12-01 11:00:00+00:00,0.8,353.7,5.8,-1.5,-1,6.1,292,6.9,36860,1972-12-04 19:00:00+00:00,3.16,2.5,215.2,0.2577,-0.8684,-0.5637,1.0915,378.9,0.4491,36452,1972-12-01 11:00:00+00:00,80
73,1972-12-01 12:00:00+00:00,0.8,353.7,5.4,-1.5,-0.9,5.8,289,8.4,31236,1972-12-04 20:00:00+00:00,3.16,2.5,215.2,0.2701,-0.9431,-0.6123,1.1813,377.2,0.478,30413,1972-12-01 12:00:00+00:00,80
74,1972-12-01 13:00:00+00:00,0.8,353.7,5,-1.7,-0.3,5.4,287,9,26674,1972-12-04 21:00:00+00:00,3.16,2.5,215.2,0.1168,-0.9774,-0.2395,1.0264,373.3,0.5333,25035,1972-12-01 13:00:00+00:00,80
75,1972-12-01 14:00:00+00:00,0.8,353.8,4.8,-1.6,-0.1,5.1,289,9.4,27770,1972-12-04 22:00:00+00:00,3.17,2.5,215.2,0.2939,-0.9288,-0.3416,1.0576,365.4,0.4618,27347,1972-12-01 14:00:00+00:00,80
76,1972-12-01 15:00:00+00:00,0.8,353.8,5.4,-1.4,-0.8,5.6,283,8.3,22944,1972-12-04 23:00:00+00:00,3.17,2.5,215.2,0.0757,-0.7596,-0.4623,0.9948,365.8,0.1911,7605,1972-12-01 15:00:00+00:00,80
77,1972-12-01 16:00:00+00:00,0.8,353.9,4.4,-2,-1.7,5.2,288,9.8,24823,1972-12-05 00:00:00+00:00,3.17,2.5,215.2,0.1336,-0.9267,-0.4868,1.0673,366,0.2819,24331,1972-12-01 16:00:00+00:00,80
78,1972-12-01 17:00:00+00:00,0.8,353.9,4.3,-0.9,-2.6,5.2,289,10.5,24154,1972-12-05 01:00:00+00:00,3.17,2.5,215.2,0.0131,-0.984,-0.5895,1.1593,365.8,0.2016,23760,1972-12-01 17:00:00+00:00,80
79,1972-12-01 22:00:00+00:00,0.7,354.1,4.5,1.3,-0.9,5.1,285,8.9,28800,1972-12-05 06:00:00+00:00,3.17,2.5,215.2,0.0171,-0.419,-0.687,0.8922,365,0.3231,20195,1972-12-01 22:00:00+00:00,80
80,1972-12-01 23:00:00+00:00,0.7,354.2,3.9,1.4,-0.9,4.6,274,9.8,35552,1972-12-05 07:00:00+00:00,3.17,2.5,215.2,0.1804,-0.5871,0.2204,0.7194,365.5,0.4589,22425,1972-12-01 23:00:00+00:00,80
81,1972-12-02 00:00:00+00:00,0.7,354.2,2.4,1.4,-1.4,4.1,271,11.4,38101,1972-12-05 08:00:00+00:00,3.17,2.5,215.2,0.3102,-0.5413,-0.5729,0.9098,363.6,0.2773,20748,1972-12-02 00:00:00+00:00,80
82,1972-12-02 01:00:00+00:00,0.7,354.2,4.9,-0.3,-1.4,5.2,275,13.5,26827,1972-12-05 09:00:00+00:00,3.17,2.5,215.3,0.0962,-0.8614,-0.0353,0.9677,362.9,0.5337,28544,1972-12-02 01:00:00+00:00,80
83,1972-12-02 02:00:00+00:00,0.7,354.3,4.4,-1,-2,5,274,15.6,29228,1972-12-05 10:00:00+00:00,3.17,2.6,215.3,0.1653,-0.6838,-0.0074,0.8703,361.5,0.5786,20461,1972-12-02 02:00:00+00:00,80
84,1972-12-02 03:00:00+00:00,0.7,354.3,4,-2.9,-1.1,5.4,277,16.1,24863,1972-12-05 11:00:00+00:00,3.17,2.6,215.3,-0.1639,-0.3495,-0.2834,0.7743,366.6,0.3726,21613,1972-12-02 03:00:00+00:00,80
85,1972-12-02 05:00:00+00:00,0.7,354.4,4.9,-3.2,-0.8,6.1,282,23.3,34014,1972-12-05 13:00:00+00:00,3.17,2.6,215.3,0.0207,-0.6363,-0.1745,0.7871,366.2,0.4597,17203,1972-12-02 05:00:00+00:00,80
86,1972-12-02 06:00:00+00:00,0.7,354.5,4.2,-4.9,1.2,6.7,286,27,26169,1972-12-05 14:00:00+00:00,3.17,2.6,215.2,-0.1005,-0.6882,0.0176,0.7182,367.7,0.5469,15742,1972-12-02 06:00:00+00:00,80
87,1972-12-05 21:00:00+00:00,0.2,358.1,-3.8,-0.6,-0.9,4.2,259,8.9,136614,1972-12-09 05:00:00+00:00,3.2,2.6,215.8,-0.5408,-1.2201,-0.1618,1.3578,344.7,0.3635,3326,1972-12-05 21:00:00+00:00,80
88,1972-12-05 22:00:00+00:00,0.2,358.1,-4.1,-0.9,-1.8,4.6,254,8.7,131354,1972-12-09 06:00:00+00:00,3.2,2.6,215.8,-0.6335,-1.1112,-0.3249,1.3278,342.6,0.5205,3680,1972-12-05 22:00:00+00:00,80
89,1972-12-05 23:00:00+00:00,0.2,358.2,-4.6,-1.5,-1.2,5,253,7.1,144879,1972-12-09 07:00:00+00:00,3.2,2.6,215.7,-0.715,-1.0384,-0.3882,1.3323,340.9,0.7692,5530,1972-12-05 23:00:00+00:00,80
90,1972-12-06 00:00:00+00:00,0.2,358.2,-3.8,-0.2,-0.7,4.2,258,12.6,130526,1972-12-09 08:00:00+00:00,3.2,2.6,215.7,-0.5218,-0.2669,-0.8685,1.3383,340.2,0.2411,18453,1972-12-06 00:00:00+00:00,80
91,1972-12-06 01:00:00+00:00,0.2,358.3,-3.7,1.2,-0.8,4.2,268,15.4,143557,1972-12-09 09:00:00+00:00,3.2,2.6,215.7,0.0585,0.9231,-1.0687,1.4206,335,0.2773,18163,1972-12-06 01:00:00+00:00,80
92,1972-12-06 02:00:00+00:00,0.2,358.3,-3.8,1.7,-0.5,4.3,268,13.1,137882,1972-12-09 10:00:00+00:00,3.2,2.6,215.7,0.1999,1.0158,-0.8855,1.3674,334.5,0.4452,25157,1972-12-06 02:00:00+00:00,80
93,1972-12-06 05:00:00+00:00,0.2,358.4,-2.9,0.6,-1.3,3.6,267,25.9,102166,1972-12-09 13:00:00+00:00,3.2,2.6,215.8,-0.0438,0.711,-1.108,1.329,329,0.3742,18176,1972-12-06 05:00:00+00:00,80
94,1972-12-06 12:00:00+00:00,0.2,358.7,1.3,-0.4,1.3,2.1,280,19.1,14040,1972-12-09 20:00:00+00:00,3.2,2.6,215.8,0.3947,0.8564,-0.3537,1.0217,327,0.7422,12523,1972-12-06 12:00:00+00:00,80
95,1972-12-06 13:00:00+00:00,0.2,358.8,0.6,0.9,1.4,2.3,281,17.4,13700,1972-12-09 21:00:00+00:00,3.2,2.6,215.8,0.5566,0.8542,-0.3661,1.0869,325.1,0.9845,8070,1972-12-06 13:00:00+00:00,80
96,1972-12-06 14:00:00+00:00,0.2,358.8,0.9,1.2,1,2.1,278,19.5,13798,1972-12-09 22:00:00+00:00,3.2,2.6,215.8,0.5433,0.9028,-0.2688,1.1029,329.1,0.4724,9593,1972-12-06 14:00:00+00:00,80
97,1972-12-06 15:00:00+00:00,0.1,358.9,1.1,0.7,1,2,274,20.8,13791,1972-12-09 23:00:00+00:00,3.2,2.6,215.8,0.5119,0.914,-0.2484,1.0965,331.4,0.3483,5906,1972-12-06 15:00:00+00:00,80
98,1972-12-06 16:00:00+00:00,0.1,358.9,0.5,1.7,0.3,1.9,276,20.6,13572,1972-12-10 00:00:00+00:00,3.2,2.6,215.8,0.3336,0.8652,-0.4151,1.0267,329.6,0.3619,3642,1972-12-06 16:00:00+00:00,80
99,1972-12-06 17:00:00+00:00,0.1,358.9,0.4,0.9,0.5,1.5,276,23.8,14575,1972-12-10 01:00:00+00:00,3.2,2.6,215.9,0.3407,1.0458,-0.1198,1.1433,327.6,0.4535,8784,1972-12-06 17:00:00+00:00,80
100,1972-12-06 18:00:00+00:00,0.1,359,1.1,-0.7,-2.1,2.6,281,25.2,14713,1972-12-10 02:00:00+00:00,3.2,2.6,215.9,0.3461,0.9598,-0.0035,1.0405,321,0.7227,13174,1972-12-06 18:00:00+00:00,80
101,1972-12-06 19:00:00+00:00,0.1,359,0.5,-1,-1.9,2.4,278,24.7,14973,1972-12-10 03:00:00+00:00,3.2,2.6,215.9,0.2967,0.7916,-0.0605,0.8716,321.1,0.7527,8680,1972-12-06 19:00:00+00:00,80
102,1972-12-06 20:00:00+00:00,0.1,359.1,1.3,0.8,-2.7,3.2,278,24.2,14598,1972-12-10 04:00:00+00:00,3.2,2.6,215.9,0.1312,0.7741,-0.1894,0.8288,317.2,0.6283,7792,1972-12-06 20:00:00+00:00,80
103,1972-12-06 21:00:00+00:00,0.1,359.1,3.1,-2,-0.2,4.1,279,20.3,24385,1972-12-10 05:00:00+00:00,3.2,2.6,215.8,-0.0173,0.7653,-0.1605,0.8075,314.1,0.6165,8163,1972-12-06 21:00:00+00:00,80
104,1972-12-06 22:00:00+00:00,0.1,359.2,3.9,-2.1,-2.3,5.2,282,26.6,27460,1972-12-10 06:00:00+00:00,3.2,2.6,215.8,-0.268,0.5492,0.0309,0.6421,314.6,0.6548,7169,1972-12-06 22:00:00+00:00,80
105,1972-12-06 23:00:00+00:00,0.1,359.2,5.5,-2.1,-6.5,8.8,286,25.3,30206,1972-12-10 07:00:00+00:00,3.2,2.6,215.8,-0.4473,0.4213,0.0469,0.6392,313.8,0.5786,5737,1972-12-06 23:00:00+00:00,80
106,1972-12-07 01:00:00+00:00,0.1,359.3,4.1,-2.7,-3.9,6.6,289,29.5,29852,1972-12-10 09:00:00+00:00,3.2,2.6,215.9,0.0742,1.0098,-0.1752,1.031,312.8,0.6625,4637,1972-12-07 01:00:00+00:00,80
107,1972-12-07 03:00:00+00:00,0.1,359.4,2.9,2.2,-5.5,6.6,284,32.1,26532,1972-12-10 11:00:00+00:00,3.2,2.6,215.9,0.5101,0.4867,0.1239,0.7824,319.8,1.2262,12204,1972-12-07 03:00:00+00:00,80
108,1972-12-07 04:00:00+00:00,0.1,359.4,2.8,-0.5,-2.1,4.1,285,36.7,24173,1972-12-10 12:00:00+00:00,3.2,2.6,215.9,0.4181,1.0763,-0.0841,1.1783,324.3,1.2585,14086,1972-12-07 04:00:00+00:00,80
109,1972-12-07 05:00:00+00:00,0.1,359.4,1.8,3.4,-2.8,5.6,287,34.1,27079,1972-12-10 13:00:00+00:00,3.2,2.6,215.9,0.8407,1.3226,-0.1847,2.3943,366.3,2.5178,35939,1972-12-07 05:00:00+00:00,80
