EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc
 2018-10-30T06:00:00.000Z,4.7,319.8,2.4,317,12.9
 2018-10-30T07:00:00.000Z,4.7,319.8,3.4,313,9.5
 2018-10-30T08:00:00.000Z,4.7,319.9,3.7,306,8.8
 2018-10-30T09:00:00.000Z,4.7,319.9,3.8,306,8.7
 2018-10-30T10:00:00.000Z,4.7,320,4.4,302,9
 2018-10-30T11:00:00.000Z,4.7,320,4.3,312,11
 2018-10-30T12:00:00.000Z,4.7,320.1,4.4,312,10.2
 2018-10-30T13:00:00.000Z,4.7,320.1,3.8,310,9.7
 2018-10-30T14:00:00.000Z,4.7,320.1,4.1,295,7.3
 2018-10-30T15:00:00.000Z,4.7,320.2,3.8,294,8.1
 2018-10-30T16:00:00.000Z,4.7,320.2,3.9,299,9.8
 2018-10-30T17:00:00.000Z,4.6,320.3,3.9,308,11.9
 2018-10-30T18:00:00.000Z,4.6,320.3,4.5,307,12.5
 2018-10-30T19:00:00.000Z,4.6,320.3,5.1,310,11.7
 2018-10-30T20:00:00.000Z,4.6,320.4,4.3,310,14.7
 2018-10-30T21:00:00.000Z,4.6,320.4,3.8,304,13.8
 2018-10-30T22:00:00.000Z,4.6,320.5,4.1,305,11.7
 2018-10-30T23:00:00.000Z,4.6,320.5,4.9,308,10.4
 2018-10-31T00:00:00.000Z,4.6,320.6,5.8,304,7.8
 2018-10-31T01:00:00.000Z,4.6,320.6,4.6,301,9
 2018-10-31T02:00:00.000Z,4.6,320.6,4.3,300,8.8
 2018-10-31T03:00:00.000Z,4.6,320.7,3.2,298,9.3
 2018-10-31T04:00:00.000Z,4.6,320.7,1.7,296,10.4
 2018-10-31T05:00:00.000Z,4.6,320.8,2.1,296,9.5
 2018-10-31T06:00:00.000Z,4.6,320.8,2.1,295,8.8
 2018-10-31T07:00:00.000Z,4.6,320.8,3.2,296,8.8
 2018-10-31T08:00:00.000Z,4.6,320.9,3.8,304,7.4
 2018-10-31T09:00:00.000Z,4.6,320.9,3.1,305,8.8
 2018-10-31T10:00:00.000Z,4.6,321,3.5,306,10.2
 2018-10-31T11:00:00.000Z,4.6,321,3.7,316,12
 2018-10-31T12:00:00.000Z,4.6,321,4.5,321,12
 2018-10-31T13:00:00.000Z,4.6,321.1,4.3,324,11.5
 2018-10-31T14:00:00.000Z,4.6,321.1,3.8,327,13
 2018-10-31T15:00:00.000Z,4.6,321.2,3.8,328,14.1
 2018-10-31T16:00:00.000Z,4.6,321.2,4,332,16.3
 2018-10-31T17:00:00.000Z,4.6,321.3,4.4,331,16.6
 2018-10-31T18:00:00.000Z,4.5,321.3,4.7,329,16.6
 2018-10-31T19:00:00.000Z,4.5,321.3,5,336,14.6
 2018-10-31T20:00:00.000Z,4.5,321.4,5.6,329,13.4
 2018-10-31T21:00:00.000Z,4.5,321.4,5.3,337,14
 2018-10-31T22:00:00.000Z,4.5,321.5,5.7,334,12.8
 2018-10-31T23:00:00.000Z,4.5,321.5,5.6,330,12.3
 2018-11-01T00:00:00.000Z,4.5,321.5,5.1,327,14.4
 2018-11-01T01:00:00.000Z,4.5,321.6,5.1,326,14.7
 2018-11-01T02:00:00.000Z,4.5,321.6,4.1,334,17.4
 2018-11-01T03:00:00.000Z,4.5,321.7,4.4,330,18.4
 2018-11-01T04:00:00.000Z,4.5,321.7,3.9,331,20.6
 2018-11-01T05:00:00.000Z,4.5,321.8,4.4,337,20.4
 2018-11-01T06:00:00.000Z,4.5,321.8,3.9,348,19.7
 2018-11-01T07:00:00.000Z,4.5,321.8,4.6,349,17.9
 2018-11-01T08:00:00.000Z,4.5,321.9,4.1,347,18.6
 2018-11-01T09:00:00.000Z,4.5,321.9,3.1,351,18.9
 2018-11-01T10:00:00.000Z,4.5,322,2,345,18.7
 2018-11-01T11:00:00.000Z,4.5,322,1.8,341,17.4
 2018-11-01T12:00:00.000Z,4.5,322,1.9,341,16.8
 2018-11-01T13:00:00.000Z,4.5,322.1,1.8,334,16.4
 2018-11-01T14:00:00.000Z,4.5,322.1,4.2,328,12.5
 2018-11-01T15:00:00.000Z,4.5,322.2,5.4,331,9.3
 2018-11-01T16:00:00.000Z,4.5,322.2,5.2,335,9.7
 2018-11-01T17:00:00.000Z,4.5,322.3,3.9,345,11.3
 2018-11-01T18:00:00.000Z,4.4,322.3,1.7,352,14
 2018-11-01T19:00:00.000Z,4.4,322.3,3.4,348,9.7
 2018-11-01T20:00:00.000Z,4.4,322.4,3.7,343,9.2
 2018-11-01T21:00:00.000Z,4.4,322.4,3.7,341,9.1
 2018-11-01T22:00:00.000Z,4.4,322.5,3.6,340,9.3
 2018-11-01T23:00:00.000Z,4.4,322.5,3.9,338,9.7
 2018-11-02T00:00:00.000Z,4.4,322.5,3.7,337,9.7
 2018-11-02T01:00:00.000Z,4.4,322.6,3.8,336,9.3
 2018-11-02T02:00:00.000Z,4.4,322.6,3.7,335,8.8
 2018-11-02T03:00:00.000Z,4.4,322.7,3.5,334,9
 2018-11-02T04:00:00.000Z,4.4,322.7,3.4,334,9.5
 2018-11-02T05:00:00.000Z,4.4,322.8,3.7,335,9.1
 2018-11-02T06:00:00.000Z,4.4,322.8,3.5,332,8.9
 2018-11-02T07:00:00.000Z,4.4,322.8,3.2,333,10.5
 2018-11-02T08:00:00.000Z,4.4,322.9,2.6,336,11.3
 2018-11-02T09:00:00.000Z,4.4,322.9,1.6,336,11.3
 2018-11-02T10:00:00.000Z,4.4,323,2.5,342,10
 2018-11-02T11:00:00.000Z,4.4,323,2.8,343,11.1
 2018-11-02T12:00:00.000Z,4.4,323,3.4,345,11.7
 2018-11-02T13:00:00.000Z,4.4,323.1,3.9,343,11.6
 2018-11-02T14:00:00.000Z,4.4,323.1,3.5,342,11.8
 2018-11-02T15:00:00.000Z,4.4,323.2,4.1,341,12
 2018-11-02T16:00:00.000Z,4.4,323.2,4.1,336,12.1
 2018-11-02T17:00:00.000Z,4.4,323.3,4.1,334,13
 2018-11-02T18:00:00.000Z,4.3,323.3,3.7,334,14.2
 2018-11-02T19:00:00.000Z,4.3,323.3,3.8,336,13.2
 2018-11-02T20:00:00.000Z,4.3,323.4,4,333,12
 2018-11-02T21:00:00.000Z,4.3,323.4,4,338,12.2
 2018-11-02T22:00:00.000Z,4.3,323.5,4.5,340,12.4
 2018-11-02T23:00:00.000Z,4.3,323.5,4.6,353,11.9
 2018-11-03T00:00:00.000Z,4.3,323.5,5.1,355,10.7
 2018-11-03T01:00:00.000Z,4.3,323.6,5.4,358,9.2
 2018-11-03T02:00:00.000Z,4.3,323.6,5,356,9.7
 2018-11-03T03:00:00.000Z,4.3,323.7,4.9,349,10.6
 2018-11-03T04:00:00.000Z,4.3,323.7,4.8,345,10.7
 2018-11-03T05:00:00.000Z,4.3,323.8,4,349,10.2
 2018-11-03T06:00:00.000Z,4.3,323.8,4,346,10.8
 2018-11-03T07:00:00.000Z,4.3,323.8,3.9,348,10.7
 2018-11-03T08:00:00.000Z,4.3,323.9,3,347,11.6
 2018-11-03T09:00:00.000Z,4.3,323.9,3.5,347,11.5
 2018-11-03T10:00:00.000Z,4.3,324,4.1,348,12
 2018-11-03T11:00:00.000Z,4.3,324,5.2,348,10.7
 2018-11-03T12:00:00.000Z,4.3,324,5.4,344,10.1
 2018-11-03T13:00:00.000Z,4.3,324.1,4.4,341,11.4
 2018-11-03T14:00:00.000Z,4.3,324.1,4.2,333,12.3
 2018-11-03T15:00:00.000Z,4.3,324.2,3.3,334,12.8
 2018-11-03T16:00:00.000Z,4.3,324.2,4.6,344,9.8
 2018-11-03T17:00:00.000Z,4.3,324.3,5.1,346,9.2
 2018-11-03T18:00:00.000Z,4.2,324.3,4.9,341,8.9
 2018-11-03T19:00:00.000Z,4.2,324.3,4.8,344,9.4
 2018-11-03T20:00:00.000Z,4.2,324.4,4,342,11.4
 2018-11-03T21:00:00.000Z,4.2,324.4,3.8,340,11.9
 2018-11-03T22:00:00.000Z,4.2,324.5,4.1,343,11.7
 2018-11-03T23:00:00.000Z,4.2,324.5,3.6,339,13.3
 2018-11-04T00:00:00.000Z,4.2,324.5,4.2,341,12.8
 2018-11-04T01:00:00.000Z,4.2,324.6,4.4,339,12.6
 2018-11-04T02:00:00.000Z,4.2,324.6,4.7,342,15
 2018-11-04T03:00:00.000Z,4.2,324.7,4.9,342,15.7
 2018-11-04T04:00:00.000Z,4.2,324.7,4.4,342,18.6
 2018-11-04T05:00:00.000Z,4.2,324.8,4.2,341,22
 2018-11-04T06:00:00.000Z,4.2,324.8,2.9,341,26
 2018-11-04T07:00:00.000Z,4.2,324.8,3.2,343,23
 2018-11-04T08:00:00.000Z,4.2,324.9,4,342,21.3
 2018-11-04T09:00:00.000Z,4.2,324.9,4.4,340,23
 2018-11-04T10:00:00.000Z,4.2,325,4.7,339,22.3
 2018-11-04T11:00:00.000Z,4.2,325,6.2,339,15.8
 2018-11-04T12:00:00.000Z,4.2,325,5.3,345,11.3
 2018-11-04T13:00:00.000Z,4.2,325.1,5.7,346,10.9
 2018-11-04T14:00:00.000Z,4.2,325.1,5.5,353,11.6
 2018-11-04T15:00:00.000Z,4.2,325.2,5.5,350,13
 2018-11-04T16:00:00.000Z,4.2,325.2,6.7,381,11
 2018-11-04T17:00:00.000Z,4.1,325.3,9.7,407,11.2
 2018-11-04T18:00:00.000Z,4.1,325.3,10,412,12
 2018-11-04T19:00:00.000Z,4.1,325.3,9.9,418,13.4
 2018-11-04T20:00:00.000Z,4.1,325.4,11.2,420,16.8
 2018-11-04T21:00:00.000Z,4.1,325.4,6.9,434,20.1
 2018-11-04T22:00:00.000Z,4.1,325.5,9,452,22.5
 2018-11-04T23:00:00.000Z,4.1,325.5,10.3,468,14.4
 2018-11-05T00:00:00.000Z,4.1,325.5,9.3,482,12.7
 2018-11-05T01:00:00.000Z,4.1,325.6,10.9,500,11.2
 2018-11-05T02:00:00.000Z,4.1,325.6,11.1,516,8.8
 2018-11-05T03:00:00.000Z,4.1,325.7,9.9,549,7.2
 2018-11-05T04:00:00.000Z,4.1,325.7,8.8,571,7.3
 2018-11-05T05:00:00.000Z,4.1,325.8,7.7,593,5.4
 2018-11-05T06:00:00.000Z,4.1,325.8,5.5,611,4.4
 2018-11-05T07:00:00.000Z,4.1,325.8,5.9,582,4.3
 2018-11-05T08:00:00.000Z,4.1,325.9,6.9,592,4.5
 2018-11-05T09:00:00.000Z,4.1,325.9,7.4,569,4.7
 2018-11-05T10:00:00.000Z,4.1,326,7.7,556,5
 2018-11-05T11:00:00.000Z,4.1,326,6.8,559,4.9
 2018-11-05T12:00:00.000Z,4.1,326,6.5,553,5.2
 2018-11-05T13:00:00.000Z,4.1,326.1,6.6,555,5
 2018-11-05T14:00:00.000Z,4.1,326.1,6.9,532,4.6
 2018-11-05T15:00:00.000Z,4.1,326.2,6.3,529,4.9
 2018-11-05T16:00:00.000Z,4,326.2,5.7,527,5.4
 2018-11-05T17:00:00.000Z,4,326.3,6.4,529,4.3
 2018-11-05T18:00:00.000Z,4,326.3,5.1,539,3.7
 2018-11-05T19:00:00.000Z,4,326.3,3.1,541,3.9
 2018-11-05T20:00:00.000Z,4,326.4,3,543,3.5
 2018-11-05T21:00:00.000Z,4,326.4,2.9,546,3.1
 2018-11-05T22:00:00.000Z,4,326.5,3.3,537,2.7
 2018-11-05T23:00:00.000Z,4,326.5,2.8,546,2.6
 2018-11-06T00:00:00.000Z,4,326.5,2.9,534,2.5
 2018-11-06T01:00:00.000Z,4,326.6,2.7,531,2.7
 2018-11-06T02:00:00.000Z,4,326.6,3,527,3.1
 2018-11-06T03:00:00.000Z,4,326.7,2.8,521,3
 2018-11-06T04:00:00.000Z,4,326.7,2.6,511,3.3
 2018-11-06T05:00:00.000Z,4,326.8,2,500,3
 2018-11-06T06:00:00.000Z,4,326.8,2.7,484,2.6
 2018-11-06T07:00:00.000Z,4,326.8,3.1,477,2.9
 2018-11-06T08:00:00.000Z,4,326.9,3.8,473,3.5
 2018-11-06T09:00:00.000Z,4,326.9,4.3,469,3.7
 2018-11-06T10:00:00.000Z,4,327,4.5,467,3.6
 2018-11-06T11:00:00.000Z,4,327,4.1,476,3.4
 2018-11-06T12:00:00.000Z,4,327,3.9,483,3.2
 2018-11-06T13:00:00.000Z,4,327.1,3.6,496,3.5
 2018-11-06T14:00:00.000Z,4,327.1,3.1,486,3.4
 2018-11-06T15:00:00.000Z,3.9,327.2,3,472,3.3
 2018-11-06T16:00:00.000Z,3.9,327.2,3.5,450,3.7
 2018-11-06T17:00:00.000Z,3.9,327.3,4.3,448,3.7
 2018-11-06T18:00:00.000Z,3.9,327.3,3.9,446,4.5
 2018-11-06T19:00:00.000Z,3.9,327.3,4.3,438,4.9
 2018-11-06T20:00:00.000Z,3.9,327.4,4.2,438,6.1
 2018-11-06T21:00:00.000Z,3.9,327.4,4,434,7.2
 2018-11-06T22:00:00.000Z,3.9,327.5,4.3,430,7.5
 2018-11-06T23:00:00.000Z,3.9,327.5,4.5,430,7.4
 2018-11-07T00:00:00.000Z,3.9,327.5,4.4,444,6
 2018-11-07T01:00:00.000Z,3.9,327.6,4.7,439,6
 2018-11-07T02:00:00.000Z,3.9,327.6,5.3,431,6.2
 2018-11-07T03:00:00.000Z,3.9,327.7,5.4,423,5.9
 2018-11-07T04:00:00.000Z,3.9,327.7,5.7,420,5.2
 2018-11-07T05:00:00.000Z,3.9,327.8,5.8,414,4.9
 2018-11-07T06:00:00.000Z,3.9,327.8,5.1,412,5.4
 2018-11-07T07:00:00.000Z,3.9,327.8,4.5,401,5.3
 2018-11-07T08:00:00.000Z,3.9,327.9,4.5,400,4.8
 2018-11-07T09:00:00.000Z,3.9,327.9,4.5,412,3.8
 2018-11-07T10:00:00.000Z,3.9,328,4,415,4.6
 2018-11-07T11:00:00.000Z,3.9,328,4.4,409,4.5
 2018-11-07T12:00:00.000Z,3.9,328,4.8,406,4.4
 2018-11-07T13:00:00.000Z,3.8,328.1,5.3,411,5.3
 2018-11-07T14:00:00.000Z,3.8,328.1,5.5,420,5.5
 2018-11-07T15:00:00.000Z,3.8,328.2,6.3,429,5
 2018-11-07T16:00:00.000Z,3.8,328.2,6.6,428,4
 2018-11-07T17:00:00.000Z,3.8,328.3,6.7,422,5
 2018-11-07T18:00:00.000Z,3.8,328.3,6.9,416,5.2
 2018-11-07T19:00:00.000Z,3.8,328.3,6.4,428,6.4
 2018-11-07T20:00:00.000Z,3.8,328.4,6.7,412,6.6
 2018-11-07T21:00:00.000Z,3.8,328.4,6.4,417,7.5
 2018-11-07T22:00:00.000Z,3.8,328.5,6.1,400,5.8
 2018-11-07T23:00:00.000Z,3.8,328.5,4,413,7
 2018-11-08T00:00:00.000Z,3.8,328.5,4.5,417,6.8
 2018-11-08T01:00:00.000Z,3.8,328.6,4.9,428,6.9
 2018-11-08T02:00:00.000Z,3.8,328.6,5,444,6.8
 2018-11-08T03:00:00.000Z,3.8,328.7,4.9,434,7
 2018-11-08T04:00:00.000Z,3.8,328.7,5.1,421,5.2
 2018-11-08T05:00:00.000Z,3.8,328.8,5.9,410,4.7
 2018-11-08T06:00:00.000Z,3.8,328.8,6.5,429,4
 2018-11-08T07:00:00.000Z,3.8,328.8,7.3,417,3.3
 2018-11-08T08:00:00.000Z,3.8,328.9,6.6,429,3.9
 2018-11-08T09:00:00.000Z,3.8,328.9,6.8,475,3.1
 2018-11-08T10:00:00.000Z,3.8,329,5.4,461,3.4
 2018-11-08T11:00:00.000Z,3.7,329,4.4,468,3.9
 2018-11-08T12:00:00.000Z,3.7,329,4.7,467,3.2
 2018-11-08T13:00:00.000Z,3.7,329.1,4.5,467,3.1
 2018-11-08T14:00:00.000Z,3.7,329.1,3.1,491,3.4
 2018-11-08T15:00:00.000Z,3.7,329.2,3.2,477,2.5
 2018-11-08T16:00:00.000Z,3.7,329.2,3.2,472,2.4
 2018-11-08T17:00:00.000Z,3.7,329.3,2.8,481,2.5
 2018-11-08T18:00:00.000Z,3.7,329.3,2.9,471,2.1
 2018-11-08T19:00:00.000Z,3.7,329.3,3,465,2.3
 2018-11-08T20:00:00.000Z,3.7,329.4,3.3,455,2
 2018-11-08T21:00:00.000Z,3.7,329.4,2.8,458,2.2
 2018-11-08T22:00:00.000Z,3.7,329.5,2.9,456,2.3
 2018-11-08T23:00:00.000Z,3.7,329.5,3.2,455,2.3
 2018-11-09T00:00:00.000Z,3.7,329.5,2.3,447,2.7
 2018-11-09T01:00:00.000Z,3.7,329.6,2.1,440,2.7
 2018-11-09T02:00:00.000Z,3.7,329.6,2.2,439,2.7
 2018-11-09T03:00:00.000Z,3.7,329.7,2.3,441,2.4
 2018-11-09T04:00:00.000Z,3.7,329.7,2.1,430,2.8
 2018-11-09T05:00:00.000Z,3.7,329.8,2.4,425,2.5
 2018-11-09T06:00:00.000Z,3.7,329.8,2.7,435,2.9
 2018-11-09T07:00:00.000Z,3.7,329.8,2.7,434,3.7
 2018-11-09T08:00:00.000Z,3.7,329.9,3.1,422,4
 2018-11-09T09:00:00.000Z,3.6,329.9,3.4,413,5
 2018-11-09T10:00:00.000Z,3.6,330,3.4,411,6.4
 2018-11-09T11:00:00.000Z,3.6,330,3.3,405,7.4
 2018-11-09T12:00:00.000Z,3.6,330,4.6,391,6.7
 2018-11-09T13:00:00.000Z,3.6,330.1,5.2,388,7.4
 2018-11-09T14:00:00.000Z,3.6,330.1,5.3,387,9.3
 2018-11-09T15:00:00.000Z,3.6,330.2,6.7,385,7.6
 2018-11-09T16:00:00.000Z,3.6,330.2,6.7,406,13.6
 2018-11-09T17:00:00.000Z,3.6,330.3,8.9,411,8.3
 2018-11-09T18:00:00.000Z,3.6,330.3,8.3,427,11
 2018-11-09T19:00:00.000Z,3.6,330.3,8.3,428,11.8
 2018-11-09T20:00:00.000Z,3.6,330.4,8.2,437,12.4
 2018-11-09T21:00:00.000Z,3.6,330.4,9.6,431,14.7
 2018-11-09T22:00:00.000Z,3.6,330.5,11,458,11.1
 2018-11-09T23:00:00.000Z,3.6,330.5,11.5,473,6.5
 2018-11-10T00:00:00.000Z,3.6,330.5,12.8,473,6.7
 2018-11-10T01:00:00.000Z,3.6,330.6,12.1,453,9.7
 2018-11-10T02:00:00.000Z,3.6,330.6,11.3,483,10.9
 2018-11-10T03:00:00.000Z,3.6,330.7,9.1,508,9.8
 2018-11-10T04:00:00.000Z,3.6,330.7,10.6,507,7.4
 2018-11-10T05:00:00.000Z,3.6,330.8,11.6,484,5.7
 2018-11-10T06:00:00.000Z,3.6,330.8,11,482,6
 2018-11-10T07:00:00.000Z,3.5,330.8,11.9,509,6.5
 2018-11-10T08:00:00.000Z,3.5,330.9,11.3,537,7.1
 2018-11-10T09:00:00.000Z,3.5,330.9,9.3,553,8.5
 2018-11-10T10:00:00.000Z,3.5,331,9,551,7.3
 2018-11-10T11:00:00.000Z,3.5,331,7.9,564,6
 2018-11-10T12:00:00.000Z,3.5,331,6.9,584,4.4
 2018-11-10T13:00:00.000Z,3.5,331.1,6.3,583,3.5
 2018-11-10T14:00:00.000Z,3.5,331.1,6.6,578,3.8
 2018-11-10T15:00:00.000Z,3.5,331.2,6.9,575,3.8
 2018-11-10T16:00:00.000Z,3.5,331.2,6.6,564,3.3
 2018-11-10T17:00:00.000Z,3.5,331.3,6,561,2.9
 2018-11-10T18:00:00.000Z,3.5,331.3,5.3,572,3.5
 2018-11-10T19:00:00.000Z,3.5,331.3,5.2,562,3.3
 2018-11-10T20:00:00.000Z,3.5,331.4,4.9,563,2.6
 2018-11-10T21:00:00.000Z,3.5,331.4,5.1,580,2.6
 2018-11-10T22:00:00.000Z,3.5,331.5,4.9,590,3.1
 2018-11-10T23:00:00.000Z,3.5,331.5,4.4,618,3.3
 2018-11-11T00:00:00.000Z,3.5,331.5,4.9,593,3.2
 2018-11-11T01:00:00.000Z,3.5,331.6,4.7,582,3.1
 2018-11-11T02:00:00.000Z,3.5,331.6,4.6,581,3.1
 2018-11-11T03:00:00.000Z,3.5,331.7,4.6,595,3.4
 2018-11-11T04:00:00.000Z,3.5,331.7,4.3,594,3.2
 2018-11-11T05:00:00.000Z,3.4,331.8,3.8,597,2.9
 2018-11-11T06:00:00.000Z,3.4,331.8,3.8,582,2.4
 2018-11-11T07:00:00.000Z,3.4,331.8,3.8,597,2.4
 2018-11-11T08:00:00.000Z,3.4,331.9,3.2,586,2.3
 2018-11-11T09:00:00.000Z,3.4,331.9,3.7,576,1.9
 2018-11-11T10:00:00.000Z,3.4,332,3.9,572,1.8
 2018-11-11T11:00:00.000Z,3.4,332,4,571,1.6
 2018-11-11T12:00:00.000Z,3.4,332,4.4,552,1.6
 2018-11-11T13:00:00.000Z,3.4,332.1,5.3,540,1.9
 2018-11-11T14:00:00.000Z,3.4,332.1,4.9,549,2.5
 2018-11-11T15:00:00.000Z,3.4,332.2,5.2,549,2.5
 2018-11-11T16:00:00.000Z,3.4,332.2,5.1,559,3.2
 2018-11-11T17:00:00.000Z,3.4,332.3,5.5,571,3.9
 2018-11-11T18:00:00.000Z,3.4,332.3,5.6,585,4
 2018-11-11T19:00:00.000Z,3.4,332.3,5.5,582,4.7
 2018-11-11T20:00:00.000Z,3.4,332.4,5.9,573,4.6
 2018-11-11T21:00:00.000Z,3.4,332.4,5.2,581,4.6
 2018-11-11T22:00:00.000Z,3.4,332.5,5,583,4.4
 2018-11-11T23:00:00.000Z,3.4,332.5,4.8,591,3.9
 2018-11-12T00:00:00.000Z,3.4,332.5,4.4,609,3.8
 2018-11-12T01:00:00.000Z,3.4,332.6,4.6,607,3.5
 2018-11-12T02:00:00.000Z,3.3,332.6,4.7,605,3
 2018-11-12T03:00:00.000Z,3.3,332.7,4.3,602,2.8
 2018-11-12T04:00:00.000Z,3.3,332.7,4.4,621,3.3
 2018-11-12T05:00:00.000Z,3.3,332.8,4.3,637,3.4
 2018-11-12T06:00:00.000Z,3.3,332.8,3.6,625,3.7
 2018-11-12T07:00:00.000Z,3.3,332.8,3.9,622,3.2
 2018-11-12T08:00:00.000Z,3.3,332.9,3.6,600,2.6
 2018-11-12T09:00:00.000Z,3.3,332.9,3.9,589,2.1
 2018-11-12T10:00:00.000Z,3.3,333,2.9,578,2.7
 2018-11-12T11:00:00.000Z,3.3,333,3.3,571,3.1
 2018-11-12T12:00:00.000Z,3.3,333,3.8,557,3.3
 2018-11-12T13:00:00.000Z,3.3,333.1,3.5,547,3.3
 2018-11-12T14:00:00.000Z,3.3,333.1,5.2,581,2.4
 2018-11-12T15:00:00.000Z,3.3,333.2,5.7,586,2.4
 2018-11-12T16:00:00.000Z,3.3,333.2,4.5,605,2.4
 2018-11-12T17:00:00.000Z,3.3,333.3,4.5,616,2.5
 2018-11-12T18:00:00.000Z,3.3,333.3,4.7,628,2.6
 2018-11-12T19:00:00.000Z,3.3,333.3,3.9,619,2.2
 2018-11-12T20:00:00.000Z,3.3,333.4,3.4,634,2.3
 2018-11-12T21:00:00.000Z,3.3,333.4,3.1,625,2.1
 2018-11-12T22:00:00.000Z,3.3,333.5,3,612,2.1
 2018-11-12T23:00:00.000Z,3.2,333.5,2.9,609,2.1
 2018-11-13T00:00:00.000Z,3.2,333.5,3,612,2.1
 2018-11-13T01:00:00.000Z,3.2,333.6,3.3,598,2.1
 2018-11-13T02:00:00.000Z,3.2,333.6,3,586,1.8
 2018-11-13T03:00:00.000Z,3.2,333.7,3,577,1.7
 2018-11-13T04:00:00.000Z,3.2,333.7,3.4,556,1.3
 2018-11-13T05:00:00.000Z,3.2,333.8,3.3,547,1.3
 2018-11-13T06:00:00.000Z,3.2,333.8,3,546,1.4
 2018-11-13T07:00:00.000Z,3.2,333.8,3,540,1.4
 2018-11-13T08:00:00.000Z,3.2,333.9,3.1,535,1.6
 2018-11-13T09:00:00.000Z,3.2,333.9,2.7,539,2.1
 2018-11-13T10:00:00.000Z,3.2,334,3.3,528,2.2
 2018-11-13T11:00:00.000Z,3.2,334,3.2,518,2
 2018-11-13T12:00:00.000Z,3.2,334,3.1,482,1.2
 2018-11-13T13:00:00.000Z,3.2,334.1,3.5,489,1.3
 2018-11-13T14:00:00.000Z,3.2,334.1,3.5,475,1.6
 2018-11-13T15:00:00.000Z,3.2,334.2,3.9,449,1.1
 2018-11-13T16:00:00.000Z,3.2,334.2,4.1,457,1.4
 2018-11-13T17:00:00.000Z,3.2,334.3,3.3,441,2.4
 2018-11-13T18:00:00.000Z,3.2,334.3,3.7,428,2.5
 2018-11-13T19:00:00.000Z,3.2,334.3,3.3,432,2.9
 2018-11-13T20:00:00.000Z,3.1,334.4,3.4,440,3.3
 2018-11-13T21:00:00.000Z,3.1,334.4,4.7,429,2.3
 2018-11-13T22:00:00.000Z,3.1,334.5,4.6,424,2.4
 2018-11-13T23:00:00.000Z,3.1,334.5,4,424,2.8
 2018-11-14T00:00:00.000Z,3.1,334.5,3.8,420,3.1
 2018-11-14T01:00:00.000Z,3.1,334.6,3.6,418,3.6
 2018-11-14T02:00:00.000Z,3.1,334.6,3.3,411,3.8
 2018-11-14T03:00:00.000Z,3.1,334.7,2.9,408,4.1
 2018-11-14T04:00:00.000Z,3.1,334.7,3.1,408,4.6
 2018-11-14T05:00:00.000Z,3.1,334.8,3.2,403,5.1
 2018-11-14T06:00:00.000Z,3.1,334.8,4,412,5.7
 2018-11-14T07:00:00.000Z,3.1,334.8,4.2,419,6.6
 2018-11-14T08:00:00.000Z,3.1,334.9,5.4,426,6.7
 2018-11-14T09:00:00.000Z,3.1,334.9,5.3,421,5.8
 2018-11-14T10:00:00.000Z,3.1,335,4.1,437,4.9
 2018-11-14T11:00:00.000Z,3.1,335,3.9,434,5.2
 2018-11-14T12:00:00.000Z,3.1,335,3.6,430,5
 2018-11-14T13:00:00.000Z,3.1,335.1,3.8,433,4.9
 2018-11-14T14:00:00.000Z,3.1,335.1,2.7,443,5.6
 2018-11-14T15:00:00.000Z,3.1,335.2,4.3,440,4.5
 2018-11-14T16:00:00.000Z,3.1,335.2,5,437,4.3
 2018-11-14T17:00:00.000Z,3,335.3,4.6,427,4.8
 2018-11-14T18:00:00.000Z,3,335.3,4.1,429,5.4
 2018-11-14T19:00:00.000Z,3,335.3,2.5,428,6.3
 2018-11-14T20:00:00.000Z,3,335.4,3.1,411,5.5
 2018-11-14T21:00:00.000Z,3,335.4,3.9,402,4.8
 2018-11-14T22:00:00.000Z,3,335.5,3.9,395,4.5
 2018-11-14T23:00:00.000Z,3,335.5,3.5,391,3.7
 2018-11-15T00:00:00.000Z,3,335.5,3.6,384,3.7
 2018-11-15T01:00:00.000Z,3,335.6,3.5,383,3.7
 2018-11-15T02:00:00.000Z,3,335.6,3.5,380,3.3
 2018-11-15T03:00:00.000Z,3,335.7,3.4,385,2.8
 2018-11-15T04:00:00.000Z,3,335.7,3.4,387,3
 2018-11-15T05:00:00.000Z,3,335.8,3.3,391,2.6
 2018-11-15T06:00:00.000Z,3,335.8,3.2,399,3.1
 2018-11-15T07:00:00.000Z,3,335.8,3.2,375,2.1
 2018-11-15T08:00:00.000Z,3,335.9,3.2,378,3
 2018-11-15T09:00:00.000Z,3,335.9,3.1,378,3.2
 2018-11-15T10:00:00.000Z,3,336,2.7,401,3.7
 2018-11-15T11:00:00.000Z,3,336,2.9,401,3.7
 2018-11-15T12:00:00.000Z,3,336.1,3.1,401,4.1
 2018-11-15T13:00:00.000Z,3,336.1,2.9,392,3.8
 2018-11-15T14:00:00.000Z,2.9,336.1,2.8,387,3.7
 2018-11-15T15:00:00.000Z,2.9,336.2,2.8,367,4.8
 2018-11-15T16:00:00.000Z,2.9,336.2,2.9,373,4.6
