,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNILatDeg,OMNILonDeg,OMNIIonSpeedKM_S,OMNIIonDensityN_CC,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ArtemisIonDensityN_CC,ArtemisIonSpeedKM_S,ArtemisDistanceAU,ArtemisLatDeg,ArtemisLonDeg,new_time,Time_offset_hours
2,2019-08-02 01:00:00+00:00,5.7,232.1,489.0,2.5,2019-08-02 02:00:00+00:00,1.8050000000000002,469.29999999999995,1.01,5.8,233.2,2019-08-02 01:00:00+00:00,1
3,2019-08-02 02:00:00+00:00,5.7,232.1,489.0,2.2,2019-08-02 03:00:00+00:00,1.6585714285714286,465.64285714285705,1.01,5.799999999999999,233.20000000000002,2019-08-02 02:00:00+00:00,1
4,2019-08-02 03:00:00+00:00,5.7,232.1,470.0,1.9,2019-08-02 04:00:00+00:00,1.6449999999999998,466.88333333333327,1.01,5.8,233.20000000000002,2019-08-02 03:00:00+00:00,1
5,2019-08-02 04:00:00+00:00,5.7,232.2,474.0,2.0,2019-08-02 05:00:00+00:00,1.6871428571428573,468.68571428571425,1.01,5.799999999999999,233.20000000000002,2019-08-02 04:00:00+00:00,1
6,2019-08-02 05:00:00+00:00,5.7,232.2,478.0,1.9,2019-08-02 06:00:00+00:00,1.7128571428571426,463.84285714285716,1.01,5.799999999999999,233.20000000000002,2019-08-02 05:00:00+00:00,1
7,2019-08-02 06:00:00+00:00,5.7,232.3,478.0,1.9,2019-08-02 07:00:00+00:00,1.7083333333333333,459.48333333333335,1.01,5.8,233.20000000000002,2019-08-02 06:00:00+00:00,1
8,2019-08-02 07:00:00+00:00,5.7,232.3,469.0,1.9,2019-08-02 08:00:00+00:00,1.9414285714285715,449.90000000000003,1.01,5.799999999999999,233.20000000000002,2019-08-02 07:00:00+00:00,1
9,2019-08-02 08:00:00+00:00,5.8,232.3,456.0,2.3,2019-08-02 09:00:00+00:00,1.9066666666666665,449.56666666666666,1.01,5.8,233.20000000000002,2019-08-02 08:00:00+00:00,1
10,2019-08-02 09:00:00+00:00,5.8,232.4,456.0,2.1,2019-08-02 10:00:00+00:00,1.4157142857142857,452.64285714285705,1.01,5.799999999999999,233.20000000000002,2019-08-02 09:00:00+00:00,1
11,2019-08-02 10:00:00+00:00,5.8,232.4,470.0,1.4,2019-08-02 11:00:00+00:00,1.7149999999999999,438.8928571428572,1.01,5.799999999999998,233.19999999999996,2019-08-02 10:00:00+00:00,1
12,2019-08-02 11:00:00+00:00,5.8,232.5,457.0,1.9,2019-08-02 12:00:00+00:00,1.86,433.2800000000001,1.0100000000000007,5.799999999999999,233.1999999999999,2019-08-02 11:00:00+00:00,1
13,2019-08-02 12:00:00+00:00,5.8,232.5,443.0,2.4,2019-08-02 13:00:00+00:00,2.055,425.6884615384615,1.0100000000000007,5.799999999999999,233.19999999999987,2019-08-02 12:00:00+00:00,1
14,2019-08-02 13:00:00+00:00,5.8,232.5,433.0,3.3,2019-08-02 14:00:00+00:00,2.980384615384615,417.7538461538461,1.0100000000000007,5.799999999999999,233.19999999999987,2019-08-02 13:00:00+00:00,1
15,2019-08-02 14:00:00+00:00,5.8,232.6,427.0,5.1,2019-08-02 15:00:00+00:00,3.12076923076923,413.55769230769226,1.0100000000000007,5.799999999999999,233.19999999999987,2019-08-02 14:00:00+00:00,1
16,2019-08-02 15:00:00+00:00,5.8,232.6,424.0,5.5,2019-08-02 16:00:00+00:00,3.492307692307693,409.86153846153843,1.0100000000000007,5.799999999999999,233.19999999999987,2019-08-02 15:00:00+00:00,1
17,2019-08-02 16:00:00+00:00,5.8,232.7,421.0,5.7,2019-08-02 17:00:00+00:00,3.7369230769230772,404.7153846153846,1.0100000000000007,5.799999999999999,233.19999999999987,2019-08-02 16:00:00+00:00,1
18,2019-08-02 17:00:00+00:00,5.8,232.7,417.0,5.7,2019-08-02 18:00:00+00:00,4.074999999999999,394.20000000000005,1.0100000000000002,5.799999999999998,233.19999999999993,2019-08-02 17:00:00+00:00,1
27,2019-08-03 02:00:00+00:00,5.8,233.1,388.0,4.1,2019-08-03 03:00:00+00:00,2.9066666666666663,374.3333333333333,1.01,5.900000000000001,234.1,2019-08-03 02:00:00+00:00,1
28,2019-08-03 03:00:00+00:00,5.8,233.1,386.0,4.0,2019-08-03 04:00:00+00:00,3.0085714285714285,379.2,1.01,5.8999999999999995,234.09999999999997,2019-08-03 03:00:00+00:00,1
29,2019-08-03 04:00:00+00:00,5.8,233.1,386.0,3.7,2019-08-03 05:00:00+00:00,2.856666666666667,378.56666666666666,1.01,5.8999999999999995,234.1,2019-08-03 04:00:00+00:00,1
30,2019-08-03 05:00:00+00:00,5.8,233.2,384.0,3.7,2019-08-03 06:00:00+00:00,2.814285714285714,376.85714285714295,1.01,5.8999999999999995,234.09999999999997,2019-08-03 05:00:00+00:00,1
31,2019-08-03 06:00:00+00:00,5.8,233.2,383.0,3.6,2019-08-03 07:00:00+00:00,2.8285714285714287,374.75714285714287,1.01,5.8999999999999995,234.09999999999997,2019-08-03 06:00:00+00:00,1
32,2019-08-03 07:00:00+00:00,5.8,233.3,380.0,3.6,2019-08-03 08:00:00+00:00,2.8033333333333332,372.4166666666667,1.01,5.8999999999999995,234.1,2019-08-03 07:00:00+00:00,1
33,2019-08-03 08:00:00+00:00,5.8,233.3,377.0,3.8,2019-08-03 09:00:00+00:00,2.985714285714286,372.7857142857143,1.01,5.8999999999999995,234.09999999999997,2019-08-03 08:00:00+00:00,1
34,2019-08-03 09:00:00+00:00,5.8,233.3,379.0,3.6,2019-08-03 10:00:00+00:00,3.213333333333333,366.90000000000003,1.01,5.8999999999999995,234.1,2019-08-03 09:00:00+00:00,1
35,2019-08-03 10:00:00+00:00,5.8,233.4,375.0,3.9,2019-08-03 11:00:00+00:00,3.2542857142857144,361.05714285714294,1.01,5.8999999999999995,234.09999999999997,2019-08-03 10:00:00+00:00,1
36,2019-08-03 11:00:00+00:00,5.8,233.4,369.0,4.2,2019-08-03 12:00:00+00:00,3.22,357.8,1.01,5.8999999999999995,234.1,2019-08-03 11:00:00+00:00,1
37,2019-08-03 12:00:00+00:00,5.8,233.5,365.0,4.1,2019-08-03 13:00:00+00:00,3.1714285714285717,357.8142857142857,1.01,5.8999999999999995,234.09999999999997,2019-08-03 12:00:00+00:00,1
38,2019-08-03 13:00:00+00:00,5.8,233.5,366.0,4.2,2019-08-03 14:00:00+00:00,3.1400000000000006,358.8142857142857,1.01,5.9,234.09999999999994,2019-08-03 13:00:00+00:00,1
39,2019-08-03 14:00:00+00:00,5.8,233.5,364.0,4.2,2019-08-03 15:00:00+00:00,3.5657692307692312,357.2576923076923,1.0100000000000007,5.900000000000002,234.10000000000008,2019-08-03 14:00:00+00:00,1
40,2019-08-03 15:00:00+00:00,5.8,233.6,364.0,4.5,2019-08-03 16:00:00+00:00,3.663846153846154,356.88846153846146,1.0100000000000007,5.900000000000002,234.10000000000008,2019-08-03 15:00:00+00:00,1
41,2019-08-03 16:00:00+00:00,5.8,233.6,366.0,4.6,2019-08-03 17:00:00+00:00,3.5888461538461534,352.90384615384613,1.0100000000000007,5.900000000000002,234.10000000000008,2019-08-03 16:00:00+00:00,1
42,2019-08-03 17:00:00+00:00,5.9,233.7,364.0,4.7,2019-08-03 18:00:00+00:00,3.641923076923077,351.33076923076925,1.0100000000000007,5.900000000000002,234.10000000000008,2019-08-03 17:00:00+00:00,1
43,2019-08-03 18:00:00+00:00,5.9,233.7,359.0,4.9,2019-08-03 19:00:00+00:00,3.9426315789473674,347.48947368421045,1.0100000000000002,5.900000000000002,234.1,2019-08-03 18:00:00+00:00,1
52,2019-08-04 03:00:00+00:00,5.9,234.1,349.0,8.1,2019-08-04 04:00:00+00:00,5.87,336.12,1.01,6.0,235.0,2019-08-04 03:00:00+00:00,1
53,2019-08-04 04:00:00+00:00,5.9,234.1,345.0,7.2,2019-08-04 05:00:00+00:00,5.0928571428571425,332.59999999999997,1.01,6.0,235.0,2019-08-04 04:00:00+00:00,1
54,2019-08-04 05:00:00+00:00,5.9,234.1,342.0,6.6,2019-08-04 06:00:00+00:00,5.611666666666667,335.0333333333333,1.01,6.0,235.0,2019-08-04 05:00:00+00:00,1
55,2019-08-04 06:00:00+00:00,5.9,234.2,342.0,6.6,2019-08-04 07:00:00+00:00,10.747142857142856,355.07142857142856,1.01,6.0,235.0,2019-08-04 06:00:00+00:00,1
56,2019-08-04 07:00:00+00:00,5.9,234.2,345.0,7.6,2019-08-04 08:00:00+00:00,8.966666666666667,362.84999999999997,1.01,6.0,235.0,2019-08-04 07:00:00+00:00,1
57,2019-08-04 08:00:00+00:00,5.9,234.3,369.0,16.8,2019-08-04 09:00:00+00:00,7.771428571428572,353.2999999999999,1.01,6.0,235.0,2019-08-04 08:00:00+00:00,1
58,2019-08-04 09:00:00+00:00,5.9,234.3,368.0,12.0,2019-08-04 10:00:00+00:00,6.44,343.6666666666667,1.01,6.0,235.0,2019-08-04 09:00:00+00:00,1
59,2019-08-04 10:00:00+00:00,5.9,234.3,356.0,12.5,2019-08-04 11:00:00+00:00,5.785714285714286,335.8285714285715,1.01,6.0,235.0,2019-08-04 10:00:00+00:00,1
60,2019-08-04 11:00:00+00:00,5.9,234.4,353.0,8.5,2019-08-04 12:00:00+00:00,5.406666666666666,335.6333333333334,1.01,6.0,235.0,2019-08-04 11:00:00+00:00,1
61,2019-08-04 12:00:00+00:00,5.9,234.4,345.0,6.7,2019-08-04 13:00:00+00:00,5.962857142857142,342.3,1.01,6.0,235.0,2019-08-04 12:00:00+00:00,1
62,2019-08-04 13:00:00+00:00,5.9,234.5,345.0,7.2,2019-08-04 14:00:00+00:00,6.521666666666666,340.2833333333333,1.01,6.0,235.0,2019-08-04 13:00:00+00:00,1
63,2019-08-04 14:00:00+00:00,5.9,234.5,345.0,7.8,2019-08-04 15:00:00+00:00,6.859999999999999,332.9714285714286,1.01,6.0,235.0,2019-08-04 14:00:00+00:00,1
64,2019-08-04 15:00:00+00:00,5.9,234.5,343.0,8.8,2019-08-04 16:00:00+00:00,7.471666666666667,333.05,1.01,6.0,235.0,2019-08-04 15:00:00+00:00,1
65,2019-08-04 16:00:00+00:00,5.9,234.6,344.0,11.0,2019-08-04 17:00:00+00:00,7.266666666666665,327.0666666666666,1.01,6.0,235.0,2019-08-04 16:00:00+00:00,1
66,2019-08-04 17:00:00+00:00,5.9,234.6,338.0,13.2,2019-08-04 18:00:00+00:00,7.055909090909093,323.7181818181818,1.0100000000000005,6.0,235.0,2019-08-04 17:00:00+00:00,1
67,2019-08-04 18:00:00+00:00,5.9,234.7,334.0,12.8,2019-08-04 19:00:00+00:00,6.206666666666667,319.1333333333334,1.01,6.0,235.0,2019-08-04 18:00:00+00:00,1
68,2019-08-04 19:00:00+00:00,5.9,234.7,330.0,13.4,2019-08-04 20:00:00+00:00,6.3340000000000005,317.62,1.01,6.0,235.0,2019-08-04 19:00:00+00:00,1
77,2019-08-05 04:00:00+00:00,6.0,235.1,451.0,18.0,2019-08-05 05:00:00+00:00,13.261666666666665,445.65000000000003,1.01,6.0,236.0,2019-08-05 04:00:00+00:00,1
78,2019-08-05 05:00:00+00:00,6.0,235.1,453.0,15.4,2019-08-05 06:00:00+00:00,17.425714285714285,469.49999999999994,1.01,6.0,236.0,2019-08-05 05:00:00+00:00,1
79,2019-08-05 06:00:00+00:00,6.0,235.1,486.0,19.9,2019-08-05 07:00:00+00:00,17.231666666666666,466.4166666666667,1.01,6.0,236.0,2019-08-05 06:00:00+00:00,1
80,2019-08-05 07:00:00+00:00,6.0,235.2,489.0,19.1,2019-08-05 08:00:00+00:00,17.77,503.8285714285715,1.01,6.0,236.0,2019-08-05 07:00:00+00:00,1
81,2019-08-05 08:00:00+00:00,6.0,235.2,512.0,19.3,2019-08-05 09:00:00+00:00,9.396666666666667,522.8333333333334,1.01,6.0,236.0,2019-08-05 08:00:00+00:00,1
82,2019-08-05 09:00:00+00:00,6.0,235.3,539.0,14.0,2019-08-05 10:00:00+00:00,10.274285714285714,571.0285714285714,1.01,6.0,236.0,2019-08-05 09:00:00+00:00,1
83,2019-08-05 10:00:00+00:00,6.0,235.3,597.0,11.5,2019-08-05 11:00:00+00:00,6.756666666666667,631.1999999999999,1.01,6.0,236.0,2019-08-05 10:00:00+00:00,1
84,2019-08-05 11:00:00+00:00,6.0,235.3,632.0,8.0,2019-08-05 12:00:00+00:00,6.0685714285714285,634.6428571428571,1.01,6.0,236.0,2019-08-05 11:00:00+00:00,1
85,2019-08-05 12:00:00+00:00,6.0,235.4,633.0,7.2,2019-08-05 13:00:00+00:00,5.445714285714286,650.5285714285714,1.01,6.0,236.0,2019-08-05 12:00:00+00:00,1
86,2019-08-05 13:00:00+00:00,6.0,235.4,667.0,6.6,2019-08-05 14:00:00+00:00,4.528333333333333,649.1,1.01,6.0,236.0,2019-08-05 13:00:00+00:00,1
87,2019-08-05 14:00:00+00:00,6.0,235.5,653.0,5.2,2019-08-05 15:00:00+00:00,4.118571428571428,653.3714285714285,1.01,6.0,236.0,2019-08-05 14:00:00+00:00,1
88,2019-08-05 15:00:00+00:00,6.0,235.5,667.0,5.2,2019-08-05 16:00:00+00:00,4.3116666666666665,661.8666666666667,1.01,6.0,236.0,2019-08-05 15:00:00+00:00,1
89,2019-08-05 16:00:00+00:00,6.0,235.5,667.0,5.6,2019-08-05 17:00:00+00:00,4.021428571428571,651.0142857142856,1.01,6.0,236.0,2019-08-05 16:00:00+00:00,1
90,2019-08-05 17:00:00+00:00,6.0,235.6,670.0,5.0,2019-08-05 18:00:00+00:00,2.891666666666667,666.1,1.01,6.0,236.0,2019-08-05 17:00:00+00:00,1
91,2019-08-05 18:00:00+00:00,6.0,235.6,687.0,3.5,2019-08-05 19:00:00+00:00,1.9557142857142857,669.4428571428571,1.01,6.0,236.0,2019-08-05 18:00:00+00:00,1
92,2019-08-05 19:00:00+00:00,6.0,235.7,676.0,2.3,2019-08-05 20:00:00+00:00,1.855,680.1400000000001,1.0100000000000002,6.0,236.0,2019-08-05 19:00:00+00:00,1
93,2019-08-05 20:00:00+00:00,6.0,235.7,685.0,2.4,2019-08-05 21:00:00+00:00,1.8991999999999998,692.176,1.0100000000000007,6.0,236.0,2019-08-05 20:00:00+00:00,1
101,2019-08-06 04:00:00+00:00,6.0,236.0,715.0,2.1,2019-08-06 05:00:00+00:00,1.4111111111111112,693.0666666666667,1.01,6.1000000000000005,236.90000000000003,2019-08-06 04:00:00+00:00,1
102,2019-08-06 05:00:00+00:00,6.0,236.1,712.0,1.9,2019-08-06 06:00:00+00:00,1.3512499999999998,694.24375,1.01,6.099999999999999,236.90000000000006,2019-08-06 05:00:00+00:00,1
103,2019-08-06 06:00:00+00:00,6.0,236.1,705.0,1.8,2019-08-06 07:00:00+00:00,1.3728571428571428,652.4142857142858,1.01,6.1000000000000005,236.90000000000003,2019-08-06 06:00:00+00:00,1
104,2019-08-06 07:00:00+00:00,6.0,236.1,663.0,1.6,2019-08-06 08:00:00+00:00,1.5466666666666666,645.6166666666667,1.01,6.1000000000000005,236.9,2019-08-06 07:00:00+00:00,1
105,2019-08-06 08:00:00+00:00,6.0,236.2,654.0,1.8,2019-08-06 09:00:00+00:00,1.6714285714285713,666.5285714285716,1.01,6.1000000000000005,236.90000000000003,2019-08-06 08:00:00+00:00,1
106,2019-08-06 09:00:00+00:00,6.0,236.2,682.0,2.2,2019-08-06 10:00:00+00:00,1.5616666666666668,650.7666666666667,1.01,6.1000000000000005,236.9,2019-08-06 09:00:00+00:00,1
107,2019-08-06 10:00:00+00:00,6.0,236.3,659.0,1.8,2019-08-06 11:00:00+00:00,1.6542857142857144,645.3714285714286,1.01,6.1000000000000005,236.90000000000003,2019-08-06 10:00:00+00:00,1
108,2019-08-06 11:00:00+00:00,6.0,236.3,644.0,1.8,2019-08-06 12:00:00+00:00,1.7699999999999998,637.0500000000001,1.01,6.1000000000000005,236.9,2019-08-06 11:00:00+00:00,1
109,2019-08-06 12:00:00+00:00,6.0,236.3,641.0,2.1,2019-08-06 13:00:00+00:00,1.74,642.0857142857143,1.01,6.1000000000000005,236.90000000000003,2019-08-06 12:00:00+00:00,1
110,2019-08-06 13:00:00+00:00,6.0,236.4,655.0,2.2,2019-08-06 14:00:00+00:00,1.7699999999999998,619.2833333333333,1.01,6.1000000000000005,236.9,2019-08-06 13:00:00+00:00,1
111,2019-08-06 14:00:00+00:00,6.0,236.4,645.0,2.0,2019-08-06 15:00:00+00:00,1.634285714285714,609.0428571428572,1.01,6.1000000000000005,236.90000000000003,2019-08-06 14:00:00+00:00,1
112,2019-08-06 15:00:00+00:00,6.1,236.5,615.0,1.8,2019-08-06 16:00:00+00:00,1.7400000000000002,614.8166666666667,1.01,6.1000000000000005,236.9,2019-08-06 15:00:00+00:00,1
113,2019-08-06 16:00:00+00:00,6.1,236.5,622.0,2.1,2019-08-06 17:00:00+00:00,1.912857142857143,600.0,1.01,6.1000000000000005,236.90000000000003,2019-08-06 16:00:00+00:00,1
114,2019-08-06 17:00:00+00:00,6.1,236.5,612.0,2.4,2019-08-06 18:00:00+00:00,2.1914285714285717,586.7571428571429,1.01,6.1000000000000005,236.90000000000003,2019-08-06 17:00:00+00:00,1
115,2019-08-06 18:00:00+00:00,6.1,236.6,599.0,2.8,2019-08-06 19:00:00+00:00,2.0933333333333333,586.0,1.01,6.1000000000000005,236.9,2019-08-06 18:00:00+00:00,1
116,2019-08-06 19:00:00+00:00,6.1,236.6,602.0,2.7,2019-08-06 20:00:00+00:00,1.957142857142857,597.4142857142857,1.01,6.1000000000000005,236.90000000000003,2019-08-06 19:00:00+00:00,1
117,2019-08-06 20:00:00+00:00,6.1,236.7,611.0,2.6,2019-08-06 21:00:00+00:00,1.7750000000000001,633.4,1.01,6.1000000000000005,236.9,2019-08-06 20:00:00+00:00,1
118,2019-08-06 21:00:00+00:00,6.1,236.7,637.0,2.3,2019-08-06 22:00:00+00:00,1.812857142857143,611.7285714285715,1.01,6.1000000000000005,236.90000000000003,2019-08-06 21:00:00+00:00,1
119,2019-08-06 22:00:00+00:00,6.1,236.7,627.0,2.3,2019-08-06 23:00:00+00:00,1.88,611.2333333333333,1.01,6.099999999999999,236.9,2019-08-06 22:00:00+00:00,1
126,2019-08-07 05:00:00+00:00,6.1,237.0,560.0,2.1,2019-08-07 06:00:00+00:00,1.6795000000000004,542.81,1.0100000000000002,6.200000000000002,237.9,2019-08-07 05:00:00+00:00,1
127,2019-08-07 06:00:00+00:00,6.1,237.1,551.0,1.9,2019-08-07 07:00:00+00:00,1.5473076923076923,535.9769230769231,1.0100000000000007,6.199999999999999,237.89999999999992,2019-08-07 06:00:00+00:00,1
128,2019-08-07 07:00:00+00:00,6.1,237.1,541.0,1.6,2019-08-07 08:00:00+00:00,1.8288461538461538,525.3153846153847,1.0100000000000007,6.199999999999999,237.89999999999992,2019-08-07 07:00:00+00:00,1
129,2019-08-07 08:00:00+00:00,6.1,237.1,541.0,1.7,2019-08-07 09:00:00+00:00,1.8940000000000001,518.78,1.01,6.200000000000001,237.90000000000003,2019-08-07 08:00:00+00:00,1
130,2019-08-07 09:00:00+00:00,6.1,237.2,518.0,1.9,2019-08-07 10:00:00+00:00,1.9533333333333334,509.8500000000001,1.01,6.2,237.9,2019-08-07 09:00:00+00:00,1
131,2019-08-07 10:00:00+00:00,6.1,237.2,524.0,2.3,2019-08-07 11:00:00+00:00,2.0,499.7857142857143,1.01,6.200000000000001,237.90000000000003,2019-08-07 10:00:00+00:00,1
132,2019-08-07 11:00:00+00:00,6.1,237.3,514.0,2.4,2019-08-07 12:00:00+00:00,2.183333333333333,495.8166666666666,1.01,6.2,237.9,2019-08-07 11:00:00+00:00,1
133,2019-08-07 12:00:00+00:00,6.1,237.3,507.0,2.6,2019-08-07 13:00:00+00:00,2.18,487.2428571428572,1.01,6.200000000000001,237.90000000000003,2019-08-07 12:00:00+00:00,1
134,2019-08-07 13:00:00+00:00,6.1,237.3,514.0,3.0,2019-08-07 14:00:00+00:00,2.131666666666667,477.55,1.01,6.2,237.9,2019-08-07 13:00:00+00:00,1
135,2019-08-07 14:00:00+00:00,6.1,237.4,485.0,2.3,2019-08-07 15:00:00+00:00,2.0142857142857142,473.0714285714285,1.01,6.200000000000001,237.90000000000003,2019-08-07 14:00:00+00:00,1
136,2019-08-07 15:00:00+00:00,6.1,237.4,478.0,2.3,2019-08-07 16:00:00+00:00,2.1033333333333335,468.98333333333335,1.01,6.2,237.9,2019-08-07 15:00:00+00:00,1
137,2019-08-07 16:00:00+00:00,6.1,237.5,475.0,2.3,2019-08-07 17:00:00+00:00,2.287142857142857,461.91428571428577,1.01,6.200000000000001,237.90000000000003,2019-08-07 16:00:00+00:00,1
138,2019-08-07 17:00:00+00:00,6.1,237.5,479.0,2.6,2019-08-07 18:00:00+00:00,2.1599999999999997,486.9333333333334,1.01,6.2,237.9,2019-08-07 17:00:00+00:00,1
139,2019-08-07 18:00:00+00:00,6.1,237.5,488.0,2.6,2019-08-07 19:00:00+00:00,2.3200000000000003,470.9714285714286,1.01,6.200000000000001,237.90000000000003,2019-08-07 18:00:00+00:00,1
140,2019-08-07 19:00:00+00:00,6.1,237.6,484.0,2.8,2019-08-07 20:00:00+00:00,2.28,482.48333333333335,1.01,6.2,237.9,2019-08-07 19:00:00+00:00,1
141,2019-08-07 20:00:00+00:00,6.1,237.6,495.0,2.9,2019-08-07 21:00:00+00:00,2.224285714285714,465.9857142857143,1.01,6.200000000000001,237.90000000000003,2019-08-07 20:00:00+00:00,1
142,2019-08-07 21:00:00+00:00,6.1,237.7,482.0,2.6,2019-08-07 22:00:00+00:00,2.315,466.01666666666665,1.01,6.2,237.9,2019-08-07 21:00:00+00:00,1
143,2019-08-07 22:00:00+00:00,6.1,237.7,466.0,2.4,2019-08-07 23:00:00+00:00,2.462857142857143,460.35714285714283,1.01,6.200000000000001,237.90000000000003,2019-08-07 22:00:00+00:00,1
144,2019-08-07 23:00:00+00:00,6.1,237.7,473.0,2.9,2019-08-08 00:00:00+00:00,2.375,445.4,1.01,6.2,238.8,2019-08-07 23:00:00+00:00,1
150,2019-08-08 05:00:00+00:00,6.2,238.0,461.0,2.7,2019-08-08 06:00:00+00:00,2.3516666666666666,430.6833333333334,1.01,6.2,238.79999999999998,2019-08-08 05:00:00+00:00,1
151,2019-08-08 06:00:00+00:00,6.2,238.0,438.0,2.6,2019-08-08 07:00:00+00:00,2.3553846153846156,422.5884615384617,1.0100000000000007,6.199999999999999,238.80000000000013,2019-08-08 06:00:00+00:00,1
152,2019-08-08 07:00:00+00:00,6.2,238.1,425.0,2.3,2019-08-08 08:00:00+00:00,2.394615384615385,434.6076923076923,1.0100000000000007,6.199999999999999,238.80000000000013,2019-08-08 07:00:00+00:00,1
153,2019-08-08 08:00:00+00:00,6.2,238.1,422.0,2.3,2019-08-08 09:00:00+00:00,2.2869230769230766,434.3653846153847,1.0100000000000007,6.199999999999999,238.80000000000013,2019-08-08 08:00:00+00:00,1
154,2019-08-08 09:00:00+00:00,6.2,238.1,440.0,2.5,2019-08-08 10:00:00+00:00,2.1969230769230768,428.9846153846154,1.0100000000000007,6.199999999999999,238.80000000000013,2019-08-08 09:00:00+00:00,1
155,2019-08-08 10:00:00+00:00,6.2,238.2,435.0,2.2,2019-08-08 11:00:00+00:00,2.401153846153846,461.2846153846152,1.0100000000000007,6.199999999999999,238.80000000000013,2019-08-08 10:00:00+00:00,1
156,2019-08-08 11:00:00+00:00,6.2,238.2,460.0,2.6,2019-08-08 12:00:00+00:00,2.0414285714285714,498.4857142857143,1.01,6.200000000000001,238.79999999999998,2019-08-08 11:00:00+00:00,1
157,2019-08-08 12:00:00+00:00,6.2,238.3,506.0,2.4,2019-08-08 13:00:00+00:00,2.183333333333333,536.35,1.01,6.2,238.79999999999998,2019-08-08 12:00:00+00:00,1
158,2019-08-08 13:00:00+00:00,6.2,238.3,544.0,2.8,2019-08-08 14:00:00+00:00,2.0157142857142856,539.7285714285715,1.01,6.200000000000001,238.79999999999998,2019-08-08 13:00:00+00:00,1
159,2019-08-08 14:00:00+00:00,6.2,238.3,544.0,2.6,2019-08-08 15:00:00+00:00,2.013333333333333,536.3,1.01,6.2,238.79999999999998,2019-08-08 14:00:00+00:00,1
160,2019-08-08 15:00:00+00:00,6.2,238.4,542.0,2.3,2019-08-08 16:00:00+00:00,1.8485714285714285,534.6,1.01,6.200000000000001,238.79999999999998,2019-08-08 15:00:00+00:00,1
161,2019-08-08 16:00:00+00:00,6.2,238.4,550.0,2.3,2019-08-08 17:00:00+00:00,1.7516666666666667,537.1999999999999,1.01,6.2,238.79999999999998,2019-08-08 16:00:00+00:00,1
162,2019-08-08 17:00:00+00:00,6.2,238.5,543.0,2.0,2019-08-08 18:00:00+00:00,1.7028571428571428,519.6571428571427,1.01,6.200000000000001,238.79999999999998,2019-08-08 17:00:00+00:00,1
163,2019-08-08 18:00:00+00:00,6.2,238.5,524.0,1.9,2019-08-08 19:00:00+00:00,1.63,527.6166666666667,1.01,6.2,238.79999999999998,2019-08-08 18:00:00+00:00,1
164,2019-08-08 19:00:00+00:00,6.2,238.5,532.0,1.8,2019-08-08 20:00:00+00:00,1.317142857142857,530.6428571428571,1.01,6.200000000000001,238.79999999999998,2019-08-08 19:00:00+00:00,1
165,2019-08-08 20:00:00+00:00,6.2,238.6,534.0,1.7,2019-08-08 21:00:00+00:00,1.623333333333333,521.4833333333333,1.01,6.2,238.79999999999998,2019-08-08 20:00:00+00:00,1
166,2019-08-08 21:00:00+00:00,6.2,238.6,527.0,1.9,2019-08-08 22:00:00+00:00,1.6114285714285717,518.1714285714285,1.01,6.200000000000001,238.79999999999998,2019-08-08 21:00:00+00:00,1
167,2019-08-08 22:00:00+00:00,6.2,238.7,520.0,2.0,2019-08-08 23:00:00+00:00,1.5466666666666666,517.65,1.01,6.2,238.79999999999998,2019-08-08 22:00:00+00:00,1
186,2019-08-09 17:00:00+00:00,6.3,239.4,545.0,4.1,2019-08-09 18:00:00+00:00,2.86,541.2833333333333,1.01,6.3,239.79999999999998,2019-08-09 17:00:00+00:00,1
187,2019-08-09 18:00:00+00:00,6.3,239.5,546.0,3.2,2019-08-09 19:00:00+00:00,2.855714285714286,539.9857142857143,1.01,6.299999999999999,239.79999999999998,2019-08-09 18:00:00+00:00,1
188,2019-08-09 19:00:00+00:00,6.3,239.5,546.0,3.2,2019-08-09 20:00:00+00:00,2.8683333333333336,557.5500000000001,1.01,6.3,239.79999999999998,2019-08-09 19:00:00+00:00,1
189,2019-08-09 20:00:00+00:00,6.3,239.5,562.0,3.7,2019-08-09 21:00:00+00:00,3.154285714285714,598.842857142857,1.01,6.299999999999999,239.79999999999998,2019-08-09 20:00:00+00:00,1
190,2019-08-09 21:00:00+00:00,6.3,239.6,608.0,4.2,2019-08-09 22:00:00+00:00,2.6633333333333336,611.3000000000001,1.01,6.3,239.79999999999998,2019-08-09 21:00:00+00:00,1
191,2019-08-09 22:00:00+00:00,6.3,239.6,627.0,3.5,2019-08-09 23:00:00+00:00,3.0157142857142856,613.9857142857143,1.01,6.299999999999999,239.79999999999998,2019-08-09 22:00:00+00:00,1
192,2019-08-09 23:00:00+00:00,6.3,239.7,624.0,3.8,2019-08-10 00:00:00+00:00,2.4316666666666666,619.8666666666667,1.01,6.3,240.79999999999998,2019-08-09 23:00:00+00:00,1
193,2019-08-10 00:00:00+00:00,6.3,239.7,630.0,3.1,2019-08-10 01:00:00+00:00,1.8585714285714285,625.8000000000001,1.01,6.299999999999999,240.79999999999998,2019-08-10 00:00:00+00:00,1
