EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,Ion_Density_n_cc,Ion_Velocity_km_s
 2019-08-10T09:57:18.215Z,1.23,508
 2019-08-10T09:59:36.149Z,1.29,504.3
 2019-08-10T10:01:54.084Z,1.32,506
 2019-08-10T10:04:12.018Z,1.31,506.6
 2019-08-10T10:06:29.952Z,1.32,507.9
 2019-08-10T10:08:47.887Z,1.26,508.3
 2019-08-10T10:11:05.821Z,1.33,505.4
 2019-08-10T10:13:23.755Z,1.33,505.5
 2019-08-10T10:15:41.690Z,1.29,505.4
 2019-08-10T10:17:59.624Z,1.29,506
 2019-08-10T10:20:17.558Z,1.27,504.4
 2019-08-10T10:22:35.493Z,1.3,504.4
 2019-08-10T10:24:53.427Z,1.29,502.9
 2019-08-10T10:27:11.361Z,1.24,504.5
 2019-08-10T10:29:29.295Z,1.25,505.1
 2019-08-10T10:31:47.230Z,1.22,508.5
 2019-08-10T10:34:05.164Z,1.2,507.5
 2019-08-10T10:36:23.098Z,1.16,508.4
 2019-08-10T10:38:41.033Z,1.24,505.8
 2019-08-10T10:40:58.967Z,1.11,508.7
 2019-08-10T10:43:16.901Z,1.19,506.8
 2019-08-10T10:45:34.835Z,1.47,495.3
 2019-08-10T10:47:52.770Z,1.56,488.7
 2019-08-10T10:50:10.704Z,1.51,498.3
 2019-08-10T10:52:28.638Z,1.36,501.1
 2019-08-10T10:54:46.573Z,1.53,503.9
 2019-08-10T10:57:04.507Z,1.58,507.6
 2019-08-10T10:59:22.441Z,1.58,510.6
 2019-08-10T11:01:40.375Z,1.62,511.7
 2019-08-10T11:03:58.310Z,1.6,514.8
 2019-08-10T11:06:16.244Z,1.54,507.5
 2019-08-10T11:08:34.178Z,1.49,512
 2019-08-10T11:10:52.112Z,1.56,510.9
 2019-08-10T11:13:10.047Z,1.65,508.1
 2019-08-10T11:15:27.981Z,1.57,511.4
 2019-08-10T11:17:45.915Z,1.58,502.7
 2019-08-10T11:20:03.849Z,1.62,508.4
 2019-08-10T11:22:21.784Z,1.66,506.8
 2019-08-10T11:24:39.718Z,1.68,508.4
 2019-08-10T11:26:57.652Z,1.74,512.5
 2019-08-10T11:29:15.586Z,1.73,506
 2019-08-10T11:31:33.521Z,1.55,504
 2019-08-10T11:33:51.455Z,1.41,503.5
 2019-08-10T11:36:09.389Z,1.21,512.7
 2019-08-10T11:38:27.323Z,1.28,521.1
 2019-08-10T11:40:45.258Z,1.38,518.3
 2019-08-10T11:43:03.192Z,1.47,515.7
 2019-08-10T11:45:21.126Z,1.34,518.2
 2019-08-10T11:47:39.060Z,1.44,514.7
 2019-08-10T11:49:56.995Z,1.35,517
 2019-08-10T11:52:14.929Z,1.2,515.4
 2019-08-10T11:54:32.863Z,1.23,513.1
 2019-08-10T11:56:50.797Z,1.31,511.3
 2019-08-10T11:59:08.732Z,1.31,510.7
 2019-08-10T12:01:26.666Z,1.33,508.8
 2019-08-10T12:03:44.600Z,1.45,510.1
 2019-08-10T12:06:02.535Z,1.29,509.8
 2019-08-10T12:08:20.469Z,1.4,504.2
 2019-08-10T12:10:38.403Z,1.44,504.8
 2019-08-10T12:12:56.338Z,1.36,514.4
 2019-08-10T12:15:14.272Z,1.33,512.2
 2019-08-10T12:17:32.206Z,1.16,510.3
 2019-08-10T12:19:50.141Z,1.26,509.1
 2019-08-10T12:22:08.075Z,1.26,507.4
 2019-08-10T12:24:26.009Z,1.2,507.9
 2019-08-10T12:26:43.944Z,1.36,506.7
 2019-08-10T12:29:01.878Z,1.25,511.9
 2019-08-10T12:31:19.812Z,1.22,513.8
 2019-08-10T12:33:37.747Z,0.99,510.7
 2019-08-10T12:35:55.681Z,1.13,508.2
 2019-08-10T12:38:13.615Z,1.23,505.3
 2019-08-10T12:40:31.549Z,1.04,513.9
 2019-08-10T12:42:49.484Z,1.09,492.7
 2019-08-10T12:45:07.418Z,1.08,507.1
 2019-08-10T12:47:25.352Z,1.2,502.6
 2019-08-10T12:49:43.287Z,-1.00E+31,-1.00E+31
 2019-08-10T12:54:57.949Z,1.23,479.8
 2019-08-10T12:57:15.884Z,1.49,483.9
 2019-08-10T12:59:33.818Z,1.24,484.2
 2019-08-10T13:01:51.752Z,1.28,488
 2019-08-10T13:04:09.687Z,1.39,491.5
 2019-08-10T13:06:27.621Z,1.28,496.9
 2019-08-10T13:08:45.555Z,1.31,491.8
 2019-08-10T13:11:03.490Z,1.38,489.9
 2019-08-10T13:13:21.424Z,1.2,488.4
 2019-08-10T13:15:39.358Z,1.08,497.9
 2019-08-10T13:17:57.292Z,1.27,497.6
 2019-08-10T13:20:15.227Z,1.5,491.3
 2019-08-10T13:22:33.161Z,1.51,482.1
 2019-08-10T13:24:51.095Z,1.56,477.5
 2019-08-10T13:27:09.030Z,1.32,483.9
 2019-08-10T13:29:26.964Z,1.61,474.5
 2019-08-10T13:31:44.898Z,1.69,482.3
 2019-08-10T13:34:02.832Z,1.29,486.7
 2019-08-10T13:36:20.767Z,1.24,486.7
 2019-08-10T13:38:38.701Z,1.68,478.7
 2019-08-10T13:40:56.635Z,1.55,484.4
 2019-08-10T13:43:14.569Z,1.49,477.5
 2019-08-10T13:45:32.504Z,1.55,464.2
 2019-08-10T13:47:50.438Z,1.56,477.3
 2019-08-10T13:50:08.372Z,1.81,472.6
 2019-08-10T13:52:26.306Z,1.7,454.3
 2019-08-10T13:54:44.241Z,1.57,455.1
 2019-08-10T13:57:02.175Z,1.59,457.5
 2019-08-10T13:59:20.109Z,1.75,453.3
 2019-08-10T14:01:38.044Z,1.79,452.6
 2019-08-10T14:03:55.978Z,1.66,455.2
 2019-08-10T14:06:13.912Z,1.73,458.4
 2019-08-10T14:08:31.846Z,1.7,456.1
 2019-08-10T14:10:49.781Z,1.64,491.5
 2019-08-10T14:13:07.715Z,1.47,480.4
 2019-08-10T14:15:25.649Z,1.65,485
 2019-08-10T14:17:43.584Z,3.23,440
 2019-08-10T14:20:01.518Z,3.78,444.2
 2019-08-10T14:22:19.452Z,1.59,471
 2019-08-10T14:24:37.387Z,1.64,467.2
 2019-08-10T14:26:55.321Z,1.84,466.6
 2019-08-10T14:29:13.255Z,1.7,459.9
 2019-08-10T14:31:31.190Z,1.71,464.5
 2019-08-10T14:33:49.124Z,1.59,468.1
 2019-08-10T14:36:07.058Z,1.56,468.5
 2019-08-10T14:38:24.993Z,1.47,464.7
 2019-08-10T14:40:42.927Z,1.66,456.5
 2019-08-10T14:43:00.861Z,1.37,463.1
 2019-08-10T14:45:18.796Z,1.26,448.8
 2019-08-10T14:47:36.730Z,1.36,456.2
 2019-08-10T14:49:54.665Z,1.59,462
 2019-08-10T14:52:12.599Z,1.72,460.4
 2019-08-10T14:54:30.533Z,1.73,469.2
 2019-08-10T14:56:48.468Z,1.68,470.4
 2019-08-10T14:59:06.402Z,1.92,460.5
 2019-08-10T15:01:24.336Z,1.85,463.8
 2019-08-10T15:03:42.271Z,1.89,456.8
 2019-08-10T15:06:00.205Z,1.89,459.9
 2019-08-10T15:08:18.139Z,1.84,452.4
 2019-08-10T15:10:36.074Z,1.87,453
 2019-08-10T15:12:54.008Z,2.14,451.8
 2019-08-10T15:15:11.942Z,3.09,431.8
 2019-08-10T15:17:29.877Z,2.39,452.2
 2019-08-10T15:19:47.811Z,1.95,451.9
 2019-08-10T15:22:05.745Z,2.41,457.8
 2019-08-10T15:24:23.680Z,3.77,459
 2019-08-10T15:26:41.614Z,1.84,469
 2019-08-10T15:28:59.548Z,3.96,428.7
 2019-08-10T15:31:17.483Z,1.91,467.4
 2019-08-10T15:33:35.417Z,1.99,469.6
 2019-08-10T15:35:53.351Z,2.04,470.1
 2019-08-10T15:38:11.286Z,2.11,469.1
 2019-08-10T15:40:29.220Z,2.07,474.3
 2019-08-10T15:42:47.154Z,2.04,477.2
 2019-08-10T15:45:05.089Z,2.2,468
 2019-08-10T15:47:23.023Z,1.69,468.1
 2019-08-10T15:49:40.957Z,1.81,469.1
 2019-08-10T15:51:58.892Z,1.96,460.6
 2019-08-10T15:54:16.826Z,1.98,459.1
 2019-08-10T15:56:34.760Z,1.9,466.8
 2019-08-10T15:58:52.695Z,2.07,465.8
 2019-08-10T16:01:10.629Z,2.02,460.3
 2019-08-10T16:03:28.563Z,2.03,461.6
 2019-08-10T16:05:46.498Z,2.1,457.5
 2019-08-10T16:08:04.432Z,2.08,457.3
 2019-08-10T16:10:22.366Z,1.73,451
 2019-08-10T16:12:40.301Z,3.1,457.8
 2019-08-10T16:14:58.235Z,1.74,443.1
 2019-08-10T16:17:16.169Z,2.19,451.3
 2019-08-10T16:19:34.104Z,1.99,454.1
 2019-08-10T16:21:52.038Z,1.88,447.7
 2019-08-10T16:24:09.972Z,2,453.8
 2019-08-10T16:26:27.907Z,1.91,450.3
 2019-08-10T16:28:45.841Z,2.08,449.2
 2019-08-10T16:31:03.775Z,2.03,442.6
 2019-08-10T16:33:21.710Z,2.11,441.8
 2019-08-10T16:35:39.644Z,2.16,444.8
 2019-08-10T16:37:57.578Z,2.18,449.3
 2019-08-10T16:40:15.513Z,2.01,446.2
 2019-08-10T16:42:33.447Z,2.11,445.9
 2019-08-10T16:44:51.381Z,1.9,443.7
 2019-08-10T16:47:09.316Z,1.91,442.8
 2019-08-10T16:49:27.250Z,1.83,445.3
 2019-08-10T16:51:45.184Z,1.85,440.3
 2019-08-10T16:54:03.119Z,1.7,446.1
 2019-08-10T16:56:21.053Z,4.34,432.9
 2019-08-10T16:58:38.988Z,4.25,435
 2019-08-10T17:01:57.268Z,4.06,412.1
 2019-08-10T17:12:05.042Z,-1.00E+31,-1.00E+31
 2019-08-10T17:21:16.780Z,2.1,438.2
 2019-08-10T17:30:28.517Z,4.83,447.5
 2019-08-10T17:39:40.255Z,3.72,404.4
 2019-08-10T17:48:51.993Z,-1.00E+31,-1.00E+31
 2019-08-10T17:58:03.730Z,4.59,457.3
 2019-08-10T18:07:15.468Z,4.51,401.9
 2019-08-10T18:16:27.205Z,3.03,467
 2019-08-10T18:25:38.943Z,2.41,450.9
 2019-08-10T18:34:50.681Z,2.51,475.4
 2019-08-10T18:44:02.418Z,2.38,475.6
 2019-08-10T18:53:14.156Z,2.35,463.6
 2019-08-10T19:02:25.894Z,2.49,471.9
 2019-08-10T19:11:37.631Z,2.44,468.2
 2019-08-10T19:20:49.369Z,2.55,459.1
 2019-08-10T19:30:01.107Z,2.88,463.7
 2019-08-10T19:39:12.844Z,2.58,462
 2019-08-10T19:48:24.582Z,2.95,471.6
 2019-08-10T19:57:36.320Z,2.61,484.9
 2019-08-10T20:06:48.058Z,2.28,467
 2019-08-10T20:15:59.796Z,2.67,466.3
 2019-08-10T20:25:11.534Z,2.41,470.7
 2019-08-10T20:34:23.272Z,2.24,476.3
 2019-08-10T20:43:35.011Z,2.17,467.5
 2019-08-10T20:52:46.749Z,2.62,447.4
 2019-08-10T21:01:58.487Z,1.77,479
 2019-08-10T21:11:10.225Z,2.51,469.7
 2019-08-10T21:20:21.964Z,2.79,465.5
 2019-08-10T21:29:33.702Z,2.71,466.2
 2019-08-10T21:38:45.440Z,1.96,438.2
 2019-08-10T21:47:57.179Z,-1.00E+31,-1.00E+31
 2019-08-10T21:57:08.917Z,2.51,454.4
 2019-08-10T22:06:20.656Z,6.05,429.4
 2019-08-10T22:15:32.394Z,7.33,463.6
 2019-08-10T22:24:44.133Z,2.65,415.7
 2019-08-10T22:33:55.872Z,4.51,441.3
 2019-08-10T22:43:07.611Z,4.02,423.4
 2019-08-10T22:52:19.350Z,4.41,418.7
 2019-08-10T23:01:31.090Z,3.83,427.5
 2019-08-10T23:10:42.829Z,4.76,433.7
 2019-08-10T23:19:54.569Z,4.36,433.2
 2019-08-10T23:29:06.309Z,5.08,422.2
 2019-08-10T23:38:18.049Z,5,474.4
 2019-08-10T23:47:29.789Z,3.14,406.2
 2019-08-10T23:56:41.530Z,4.3,433.8
 2019-08-11T00:05:53.270Z,3.54,416.9
 2019-08-11T00:15:05.011Z,3.68,417.9
 2019-08-11T00:24:16.752Z,3.51,411
 2019-08-11T00:33:28.493Z,3.33,408.2
 2019-08-11T00:42:40.235Z,3.16,402.7
 2019-08-11T00:51:51.977Z,3.35,418
 2019-08-11T01:01:03.720Z,3.2,424.8
 2019-08-11T01:10:15.464Z,2.86,412
 2019-08-11T01:19:27.208Z,2.59,405.1
 2019-08-11T01:28:38.954Z,2.81,404.6
 2019-08-11T01:37:50.700Z,2.6,403
 2019-08-11T01:47:02.448Z,2.32,393.9
 2019-08-11T01:56:14.197Z,3.15,409.6
 2019-08-11T02:05:25.948Z,2.71,399.2
 2019-08-11T02:14:37.701Z,2.81,396
 2019-08-11T02:23:49.458Z,5.05,390.1
 2019-08-11T02:33:01.219Z,4.77,394.1
 2019-08-11T02:42:12.985Z,3.55,393.7
 2019-08-11T02:51:24.759Z,3.54,383.9
 2019-08-11T03:00:36.542Z,3.11,378.3
 2019-08-11T03:09:48.337Z,4.42,387.1
 2019-08-11T03:19:00.140Z,4.16,386.6
 2019-08-11T03:28:11.933Z,3.29,387.1
 2019-08-11T03:37:23.806Z,1.57,411.7
 2019-08-11T03:46:35.740Z,0.21,342.2
 2019-08-11T03:55:47.674Z,-1.00E+31,-1.00E+31
 2019-08-11T04:04:59.608Z,0.09,168.5
 2019-08-11T04:14:11.223Z,-1.00E+31,-1.00E+31
 2019-08-11T04:23:22.092Z,2.69,373.2
 2019-08-11T04:32:33.261Z,4.81,404.3
 2019-08-11T04:41:44.668Z,4.92,392
 2019-08-11T04:50:56.213Z,5.24,391
 2019-08-11T05:00:07.837Z,5.26,396
 2019-08-11T05:09:19.506Z,5.6,399.5
 2019-08-11T05:18:31.202Z,5.64,393.7
 2019-08-11T05:27:42.915Z,4.94,393.7
 2019-08-11T05:36:54.637Z,5.44,375.3
 2019-08-11T05:46:06.365Z,6.7,386.4
 2019-08-11T05:55:18.097Z,6.11,389.4
 2019-08-11T06:04:29.831Z,6.23,396.9
 2019-08-11T06:13:41.567Z,7,396.4
 2019-08-11T06:22:53.304Z,4.72,376.4
 2019-08-11T06:32:05.041Z,5.83,376.9
 2019-08-11T06:41:16.779Z,5.77,382.2
 2019-08-11T06:50:28.517Z,5.95,381.5
 2019-08-11T06:59:40.255Z,5.75,391.7
 2019-08-11T07:08:51.993Z,5.37,374.5
 2019-08-11T07:18:03.732Z,5.88,376.7
 2019-08-11T07:27:15.470Z,6.03,379.2
 2019-08-11T07:36:27.208Z,6.02,378.9
 2019-08-11T07:45:38.947Z,6.32,373
 2019-08-11T07:54:50.685Z,7,372.5
 2019-08-11T08:04:02.423Z,6.83,379.2
 2019-08-11T08:13:14.162Z,6.99,392
 2019-08-11T08:22:25.900Z,6.62,391.9
 2019-08-11T08:31:37.639Z,5.8,402.5
 2019-08-11T08:40:49.377Z,8.48,393
 2019-08-11T08:50:01.116Z,9.6,388.9
 2019-08-11T08:59:12.854Z,6.97,401.3
 2019-08-11T09:08:24.592Z,6.51,402.3
 2019-08-11T09:17:36.331Z,6.05,390
 2019-08-11T09:26:48.069Z,6.23,397.7
 2019-08-11T09:35:59.807Z,5.8,396.4
 2019-08-11T09:45:11.546Z,6.45,392.5
 2019-08-11T09:54:23.284Z,7.44,406.8
 2019-08-11T10:03:35.022Z,-1.00E+31,-1.00E+31
 2019-08-11T10:12:46.761Z,8.99,427.6
 2019-08-11T10:21:58.499Z,8.83,421.5
 2019-08-11T10:31:10.238Z,8.29,424.1
 2019-08-11T10:40:21.976Z,7.87,413.4
 2019-08-11T10:49:33.715Z,9.69,409.3
 2019-08-11T10:58:45.453Z,10.4,411.1
 2019-08-11T11:07:57.192Z,9.62,412.5
 2019-08-11T11:17:08.930Z,10.17,407.3
 2019-08-11T11:26:20.669Z,8.4,410.7
 2019-08-11T11:35:32.407Z,9.83,392.1
 2019-08-11T11:44:44.145Z,9.31,404
 2019-08-11T11:53:55.883Z,-1.00E+31,-1.00E+31
 2019-08-11T12:04:12.278Z,9.39,415.4
 2019-08-11T12:06:30.213Z,12.2,406.2
 2019-08-11T12:08:48.147Z,11.05,400.2
 2019-08-11T12:11:06.082Z,11.18,392
 2019-08-11T12:13:24.016Z,11.74,401.8
 2019-08-11T12:15:41.951Z,11.87,386
 2019-08-11T12:17:59.886Z,11.41,397.6
 2019-08-11T12:20:17.820Z,11.88,399.6
 2019-08-11T12:22:35.755Z,11.75,393.2
 2019-08-11T12:24:53.689Z,13.49,399.2
 2019-08-11T12:27:11.624Z,13.46,392.5
 2019-08-11T12:29:29.558Z,12.9,392
 2019-08-11T12:31:47.493Z,14.11,399.4
 2019-08-11T12:34:05.427Z,13.07,403.6
 2019-08-11T12:36:23.362Z,14.01,438.2
 2019-08-11T12:38:41.296Z,10.58,399.9
 2019-08-11T12:40:59.231Z,15.87,378.6
 2019-08-11T12:43:17.165Z,10.76,390.6
 2019-08-11T12:45:35.100Z,11.11,398.4
 2019-08-11T12:47:53.035Z,14.48,369
 2019-08-11T12:50:10.969Z,9.98,402.1
 2019-08-11T12:52:28.904Z,15.11,383.1
 2019-08-11T12:54:46.838Z,10.72,393.3
 2019-08-11T12:57:04.773Z,11.79,381.4
 2019-08-11T12:59:22.707Z,11.86,386
 2019-08-11T13:01:40.642Z,13.69,377.5
 2019-08-11T13:03:58.577Z,10.21,401.7
 2019-08-11T13:06:16.511Z,8.54,392.5
 2019-08-11T13:08:34.446Z,8.38,397.7
 2019-08-11T13:10:52.380Z,8.7,401.4
 2019-08-11T13:13:10.315Z,9.33,390.5
 2019-08-11T13:15:28.250Z,8.83,392.5
 2019-08-11T13:17:46.184Z,9.99,377.1
 2019-08-11T13:20:04.119Z,9.29,392.2
 2019-08-11T13:22:22.053Z,10.34,386.7
 2019-08-11T13:24:39.988Z,10.04,395.7
 2019-08-11T13:26:57.923Z,10.99,400.4
 2019-08-11T13:29:15.857Z,9.86,399
 2019-08-11T13:31:33.792Z,12.75,417.4
 2019-08-11T13:33:51.727Z,10.86,396.8
 2019-08-11T13:36:09.661Z,10.46,393.2
 2019-08-11T13:38:27.596Z,10.77,394
 2019-08-11T13:40:45.530Z,9.56,399.5
 2019-08-11T13:43:03.465Z,11.37,391.5
 2019-08-11T13:45:21.400Z,9.42,392.3
 2019-08-11T13:47:39.334Z,9.61,402
 2019-08-11T13:49:57.269Z,9.1,400.2
 2019-08-11T13:52:15.204Z,9.04,393.3
 2019-08-11T13:54:33.138Z,11.32,388.8
 2019-08-11T13:56:51.073Z,8.81,392.3
 2019-08-11T13:59:09.007Z,10.31,404.3
 2019-08-11T14:01:26.942Z,10.96,414
 2019-08-11T14:03:44.877Z,10,400.1
 2019-08-11T14:06:02.811Z,7.62,387.8
 2019-08-11T14:08:20.746Z,6.79,403
 2019-08-11T14:10:38.680Z,7.56,403.8
 2019-08-11T14:12:56.615Z,7.72,392.4
 2019-08-11T14:15:14.550Z,7.69,408.6
 2019-08-11T14:17:32.484Z,8.09,401.1
 2019-08-11T14:19:50.419Z,9.04,400.6
 2019-08-11T14:22:08.353Z,7.29,398.8
 2019-08-11T14:24:26.288Z,5.48,396.7
 2019-08-11T14:26:44.223Z,9.92,424
 2019-08-11T14:29:02.157Z,10.17,408
 2019-08-11T14:31:20.092Z,8.27,391.6
 2019-08-11T14:33:38.026Z,10.52,414.4
 2019-08-11T14:35:55.961Z,8.61,408.2
 2019-08-11T14:38:13.896Z,11.58,414.9
 2019-08-11T14:40:31.830Z,8.96,402.3
 2019-08-11T14:42:49.765Z,7.44,393.1
 2019-08-11T14:45:07.699Z,8.8,415.3
 2019-08-11T14:47:25.634Z,6.49,406
 2019-08-11T14:49:43.568Z,7.77,407.4
 2019-08-11T14:52:01.503Z,8.24,428
 2019-08-11T14:54:19.438Z,7.66,422.1
 2019-08-11T14:56:37.372Z,7.36,417.7
 2019-08-11T14:58:55.307Z,8.51,420.8
 2019-08-11T15:01:13.241Z,8.24,411.7
 2019-08-11T15:03:31.176Z,9.61,411.6
 2019-08-11T15:05:49.110Z,8.85,422
 2019-08-11T15:08:07.045Z,7.94,415.9
 2019-08-11T15:10:24.980Z,8.23,416.6
 2019-08-11T15:12:42.914Z,8.25,424.7
 2019-08-11T15:15:00.849Z,8.43,421.6
 2019-08-11T15:17:18.783Z,8.07,426.3
 2019-08-11T15:19:36.718Z,8.03,424.4
 2019-08-11T15:21:54.653Z,7.88,412.9
 2019-08-11T15:24:12.587Z,6.98,402.6
 2019-08-11T15:26:30.522Z,7.73,415
 2019-08-11T15:28:48.457Z,8,406.3
 2019-08-11T15:31:06.391Z,8.14,399.4
 2019-08-11T15:33:24.326Z,7.93,401.8
 2019-08-11T15:35:42.260Z,7.54,411.4
 2019-08-11T15:38:00.195Z,7.79,415.3
 2019-08-11T15:40:18.130Z,7.38,417.1
 2019-08-11T15:42:36.064Z,7.21,402.1
 2019-08-11T15:44:53.999Z,5.5,415
 2019-08-11T15:47:11.934Z,7.22,407.9
 2019-08-11T15:49:29.869Z,6.71,415.8
 2019-08-11T15:51:47.803Z,6.82,421.5
 2019-08-11T15:54:05.738Z,6.22,425.3
 2019-08-11T15:56:23.672Z,6.71,433.5
 2019-08-11T15:58:41.607Z,6.3,428.9
 2019-08-11T16:00:59.542Z,6.73,404.3
 2019-08-11T16:03:17.476Z,5.78,398.5
 2019-08-11T16:05:35.411Z,5.34,406.9
 2019-08-11T16:07:53.346Z,4.83,417
 2019-08-11T16:10:11.280Z,4.94,391.9
 2019-08-11T16:12:29.215Z,6.63,415.8
 2019-08-11T16:14:47.150Z,5.9,408.4
 2019-08-11T16:17:05.084Z,6.17,398.8
 2019-08-11T16:19:23.019Z,5.83,393.6
 2019-08-11T16:21:40.954Z,7.08,392.7
 2019-08-11T16:23:58.888Z,6.7,401
 2019-08-11T16:26:16.823Z,7.18,397.4
 2019-08-11T16:28:34.758Z,7.78,399.7
 2019-08-11T16:30:52.692Z,7.2,397.1
 2019-08-11T16:33:10.627Z,7.17,396.6
 2019-08-11T16:35:28.561Z,6.57,397.1
 2019-08-11T16:37:46.496Z,6.95,394.7
 2019-08-11T16:40:04.431Z,5.95,407.6
 2019-08-11T16:42:22.365Z,5.75,398
 2019-08-11T16:44:40.300Z,6.96,393.1
 2019-08-11T16:46:58.235Z,6.53,398.5
 2019-08-11T16:49:16.169Z,6.43,391.2
 2019-08-11T16:51:34.104Z,5,383.6
 2019-08-11T16:53:52.039Z,4.8,396.9
 2019-08-11T16:56:09.973Z,4.62,390.5
 2019-08-11T16:58:27.908Z,4.26,380.1
 2019-08-11T17:00:45.843Z,5.46,398.9
 2019-08-11T17:03:03.777Z,5.53,402.4
 2019-08-11T17:05:21.712Z,6.38,408.6
 2019-08-11T17:07:39.647Z,5.45,387.2
 2019-08-11T17:09:57.581Z,6.24,389
 2019-08-11T17:12:15.516Z,7.04,398.7
 2019-08-11T17:14:33.450Z,5.42,370.3
 2019-08-11T17:16:51.385Z,6.22,414.9
 2019-08-11T17:19:09.320Z,6.28,411.8
 2019-08-11T17:21:27.254Z,6.97,391.6
 2019-08-11T17:23:45.189Z,4.48,376.9
 2019-08-11T17:26:03.124Z,5.42,377.7
 2019-08-11T17:28:21.058Z,7.28,405.7
 2019-08-11T17:30:38.993Z,7.85,410.9
 2019-08-11T17:32:56.928Z,8.72,407.4
 2019-08-11T17:35:14.862Z,11.28,418.4
 2019-08-11T17:37:32.797Z,10.57,403.3
 2019-08-11T17:39:50.732Z,8.75,396.8
 2019-08-11T17:42:08.666Z,8.12,405.7
 2019-08-11T17:44:26.601Z,7.06,399.3
 2019-08-11T17:46:44.536Z,9.84,412.3
 2019-08-11T17:49:02.470Z,10.91,425.2
 2019-08-11T17:51:20.405Z,8.04,381.7
 2019-08-11T17:53:38.340Z,9.33,401.8
 2019-08-11T17:55:56.274Z,8.62,401.2
 2019-08-11T17:58:14.209Z,7.26,405.2
 2019-08-11T18:00:32.144Z,7.9,401.7
 2019-08-11T18:02:50.079Z,7.1,394.6
 2019-08-11T18:05:08.013Z,6.83,396.6
 2019-08-11T18:07:25.948Z,7.36,391.8
 2019-08-11T18:09:43.883Z,5.35,392.9
 2019-08-11T18:12:01.817Z,5.04,386.4
 2019-08-11T18:14:19.752Z,4.42,382.1
 2019-08-11T18:16:37.687Z,5.86,393.7
 2019-08-11T18:18:55.622Z,5.3,380.5
 2019-08-11T18:21:13.556Z,5.56,389.8
 2019-08-11T18:23:31.491Z,4.9,385.2
 2019-08-11T18:25:49.426Z,5.11,389.2
 2019-08-11T18:28:07.360Z,4.33,389.2
 2019-08-11T18:30:25.295Z,4.98,388.5
 2019-08-11T18:32:43.230Z,5.02,388
 2019-08-11T18:35:01.165Z,4.9,384.4
 2019-08-11T18:37:19.099Z,4.76,379.1
 2019-08-11T18:39:37.034Z,4.75,384.4
 2019-08-11T18:41:54.969Z,4.56,389.7
 2019-08-11T18:44:12.903Z,4.03,387.9
 2019-08-11T18:46:30.838Z,4.18,387.1
 2019-08-11T18:48:48.773Z,4.89,387
 2019-08-11T18:51:06.708Z,4.82,385.4
 2019-08-11T18:53:24.642Z,4.69,383
 2019-08-11T18:55:42.577Z,4.9,392.2
 2019-08-11T18:58:00.512Z,5.25,392.9
 2019-08-11T19:00:18.446Z,5.18,384.2
 2019-08-11T19:02:36.381Z,5.11,381.1
 2019-08-11T19:04:54.316Z,4.85,377.7
 2019-08-11T19:07:12.251Z,5.07,383
 2019-08-11T19:09:30.185Z,5.23,386
 2019-08-11T19:11:48.120Z,4.97,383.5
 2019-08-11T19:14:06.055Z,4.83,376.6
 2019-08-11T19:16:23.989Z,4.72,379.5
 2019-08-11T19:18:41.924Z,4.75,379.2
 2019-08-11T19:20:59.859Z,4.71,380.1
 2019-08-11T19:23:17.794Z,4.58,376.5
 2019-08-11T19:25:35.728Z,4.6,373.4
 2019-08-11T19:27:53.663Z,4.6,371.2
 2019-08-11T19:30:11.598Z,4.36,368.7
 2019-08-11T19:32:29.532Z,4.33,368.1
 2019-08-11T19:34:47.467Z,4.59,365.6
 2019-08-11T19:37:05.402Z,4.29,369.4
 2019-08-11T19:39:23.337Z,4.68,368.5
 2019-08-11T19:41:41.271Z,4.89,371.6
 2019-08-11T19:43:59.206Z,5.12,371.4
 2019-08-11T19:46:17.141Z,4.86,369.9
 2019-08-11T19:48:35.076Z,4.63,369.5
 2019-08-11T19:50:53.010Z,4.51,369.7
 2019-08-11T19:53:10.945Z,4.26,366
 2019-08-11T19:55:28.880Z,4.47,367.4
 2019-08-11T19:57:46.815Z,4.28,370.3
 2019-08-11T20:00:04.749Z,4.11,365.5
 2019-08-11T20:02:22.684Z,4.19,367.3
 2019-08-11T20:04:40.619Z,4.05,363.9
 2019-08-11T20:06:58.554Z,4.24,366.3
 2019-08-11T20:09:16.489Z,4.24,366.5
 2019-08-11T20:12:30.460Z,4.42,365.8
 2019-08-11T20:22:42.546Z,-1.00E+31,-1.00E+31
 2019-08-11T20:31:54.285Z,-1.00E+31,-1.00E+31
 2019-08-11T20:41:06.025Z,4.75,367.3
 2019-08-11T20:50:17.764Z,4.78,364.9
 2019-08-11T20:59:29.504Z,4.29,365.9
 2019-08-11T21:08:41.244Z,5.35,378.4
 2019-08-11T21:17:52.983Z,8.67,377.8
 2019-08-11T21:27:04.723Z,10.92,378.8
 2019-08-11T21:36:16.462Z,9.54,373.8
 2019-08-11T21:45:28.202Z,10.1,372.4
 2019-08-11T21:54:39.941Z,11.33,376.7
 2019-08-11T22:03:51.681Z,8.48,371.5
 2019-08-11T22:13:03.420Z,10.37,368.4
 2019-08-11T22:22:15.159Z,8.47,357.7
 2019-08-11T22:31:26.898Z,6.66,364
 2019-08-11T22:40:38.637Z,7.8,350.2
 2019-08-11T22:49:50.377Z,5.42,351.8
 2019-08-11T22:59:02.117Z,6.83,340.6
