EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_HGI_LAT_deg,OMNI_HGI_LON_deg,OMNI_speed_km_s,OMNI_density_n_cc
 1973-02-22T07:00:00.000Z,-7.1,77.7,476,6.5
 1973-02-22T08:00:00.000Z,-7.1,77.7,497,6.2
 1973-02-22T09:00:00.000Z,-7.1,77.7,478,5.5
 1973-02-22T10:00:00.000Z,-7.1,77.8,493,6.3
 1973-02-22T11:00:00.000Z,-7.1,77.8,486,5.9
 1973-02-22T12:00:00.000Z,-7.1,77.9,496,10
 1973-02-22T13:00:00.000Z,-7.1,77.9,491,13.8
 1973-02-22T14:00:00.000Z,-7.1,78,488,10.8
 1973-02-22T15:00:00.000Z,-7.1,78,491,11.9
 1973-02-22T16:00:00.000Z,-7.1,78,493,15.5
 1973-02-22T17:00:00.000Z,-7.1,78.1,514,16.2
 1973-02-22T18:00:00.000Z,-7.1,78.1,531,17.6
 1973-02-22T19:00:00.000Z,-7.1,78.2,553,12.3
 1973-02-22T20:00:00.000Z,-7.1,78.2,580,10.6
 1973-02-22T21:00:00.000Z,-7.1,78.3,551,9.7
 1973-02-22T22:00:00.000Z,-7.1,78.3,568,9
 1973-02-22T23:00:00.000Z,-7.1,78.3,606,8.7
 1973-02-23T00:00:00.000Z,-7.1,78.4,618,9.4
 1973-02-23T01:00:00.000Z,-7.1,78.4,665,7.7
 1973-02-23T02:00:00.000Z,-7.1,78.5,666,6.9
 1973-02-23T03:00:00.000Z,-7.1,78.5,740,6.3
 1973-02-23T04:00:00.000Z,-7.1,78.6,665,7.2
 1973-02-23T05:00:00.000Z,-7.1,78.6,699,7.9
 1973-02-23T06:00:00.000Z,-7.1,78.6,693,7.9
 1973-02-23T07:00:00.000Z,-7.1,78.7,700,4.8
 1973-02-23T08:00:00.000Z,-7.1,78.7,716,4.5
 1973-02-23T09:00:00.000Z,-7.1,78.8,727,4.5
 1973-02-23T10:00:00.000Z,-7.1,78.8,730,4.4
 1973-02-23T11:00:00.000Z,-7.1,78.8,715,4.6
 1973-02-23T12:00:00.000Z,-7.1,78.9,733,4.7
 1973-02-23T13:00:00.000Z,-7.1,78.9,726,4.8
 1973-02-23T14:00:00.000Z,-7.1,79,719,4.7
 1973-02-23T15:00:00.000Z,-7.1,79,699,4.4
 1973-02-23T16:00:00.000Z,-7.1,79.1,704,4.4
 1973-02-23T17:00:00.000Z,-7.1,79.1,722,4.2
 1973-02-23T18:00:00.000Z,-7.1,79.1,702,4.4
 1973-02-23T19:00:00.000Z,-7.1,79.2,688,4.1
 1973-02-23T20:00:00.000Z,-7.1,79.2,694,4.3
 1973-02-23T21:00:00.000Z,-7.1,79.3,-1.00E+31,-1.00E+31
 1973-02-23T22:00:00.000Z,-7.1,79.3,696,4.7
 1973-02-23T23:00:00.000Z,-7.1,79.4,683,4.4
 1973-02-24T00:00:00.000Z,-7.1,79.4,688,4.1
 1973-02-24T01:00:00.000Z,-7.1,79.4,712,3.9
 1973-02-24T02:00:00.000Z,-7.1,79.5,723,4
 1973-02-24T03:00:00.000Z,-7.1,79.5,727,4
 1973-02-24T04:00:00.000Z,-7.1,79.6,709,3.8
 1973-02-24T05:00:00.000Z,-7.1,79.6,711,3.4
 1973-02-24T06:00:00.000Z,-7.1,79.6,706,3.5
 1973-02-24T07:00:00.000Z,-7.1,79.7,741,3.3
 1973-02-24T08:00:00.000Z,-7.1,79.7,736,3.4
 1973-02-24T09:00:00.000Z,-7.1,79.8,758,3.8
 1973-02-24T10:00:00.000Z,-7.1,79.8,743,3.5
 1973-02-24T11:00:00.000Z,-7.1,79.9,747,3.5
 1973-02-24T12:00:00.000Z,-7.1,79.9,756,3.4
 1973-02-24T13:00:00.000Z,-7.1,79.9,734,3.4
 1973-02-24T14:00:00.000Z,-7.1,80,771,2.8
 1973-02-24T15:00:00.000Z,-7.1,80,745,3
 1973-02-24T16:00:00.000Z,-7.1,80.1,744,3
 1973-02-24T17:00:00.000Z,-7.1,80.1,734,3
 1973-02-24T18:00:00.000Z,-7.1,80.2,735,3
 1973-02-24T19:00:00.000Z,-7.1,80.2,736,3
 1973-02-24T20:00:00.000Z,-7.1,80.2,737,3
 1973-02-24T21:00:00.000Z,-7.1,80.3,741,3.1
 1973-02-24T22:00:00.000Z,-7.1,80.3,720,3.2
 1973-02-24T23:00:00.000Z,-7.1,80.4,724,3
 1973-02-25T00:00:00.000Z,-7.1,80.4,709,2.9
 1973-02-25T01:00:00.000Z,-7.2,80.5,708,3
 1973-02-25T02:00:00.000Z,-7.2,80.5,709,2.7
 1973-02-25T03:00:00.000Z,-7.2,80.5,672,2.5
 1973-02-25T04:00:00.000Z,-7.2,80.6,657,2.5
 1973-02-25T05:00:00.000Z,-7.2,80.6,654,2.8
 1973-02-25T06:00:00.000Z,-7.2,80.7,670,2.5
 1973-02-25T07:00:00.000Z,-7.2,80.7,711,2.7
 1973-02-25T08:00:00.000Z,-7.2,80.7,708,2.8
 1973-02-25T09:00:00.000Z,-7.2,80.8,724,2.8
 1973-02-25T10:00:00.000Z,-7.2,80.8,712,2.2
 1973-02-25T11:00:00.000Z,-7.2,80.9,739,3
 1973-02-25T12:00:00.000Z,-7.2,80.9,729,3.2
 1973-02-25T13:00:00.000Z,-7.2,81,729,2.8
 1973-02-25T14:00:00.000Z,-7.2,81,753,3
 1973-02-25T15:00:00.000Z,-7.2,81,755,3
 1973-02-25T16:00:00.000Z,-7.2,81.1,761,3.3
 1973-02-25T17:00:00.000Z,-7.2,81.1,776,3.3
 1973-02-25T18:00:00.000Z,-7.2,81.2,764,3.4
 1973-02-25T19:00:00.000Z,-7.2,81.2,759,3
 1973-02-25T20:00:00.000Z,-7.2,81.3,726,2.6
 1973-02-25T21:00:00.000Z,-7.2,81.3,723,2.8
 1973-02-25T22:00:00.000Z,-7.2,81.3,719,2.7
 1973-02-25T23:00:00.000Z,-7.2,81.4,711,2.8
 1973-02-26T00:00:00.000Z,-7.2,81.4,725,2.8
 1973-02-26T01:00:00.000Z,-7.2,81.5,729,2.6
 1973-02-26T02:00:00.000Z,-7.2,81.5,716,2.8
 1973-02-26T03:00:00.000Z,-7.2,81.5,716,2.8
 1973-02-26T04:00:00.000Z,-7.2,81.6,724,2.8
 1973-02-26T05:00:00.000Z,-7.2,81.6,726,2.8
 1973-02-26T06:00:00.000Z,-7.2,81.7,706,3
 1973-02-26T07:00:00.000Z,-7.2,81.7,695,2.7
 1973-02-26T08:00:00.000Z,-7.2,81.8,699,2.8
 1973-02-26T09:00:00.000Z,-7.2,81.8,685,2.9
 1973-02-26T10:00:00.000Z,-7.2,81.8,677,3
 1973-02-26T11:00:00.000Z,-7.2,81.9,705,3.1
 1973-02-26T12:00:00.000Z,-7.2,81.9,706,2.8
 1973-02-26T13:00:00.000Z,-7.2,82,715,2.8
 1973-02-26T14:00:00.000Z,-7.2,82,740,2.8
 1973-02-26T15:00:00.000Z,-7.2,82.1,763,2.8
 1973-02-26T16:00:00.000Z,-7.2,82.1,749,2.8
 1973-02-26T17:00:00.000Z,-7.2,82.1,753,2.7
 1973-02-26T18:00:00.000Z,-7.2,82.2,747,2.5
 1973-02-26T19:00:00.000Z,-7.2,82.2,745,2.5
 1973-02-26T20:00:00.000Z,-7.2,82.3,722,2.2
 1973-02-26T21:00:00.000Z,-7.2,82.3,715,2.9
 1973-02-26T22:00:00.000Z,-7.2,82.4,741,3.2
 1973-02-26T23:00:00.000Z,-7.2,82.4,725,3
 1973-02-27T00:00:00.000Z,-7.2,82.4,736,3
 1973-02-27T01:00:00.000Z,-7.2,82.5,746,3
 1973-02-27T02:00:00.000Z,-7.2,82.5,746,3
 1973-02-27T03:00:00.000Z,-7.2,82.6,734,2.4
 1973-02-27T04:00:00.000Z,-7.2,82.6,724,2.4
 1973-02-27T05:00:00.000Z,-7.2,82.6,712,2.4
 1973-02-27T06:00:00.000Z,-7.2,82.7,731,2.5
 1973-02-27T07:00:00.000Z,-7.2,82.7,733,3
 1973-02-27T08:00:00.000Z,-7.2,82.8,728,2.6
 1973-02-27T09:00:00.000Z,-7.2,82.8,703,2.3
 1973-02-27T10:00:00.000Z,-7.2,82.9,700,2.2
 1973-02-27T11:00:00.000Z,-7.2,82.9,715,2.1
 1973-02-27T12:00:00.000Z,-7.2,82.9,685,1.9
 1973-02-27T13:00:00.000Z,-7.2,83,665,1.9
 1973-02-27T14:00:00.000Z,-7.2,83,649,1.9
 1973-02-27T15:00:00.000Z,-7.2,83.1,659,2.2
 1973-02-27T16:00:00.000Z,-7.2,83.1,676,2
 1973-02-27T17:00:00.000Z,-7.2,83.2,670,2.1
 1973-02-27T18:00:00.000Z,-7.2,83.2,668,2.2
 1973-02-27T19:00:00.000Z,-7.2,83.2,666,2.2
 1973-02-27T20:00:00.000Z,-7.2,83.3,682,2.6
 1973-02-27T21:00:00.000Z,-7.2,83.3,699,2.9
 1973-02-27T22:00:00.000Z,-7.2,83.4,708,3.3
 1973-02-27T23:00:00.000Z,-7.2,83.4,715,3.5
 1973-02-28T00:00:00.000Z,-7.2,83.4,701,3.3
 1973-02-28T01:00:00.000Z,-7.2,83.5,697,3
 1973-02-28T02:00:00.000Z,-7.2,83.5,669,3.4
 1973-02-28T03:00:00.000Z,-7.2,83.6,653,3.5
 1973-02-28T04:00:00.000Z,-7.2,83.6,661,3.1
 1973-02-28T05:00:00.000Z,-7.2,83.7,682,3.2
 1973-02-28T06:00:00.000Z,-7.2,83.7,686,3.4
 1973-02-28T07:00:00.000Z,-7.2,83.7,683,3.3
 1973-02-28T08:00:00.000Z,-7.2,83.8,687,3.2
 1973-02-28T09:00:00.000Z,-7.2,83.8,678,3.1
 1973-02-28T10:00:00.000Z,-7.2,83.9,696,2.9
 1973-02-28T11:00:00.000Z,-7.2,83.9,704,2.8
 1973-02-28T12:00:00.000Z,-7.2,84,697,2.7
 1973-02-28T13:00:00.000Z,-7.2,84,677,2.5
 1973-02-28T14:00:00.000Z,-7.2,84,666,2.4
 1973-02-28T15:00:00.000Z,-7.2,84.1,647,2.4
 1973-02-28T16:00:00.000Z,-7.2,84.1,636,2.1
 1973-02-28T17:00:00.000Z,-7.2,84.2,621,2.2
 1973-02-28T18:00:00.000Z,-7.2,84.2,-1.00E+31,-1.00E+31
 1973-02-28T19:00:00.000Z,-7.2,84.2,-1.00E+31,-1.00E+31
 1973-02-28T20:00:00.000Z,-7.2,84.3,-1.00E+31,-1.00E+31
 1973-02-28T21:00:00.000Z,-7.2,84.3,-1.00E+31,-1.00E+31
 1973-02-28T22:00:00.000Z,-7.2,84.4,542,2.7
 1973-02-28T23:00:00.000Z,-7.2,84.4,527,2.9
 1973-03-01T00:00:00.000Z,-7.2,84.5,524,3.1
 1973-03-01T01:00:00.000Z,-7.2,84.5,519,3.5
 1973-03-01T02:00:00.000Z,-7.2,84.5,510,4.1
 1973-03-01T03:00:00.000Z,-7.2,84.6,512,3.2
 1973-03-01T04:00:00.000Z,-7.2,84.6,506,3.2
 1973-03-01T05:00:00.000Z,-7.2,84.7,503,3.3
 1973-03-01T06:00:00.000Z,-7.2,84.7,504,3.5
 1973-03-01T07:00:00.000Z,-7.2,84.8,501,3.8
 1973-03-01T08:00:00.000Z,-7.2,84.8,478,4
 1973-03-01T09:00:00.000Z,-7.2,84.8,480,5.7
 1973-03-01T10:00:00.000Z,-7.2,84.9,470,5.5
 1973-03-01T11:00:00.000Z,-7.2,84.9,481,8.9
 1973-03-01T12:00:00.000Z,-7.2,85,479,8
 1973-03-01T13:00:00.000Z,-7.2,85,498,5.6
 1973-03-01T14:00:00.000Z,-7.2,85,520,6.3
 1973-03-01T15:00:00.000Z,-7.2,85.1,615,5.6
 1973-03-01T16:00:00.000Z,-7.2,85.1,619,6.3
 1973-03-01T17:00:00.000Z,-7.2,85.2,634,5.6
 1973-03-01T18:00:00.000Z,-7.2,85.2,624,5.4
 1973-03-01T19:00:00.000Z,-7.2,85.3,624,5
 1973-03-01T20:00:00.000Z,-7.2,85.3,646,4.5
 1973-03-01T21:00:00.000Z,-7.2,85.3,654,4.9
 1973-03-01T22:00:00.000Z,-7.2,85.4,662,5.2
 1973-03-01T23:00:00.000Z,-7.2,85.4,664,5.4
 1973-03-02T00:00:00.000Z,-7.2,85.5,659,4.6
 1973-03-02T01:00:00.000Z,-7.2,85.5,653,5.1
 1973-03-02T02:00:00.000Z,-7.2,85.6,655,4.9
 1973-03-02T03:00:00.000Z,-7.2,85.6,643,4.5
 1973-03-02T04:00:00.000Z,-7.2,85.6,659,4.7
 1973-03-02T05:00:00.000Z,-7.2,85.7,649,5.1
 1973-03-02T06:00:00.000Z,-7.2,85.7,624,5
 1973-03-02T07:00:00.000Z,-7.2,85.8,623,4.5
 1973-03-02T08:00:00.000Z,-7.2,85.8,605,4.8
 1973-03-02T09:00:00.000Z,-7.2,85.8,611,3.8
 1973-03-02T10:00:00.000Z,-7.2,85.9,620,3.6
 1973-03-02T11:00:00.000Z,-7.2,85.9,615,3.8
 1973-03-02T12:00:00.000Z,-7.2,86,600,4
 1973-03-02T13:00:00.000Z,-7.2,86,602,3.8
 1973-03-02T14:00:00.000Z,-7.2,86.1,625,3.3
 1973-03-02T15:00:00.000Z,-7.2,86.1,627,3.2
 1973-03-02T16:00:00.000Z,-7.2,86.1,615,3
 1973-03-02T17:00:00.000Z,-7.2,86.2,616,3.1
 1973-03-02T18:00:00.000Z,-7.2,86.2,637,2.4
 1973-03-02T19:00:00.000Z,-7.2,86.3,624,2.6
 1973-03-02T20:00:00.000Z,-7.2,86.3,625,2.4
 1973-03-02T21:00:00.000Z,-7.2,86.4,607,2.5
 1973-03-02T22:00:00.000Z,-7.2,86.4,601,2.8
 1973-03-02T23:00:00.000Z,-7.2,86.4,599,3
 1973-03-03T00:00:00.000Z,-7.2,86.5,603,3.2
 1973-03-03T01:00:00.000Z,-7.2,86.5,590,3.2
 1973-03-03T02:00:00.000Z,-7.2,86.6,582,3.2
 1973-03-03T03:00:00.000Z,-7.2,86.6,572,4.3
 1973-03-03T04:00:00.000Z,-7.2,86.6,573,4.1
 1973-03-03T05:00:00.000Z,-7.2,86.7,567,4
 1973-03-03T06:00:00.000Z,-7.2,86.7,558,3.2
 1973-03-03T07:00:00.000Z,-7.2,86.8,551,3
 1973-03-03T08:00:00.000Z,-7.2,86.8,550,2.9
 1973-03-03T09:00:00.000Z,-7.2,86.9,546,2.6
 1973-03-03T10:00:00.000Z,-7.2,86.9,541,2.6
 1973-03-03T11:00:00.000Z,-7.2,86.9,541,2
 1973-03-03T12:00:00.000Z,-7.2,87,540,2.4
 1973-03-03T13:00:00.000Z,-7.2,87,553,2.7
 1973-03-03T14:00:00.000Z,-7.2,87.1,546,2.3
 1973-03-03T15:00:00.000Z,-7.2,87.1,512,2.2
 1973-03-03T16:00:00.000Z,-7.2,87.2,505,2
 1973-03-03T17:00:00.000Z,-7.2,87.2,516,2.2
 1973-03-03T18:00:00.000Z,-7.2,87.2,508,2.6
 1973-03-03T19:00:00.000Z,-7.2,87.3,497,2
 1973-03-03T20:00:00.000Z,-7.2,87.3,485,3.1
 1973-03-03T21:00:00.000Z,-7.2,87.4,468,3.1
 1973-03-03T22:00:00.000Z,-7.2,87.4,450,3.4
 1973-03-03T23:00:00.000Z,-7.2,87.4,447,3.1
 1973-03-04T00:00:00.000Z,-7.2,87.5,440,3.3
 1973-03-04T01:00:00.000Z,-7.2,87.5,-1.00E+31,-1.00E+31
 1973-03-04T02:00:00.000Z,-7.2,87.6,-1.00E+31,-1.00E+31
 1973-03-04T03:00:00.000Z,-7.2,87.6,-1.00E+31,-1.00E+31
 1973-03-04T04:00:00.000Z,-7.2,87.7,-1.00E+31,-1.00E+31
 1973-03-04T05:00:00.000Z,-7.2,87.7,-1.00E+31,-1.00E+31
 1973-03-04T06:00:00.000Z,-7.2,87.7,-1.00E+31,-1.00E+31
 1973-03-04T07:00:00.000Z,-7.2,87.8,-1.00E+31,-1.00E+31
 1973-03-04T08:00:00.000Z,-7.2,87.8,-1.00E+31,-1.00E+31
 1973-03-04T09:00:00.000Z,-7.2,87.9,-1.00E+31,-1.00E+31
 1973-03-04T10:00:00.000Z,-7.2,87.9,-1.00E+31,-1.00E+31
 1973-03-04T11:00:00.000Z,-7.2,88,-1.00E+31,-1.00E+31
 1973-03-04T12:00:00.000Z,-7.2,88,-1.00E+31,-1.00E+31
 1973-03-04T13:00:00.000Z,-7.2,88,-1.00E+31,-1.00E+31
 1973-03-04T14:00:00.000Z,-7.2,88.1,-1.00E+31,-1.00E+31
 1973-03-04T15:00:00.000Z,-7.2,88.1,-1.00E+31,-1.00E+31
 1973-03-04T16:00:00.000Z,-7.2,88.2,-1.00E+31,-1.00E+31
 1973-03-04T17:00:00.000Z,-7.2,88.2,-1.00E+31,-1.00E+31
 1973-03-04T18:00:00.000Z,-7.2,88.2,-1.00E+31,-1.00E+31
 1973-03-04T19:00:00.000Z,-7.2,88.3,-1.00E+31,-1.00E+31
 1973-03-04T20:00:00.000Z,-7.2,88.3,-1.00E+31,-1.00E+31
 1973-03-04T21:00:00.000Z,-7.2,88.4,-1.00E+31,-1.00E+31
 1973-03-04T22:00:00.000Z,-7.2,88.4,-1.00E+31,-1.00E+31
 1973-03-04T23:00:00.000Z,-7.2,88.5,-1.00E+31,-1.00E+31
 1973-03-05T00:00:00.000Z,-7.2,88.5,-1.00E+31,-1.00E+31
 1973-03-05T01:00:00.000Z,-7.2,88.5,-1.00E+31,-1.00E+31
 1973-03-05T02:00:00.000Z,-7.2,88.6,-1.00E+31,-1.00E+31
 1973-03-05T03:00:00.000Z,-7.2,88.6,330,4.4
 1973-03-05T04:00:00.000Z,-7.2,88.7,334,4.6
 1973-03-05T05:00:00.000Z,-7.2,88.7,335,4
 1973-03-05T06:00:00.000Z,-7.2,88.8,341,4.6
 1973-03-05T07:00:00.000Z,-7.2,88.8,337,4.7
 1973-03-05T08:00:00.000Z,-7.2,88.8,336,4.9
 1973-03-05T09:00:00.000Z,-7.2,88.9,340,5.8
 1973-03-05T10:00:00.000Z,-7.2,88.9,337,6.7
 1973-03-05T11:00:00.000Z,-7.2,89,339,8.2
 1973-03-05T12:00:00.000Z,-7.2,89,344,10.1
 1973-03-05T13:00:00.000Z,-7.2,89,349,12
 1973-03-05T14:00:00.000Z,-7.2,89.1,355,12.5
 1973-03-05T15:00:00.000Z,-7.2,89.1,367,8.4
 1973-03-05T16:00:00.000Z,-7.2,89.2,373,7.1
 1973-03-05T17:00:00.000Z,-7.2,89.2,375,6.4
 1973-03-05T18:00:00.000Z,-7.2,89.3,372,8.1
 1973-03-05T19:00:00.000Z,-7.2,89.3,371,15.9
 1973-03-05T20:00:00.000Z,-7.2,89.3,383,15.4
 1973-03-05T21:00:00.000Z,-7.2,89.4,378,15.6
 1973-03-05T22:00:00.000Z,-7.2,89.4,378,21.5
 1973-03-05T23:00:00.000Z,-7.2,89.5,379,25
 1973-03-06T00:00:00.000Z,-7.2,89.5,378,40.1
 1973-03-06T01:00:00.000Z,-7.2,89.6,376,52.1
 1973-03-06T02:00:00.000Z,-7.2,89.6,377,54.8
 1973-03-06T03:00:00.000Z,-7.2,89.6,378,34.9
 1973-03-06T04:00:00.000Z,-7.2,89.7,402,10
 1973-03-06T05:00:00.000Z,-7.2,89.7,400,15.3
 1973-03-06T06:00:00.000Z,-7.2,89.8,376,22.7
 1973-03-06T07:00:00.000Z,-7.3,89.8,398,19.2
 1973-03-06T08:00:00.000Z,-7.3,89.8,401,24.3
 1973-03-06T09:00:00.000Z,-7.3,89.9,425,24.8
 1973-03-06T10:00:00.000Z,-7.3,89.9,469,6.5
 1973-03-06T11:00:00.000Z,-7.3,90,465,11.7
 1973-03-06T12:00:00.000Z,-7.3,90,465,13.8
 1973-03-06T13:00:00.000Z,-7.3,90.1,468,12.4
 1973-03-06T14:00:00.000Z,-7.3,90.1,498,11.4
 1973-03-06T15:00:00.000Z,-7.3,90.1,475,8.7
 1973-03-06T16:00:00.000Z,-7.3,90.2,456,8.7
 1973-03-06T17:00:00.000Z,-7.3,90.2,456,7.6
 1973-03-06T18:00:00.000Z,-7.2,90.3,462,7.2
 1973-03-06T19:00:00.000Z,-7.2,90.3,463,7
 1973-03-06T20:00:00.000Z,-7.2,90.4,461,6.9
 1973-03-06T21:00:00.000Z,-7.2,90.4,464,8.2
 1973-03-06T22:00:00.000Z,-7.2,90.4,468,10.2
 1973-03-06T23:00:00.000Z,-7.2,90.5,462,8.3
 1973-03-07T00:00:00.000Z,-7.2,90.5,470,8
 1973-03-07T01:00:00.000Z,-7.2,90.6,470,8.4
 1973-03-07T02:00:00.000Z,-7.2,90.6,472,8.7
 1973-03-07T03:00:00.000Z,-7.2,90.6,468,9.4
 1973-03-07T04:00:00.000Z,-7.2,90.7,471,6
 1973-03-07T05:00:00.000Z,-7.2,90.7,473,4.9
 1973-03-07T06:00:00.000Z,-7.2,90.8,462,5.7
 1973-03-07T07:00:00.000Z,-7.2,90.8,464,5.4
 1973-03-07T08:00:00.000Z,-7.2,90.9,476,6.8
 1973-03-07T09:00:00.000Z,-7.2,90.9,481,6.6
 1973-03-07T10:00:00.000Z,-7.2,90.9,458,7.1
 1973-03-07T11:00:00.000Z,-7.2,91,465,6.1
 1973-03-07T12:00:00.000Z,-7.2,91,468,6.3
 1973-03-07T13:00:00.000Z,-7.2,91.1,483,7
 1973-03-07T14:00:00.000Z,-7.2,91.1,470,6.5
 1973-03-07T15:00:00.000Z,-7.2,91.1,491,7
 1973-03-07T16:00:00.000Z,-7.2,91.2,462,8.1
 1973-03-07T17:00:00.000Z,-7.2,91.2,460,6.5
 1973-03-07T18:00:00.000Z,-7.2,91.3,452,6.8
 1973-03-07T19:00:00.000Z,-7.2,91.3,455,6.6
 1973-03-07T20:00:00.000Z,-7.2,91.4,469,5.1
 1973-03-07T21:00:00.000Z,-7.2,91.4,474,5.2
 1973-03-07T22:00:00.000Z,-7.2,91.4,482,5.7
 1973-03-07T23:00:00.000Z,-7.2,91.5,480,5.7
 1973-03-08T00:00:00.000Z,-7.2,91.5,491,5.5
 1973-03-08T01:00:00.000Z,-7.2,91.6,498,5.5
 1973-03-08T02:00:00.000Z,-7.2,91.6,500,6.2
 1973-03-08T03:00:00.000Z,-7.2,91.7,484,6
 1973-03-08T04:00:00.000Z,-7.2,91.7,476,5.7
 1973-03-08T05:00:00.000Z,-7.2,91.7,494,5.4
 1973-03-08T06:00:00.000Z,-7.2,91.8,464,4.9
 1973-03-08T07:00:00.000Z,-7.2,91.8,464,4.6
 1973-03-08T08:00:00.000Z,-7.2,91.9,476,4.4
 1973-03-08T09:00:00.000Z,-7.2,91.9,469,4.7
 1973-03-08T10:00:00.000Z,-7.2,91.9,491,4.9
 1973-03-08T11:00:00.000Z,-7.2,92,486,4.9
 1973-03-08T12:00:00.000Z,-7.2,92,468,5.2
 1973-03-08T13:00:00.000Z,-7.2,92.1,466,5.1
 1973-03-08T14:00:00.000Z,-7.2,92.1,458,4.9
 1973-03-08T15:00:00.000Z,-7.2,92.2,464,4.6
 1973-03-08T16:00:00.000Z,-7.2,92.2,481,4.7
 1973-03-08T17:00:00.000Z,-7.2,92.2,476,5.2
 1973-03-08T18:00:00.000Z,-7.2,92.3,-1.00E+31,-1.00E+31
 1973-03-08T19:00:00.000Z,-7.2,92.3,-1.00E+31,-1.00E+31
 1973-03-08T20:00:00.000Z,-7.2,92.4,-1.00E+31,-1.00E+31
 1973-03-08T21:00:00.000Z,-7.2,92.4,485,4.6
 1973-03-08T22:00:00.000Z,-7.2,92.5,495,4.8
 1973-03-08T23:00:00.000Z,-7.2,92.5,490,4.9
 1973-03-09T00:00:00.000Z,-7.2,92.5,485,4.8
 1973-03-09T01:00:00.000Z,-7.2,92.6,479,4.7
 1973-03-09T02:00:00.000Z,-7.2,92.6,474,4.7
 1973-03-09T03:00:00.000Z,-7.2,92.7,466,5.1
 1973-03-09T04:00:00.000Z,-7.2,92.7,462,5.3
 1973-03-09T05:00:00.000Z,-7.2,92.7,476,5.7
 1973-03-09T06:00:00.000Z,-7.2,92.8,476,5.2
 1973-03-09T07:00:00.000Z,-7.2,92.8,460,5.3
 1973-03-09T08:00:00.000Z,-7.2,92.9,455,5.7
 1973-03-09T09:00:00.000Z,-7.2,92.9,474,5.7
 1973-03-09T10:00:00.000Z,-7.2,93,496,7.8
 1973-03-09T11:00:00.000Z,-7.2,93,502,7.6
 1973-03-09T12:00:00.000Z,-7.2,93,506,7.1
 1973-03-09T13:00:00.000Z,-7.2,93.1,494,6.8
 1973-03-09T14:00:00.000Z,-7.2,93.1,531,7.8
 1973-03-09T15:00:00.000Z,-7.2,93.2,532,6.2
 1973-03-09T16:00:00.000Z,-7.2,93.2,546,5.4
 1973-03-09T17:00:00.000Z,-7.2,93.2,559,5.9
 1973-03-09T18:00:00.000Z,-7.2,93.3,555,5.5
 1973-03-09T19:00:00.000Z,-7.2,93.3,533,5.2
 1973-03-09T20:00:00.000Z,-7.2,93.4,537,5.2
 1973-03-09T21:00:00.000Z,-7.2,93.4,531,4.9
 1973-03-09T22:00:00.000Z,-7.2,93.5,536,4.6
 1973-03-09T23:00:00.000Z,-7.2,93.5,533,4.5
 1973-03-10T00:00:00.000Z,-7.2,93.5,536,4.4
 1973-03-10T01:00:00.000Z,-7.2,93.6,538,4.7
